"","AMT","ARE","AVB","BXP","CBRE","CCI","CPT","CSGP","DLR","DOC","EQIX","EQR","ESS","EXR","FRT","HST","INVH","IRM","KIM","MAA","O","PLD","PSA","REG","SBAC","SPG","UDR","VICI","VTR","WELL","WY"
"292","265.358795166016","159.884780883789","205.360656738281","80.4318923950195","87.2900009155273","166.739654541016","137.256362915039","75.129997253418","125.239349365234","25.9046878814697","691.366577148438","75.2162094116211","277.911254882812","197.863494873047","104.714462280273","17.8719081878662","37.6875610351562","50.3000030517578","21.7835063934326","178.036117553711","67.5457458496094","130.658935546875","330.791778564453","61.8410453796387","339.866241455078","102.832092285156","47.3293762207031","32.2494659423828","47.1427917480469","76.461067199707","34.5148963928223"
"293","264.415344238281","159.092712402344","206.278625488281","78.6053237915039","86.4000015258789","165.971405029297","137.116012573242","73.5","123.079574584961","25.7946491241455","686.375915527344","75.5914916992188","277.036041259766","200.011947631836","104.380912780762","17.7162647247314","37.6118278503418","51.0432548522949","21.4713954925537","178.158874511719","67.4357757568359","130.925765991211","332.711578369141","61.2187385559082","338.635803222656","101.323547363281","47.2448463439941","32.0117263793945","47.0496482849121","77.3236846923828","34.0402984619141"
"294","262.537933349609","154.554672241211","202.812881469727","78.0322723388672","86.3899993896484","165.587265014648","134.55256652832","73.5","121.999687194824","25.7763137817383","681.054931640625","74.2404708862305","273.088104248047","198.207580566406","103.806480407715","17.8993759155273","36.7314071655273","51.1454544067383","21.4622135162354","175.326324462891","66.8950271606445","130.201522827148","330.4453125","61.283748626709","336.292053222656","101.763549804688","46.4088973999023","32.0757331848145","45.6617240905762","75.8354110717773","34.1519737243652"
"295","261.508697509766","152.029388427734","201.370330810547","77.3159790039062","84.9199981689453","164.754974365234","133.130523681641","71.7399978637695","121.348014831543","25.5103855133057","676.559326171875","73.6118698120117","270.033966064453","196.849670410156","101.96272277832","17.1943893432617","36.7124710083008","50.9875144958496","20.8655338287354","173.607879638672","66.8216857910156","127.771484375","328.928161621094","60.1970291137695","336.409271240234","99.6803283691406","45.8641242980957","31.6551284790039","45.5592613220215","75.4372787475586","33.6866874694824"
"296","257.067840576172","149.261825561523","197.014724731445","74.7910079956055","80.9800033569336","161.883148193359","130.230255126953","71.5699996948242","117.875617980957","25.5012187957764","655.741760253906","71.9887771606445","264.84765625","194.403594970703","99.0812683105469","16.8464698791504","36.2201957702637","49.8168830871582","20.1954154968262","169.302398681641","65.7952423095703","124.779243469238","324.358032226562","59.0452880859375","331.028533935547","95.8461227416992","44.8403358459473","31.0242195129395","45.8107643127441","75.5996627807617","32.8863906860352"
"297","252.760314941406","146.932205200195","193.58642578125","74.6835632324219","81.2099990844727","158.325393676758","127.273887634277","71.4400024414062","116.553672790527","24.6942768096924","648.391662597656","70.6752853393555","258.562652587891","191.259963989258","98.3215179443359","16.9014053344727","35.4912528991699","49.4545440673828","20.1770572662354","165.893859863281","64.7137603759766","122.415939331055","319.432006835938","58.5158576965332","325.921203613281","95.9359130859375","43.816535949707","30.8047714233398","44.8606376647949","73.6987075805664","33.0445861816406"
"298","252.045593261719","148.488418579102","196.677520751953","74.0209884643555","81.3899993896484","159.907608032227","127.910064697266","71.0500030517578","116.96329498291","24.840991973877","651.974426269531","71.9606246948242","260.974182128906","193.157287597656","98.3956298828125","17.1211471557617","35.6711235046387","50.5880165100098","20.2872104644775","167.083557128906","64.7412643432617","124.950782775879","321.230102539062","58.7016220092773","325.852661132812","95.7922515869141","44.3331298828125","31.079080581665","44.9351615905762","74.042594909668","33.509880065918"
"299","255.628784179688","150.911178588867","199.880981445312","75.3192901611328","83.4499969482422","162.267288208008","129.285354614258","72.5","119.616477966309","25.1344242095947","669.510131835938","72.8988265991211","264.009613037109","196.003311157227","99.4333343505859","17.5148372650146","36.1917991638184","51.4427604675293","20.5993251800537","168.405410766602","65.0895385742188","126.532661437988","328.010345458984","59.2774887084961","331.704864501953","97.1930313110352","44.7839775085449","31.4174022674561","45.6710357666016","75.313102722168","34.077522277832"
"300","248.910278320312","147.230438232422","196.06867980957","72.9823455810547","80.4300003051758","158.59977722168","126.020233154297","70.3199996948242","116.618835449219","24.6025772094727","651.265686035156","71.3320236206055","255.871704101562","192.645751953125","97.0336685180664","16.6999816894531","35.2924385070801","50.4207763671875","19.9383792877197","164.175445556641","64.0722351074219","122.311103820801","322.644165039062","58.3765296936035","323.220184326172","94.1490097045898","43.5441513061523","30.7590522766113","44.9910507202148","73.8706436157227","32.9236183166504"
"301","247.509368896484","145.096527099609","192.659103393555","72.0153350830078","79.4300003051758","158.636337280273","123.952651977539","69.8899993896484","115.408615112305","24.5017070770264","640.18701171875","70.1029739379883","251.784057617188","190.971633911133","96.0144958496094","16.4527759552002","34.7623023986816","50.1792144775391","19.6721706390381","160.880249023438","64.1455535888672","121.300987243652","319.038665771484","57.7449340820312","324.335906982422","93.0714797973633","42.7363891601562","30.6584739685059","45.0841941833496","73.4598922729492","32.4118003845215"
