A,AAL,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APTV,ARE,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBWI,BBY,BDX,BEN,BF-B,BG,BIIB,BIO,BK,BKNG,BKR,BLDR,BLK,BMY,BR,BRK-B,BRO,BSX,BWA,BX,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPAY,CPB,CPRT,CPT,CRL,CRM,CSCO,CSGP,CSX,CTAS,CTLT,CTRA,CTSH,CTVA,CVS,CVX,CZR,D,DAL,DAY,DD,DE,DECK,DFS,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOC,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMN,EMR,ENPH,EOG,EPAM,EQIX,EQR,EQT,ES,ESS,ETN,ETR,ETSY,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FI,FICO,FIS,FITB,FMC,FOX,FOXA,FRT,FSLR,FTNT,FTV,GD,GE,GEN,GILD,GIS,GL,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HCA,HD,HES,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INTC,INTU,INVH,IP,IPG,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JBL,JCI,JKHY,JNJ,JNPR,JPM,K,KDP,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,L,LDOS,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNT,LOW,LRCX,LULU,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRNA,MRO,MS,MSCI,MSFT,MSI,MTB,MTCH,MTD,MU,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWS,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OTIS,OXY,PANW,PARA,PAYC,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PSX,PTC,PWR,PXD,PYPL,QCOM,QRVO,RCL,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SHW,SJM,SLB,SMCI,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STLD,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TFX,TGT,TJX,TMO,TMUS,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TT,TTWO,TXN,TXT,TYL,UAL,UBER,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VFC,VICI,VLO,VMC,VRSK,VRSN,VRTX,VTR,VTRS,VZ,WAB,WAT,WBA,WBD,WDC,WEC,WELL,WFC,WM,WMB,WMT,WRB,WRK,WST,WTW,WY,WYNN,XEL,XOM,XRAY,XYL,YUM,ZBH,ZBRA,ZTS
Health Care,Industrials,Information Technology,Health Care,Consumer Discretionary,Health Care,Financials,Information Technology,Information Technology,Information Technology,Consumer Staples,Industrials,Information Technology,Utilities,Utilities,Utilities,Financials,Financials,Financials,Financials,Information Technology,Materials,Health Care,Financials,Industrials,Information Technology,Materials,Information Technology,Industrials,Health Care,Financials,Real Estate,Consumer Discretionary,Information Technology,Information Technology,Financials,Industrials,Energy,Materials,Information Technology,Consumer Discretionary,Real Estate,Utilities,Real Estate,Information Technology,Materials,Utilities,Industrials,Financials,Consumer Discretionary,Industrials,Financials,Materials,Health Care,Consumer Discretionary,Consumer Discretionary,Health Care,Financials,Consumer Staples,Consumer Staples,Health Care,Health Care,Financials,Consumer Discretionary,Energy,Industrials,Financials,Health Care,Industrials,Financials,Financials,Health Care,Consumer Discretionary,Financials,Real Estate,Financials,Consumer Staples,Health Care,Industrials,Industrials,Financials,Financials,Real Estate,Real Estate,Consumer Discretionary,Information Technology,Information Technology,Materials,Materials,Financials,Consumer Staples,Industrials,Communication Services,Health Care,Financials,Consumer Staples,Consumer Staples,Financials,Communication Services,Financials,Consumer Discretionary,Industrials,Utilities,Health Care,Utilities,Financials,Health Care,Energy,Health Care,Consumer Staples,Financials,Consumer Staples,Industrials,Real Estate,Health Care,Information Technology,Information Technology,Real Estate,Industrials,Industrials,Health Care,Energy,Information Technology,Materials,Health Care,Energy,Consumer Discretionary,Utilities,Industrials,Industrials,Materials,Industrials,Consumer Discretionary,Financials,Consumer Staples,Health Care,Consumer Discretionary,Health Care,Communication Services,Real Estate,Consumer Staples,Real Estate,Industrials,Materials,Consumer Discretionary,Consumer Discretionary,Utilities,Utilities,Health Care,Energy,Health Care,Communication Services,Consumer Discretionary,Materials,Utilities,Industrials,Financials,Utilities,Consumer Staples,Health Care,Materials,Industrials,Information Technology,Energy,Information Technology,Real Estate,Real Estate,Energy,Utilities,Real Estate,Industrials,Utilities,Consumer Discretionary,Utilities,Health Care,Utilities,Industrials,Consumer Discretionary,Real Estate,Consumer Discretionary,Energy,Industrials,Materials,Financials,Industrials,Utilities,Information Technology,Financials,Information Technology,Financials,Financials,Materials,Communication Services,Communication Services,Real Estate,Information Technology,Information Technology,Industrials,Industrials,Industrials,Information Technology,Health Care,Consumer Staples,Financials,Information Technology,Consumer Discretionary,Industrials,Communication Services,Communication Services,Consumer Discretionary,Financials,Consumer Discretionary,Financials,Industrials,Energy,Consumer Discretionary,Financials,Health Care,Consumer Discretionary,Energy,Financials,Industrials,Consumer Discretionary,Health Care,Industrials,Information Technology,Information Technology,Consumer Staples,Health Care,Real Estate,Consumer Staples,Industrials,Health Care,Industrials,Information Technology,Financials,Health Care,Industrials,Materials,Health Care,Health Care,Information Technology,Information Technology,Real Estate,Materials,Communication Services,Health Care,Industrials,Real Estate,Health Care,Information Technology,Industrials,Financials,Industrials,Industrials,Information Technology,Industrials,Financials,Health Care,Information Technology,Financials,Consumer Staples,Consumer Staples,Financials,Information Technology,Consumer Staples,Real Estate,Information Technology,Consumer Staples,Energy,Consumer Discretionary,Consumer Staples,Consumer Staples,Financials,Industrials,Consumer Discretionary,Health Care,Industrials,Materials,Consumer Discretionary,Health Care,Industrials,Utilities,Consumer Discretionary,Information Technology,Consumer Discretionary,Industrials,Consumer Discretionary,Consumer Staples,Materials,Communication Services,Financials,Real Estate,Consumer Discretionary,Industrials,Consumer Discretionary,Information Technology,Health Care,Financials,Consumer Staples,Health Care,Financials,Communication Services,Consumer Discretionary,Consumer Discretionary,Consumer Staples,Financials,Materials,Financials,Industrials,Consumer Staples,Consumer Staples,Health Care,Materials,Energy,Information Technology,Health Care,Health Care,Energy,Financials,Financials,Information Technology,Information Technology,Financials,Communication Services,Health Care,Information Technology,Consumer Discretionary,Financials,Industrials,Utilities,Materials,Communication Services,Utilities,Consumer Discretionary,Industrials,Information Technology,Utilities,Industrials,Information Technology,Financials,Materials,Information Technology,Consumer Discretionary,Communication Services,Communication Services,Information Technology,Real Estate,Industrials,Energy,Communication Services,Information Technology,Information Technology,Consumer Discretionary,Industrials,Energy,Information Technology,Communication Services,Industrials,Industrials,Industrials,Utilities,Utilities,Consumer Staples,Health Care,Financials,Consumer Staples,Financials,Industrials,Consumer Discretionary,Materials,Real Estate,Consumer Staples,Financials,Industrials,Utilities,Health Care,Consumer Discretionary,Materials,Utilities,Financials,Real Estate,Energy,Information Technology,Industrials,Energy,Financials,Information Technology,Information Technology,Consumer Discretionary,Real Estate,Health Care,Financials,Industrials,Financials,Consumer Discretionary,Health Care,Industrials,Industrials,Information Technology,Consumer Discretionary,Industrials,Industrials,Health Care,Real Estate,Consumer Discretionary,Financials,Materials,Consumer Staples,Energy,Information Technology,Industrials,Information Technology,Utilities,Real Estate,Financials,Utilities,Health Care,Materials,Financials,Information Technology,Consumer Staples,Industrials,Information Technology,Financials,Health Care,Consumer Staples,Communication Services,Consumer Staples,Industrials,Information Technology,Health Care,Information Technology,Information Technology,Financials,Health Care,Consumer Staples,Consumer Discretionary,Health Care,Communication Services,Consumer Discretionary,Energy,Information Technology,Financials,Financials,Consumer Discretionary,Consumer Discretionary,Consumer Staples,Industrials,Communication Services,Information Technology,Industrials,Information Technology,Industrials,Industrials,Real Estate,Health Care,Consumer Discretionary,Health Care,Industrials,Industrials,Industrials,Financials,Financials,Consumer Discretionary,Real Estate,Energy,Materials,Industrials,Information Technology,Health Care,Real Estate,Health Care,Communication Services,Industrials,Health Care,Consumer Staples,Communication Services,Information Technology,Utilities,Real Estate,Financials,Industrials,Energy,Consumer Staples,Financials,Materials,Health Care,Financials,Real Estate,Consumer Discretionary,Utilities,Energy,Health Care,Industrials,Consumer Discretionary,Health Care,Information Technology,Health Care
