"","ABNB","AMZN","APTV","AZO","BBWI","BBY","BKNG","BWA","CCL","CMG","CZR","DECK","DHI","DPZ","DRI","EBAY","ETSY","EXPE","F","GM","GPC","GRMN","HAS","HD","HLT","KMX","LEN","LKQ","LOW","LULU","LVS","MAR","MCD","MGM","MHK","NCLH","NKE","NVR","ORLY","PHM","POOL","RCL","RL","ROST","SBUX","TJX","TPR","TSCO","TSLA","ULTA","VFC","WYNN","YUM"
"387","85.5","84","93.129997253418","2466.17993164062","41.0515556335449","75.4441757202148","2010.13598632812","34.8496513366699","8.0600004196167","1387.48999023438","41.5999984741211","399.160003662109","88.1430587768555","340.414276123047","132.697891235352","40.3041343688965","119.779998779297","87.5999984741211","10.2483568191528","33.1850318908691","168.044647216797","89.3726119995117","57.1878471374512","305.481506347656","125.762596130371","60.8899993896484","89.0000839233398","51.9618835449219","194.183944702148","320.380004882812","47.5188827514648","147.021514892578","256.237945556641","33.5299987792969","102.220001220703","12.2399997711182","115.105583190918","4612.580078125","844.030029296875","45.042179107666","297.822357177734","49.4300003051758","102.709510803223","114.425827026367","96.5804138183594","78.1111602783203","36.4762687683105","219.648071289062","123.180000305176","469.070007324219","26.1505432128906","81.6341552734375","125.088592529297"
"388","84.9000015258789","85.8199996948242","92.9499969482422","2431.06005859375","42.0744323730469","75.6323089599609","2027.02270507812","34.8669662475586","7.96999979019165","1371.13000488281","42.2599983215332","389.230010986328","89.6658401489258","333.407501220703","134.261535644531","40.965015411377","113.559997558594","87.6800003051758","10.2924175262451","33.3625984191895","164.461181640625","90.6121444702148","58.0689582824707","305.529876708984","124.438873291016","60.6399993896484","90.4555587768555","52.3996810913086","193.989028930664","323.380004882812","48.7644424438477","145.895812988281","257.015808105469","33.2799987792969","106.860000610352","11.8599996566772","116.817268371582","4589.31982421875","840.719970703125","45.7049942016602","296.344696044922","48.7099990844727","106.05313873291","114.189224243164","98.167366027832","77.5322113037109","37.1946830749512","217.900390625","108.099998474121","471.630004882812","26.2736721038818","84.7423324584961","123.994758605957"
"389","88.7200012207031","85.1399993896484","95.879997253418","2445.4599609375","46.4971694946289","77.071403503418","2105.05297851562","36.0271797180176","8.73999977111816","1376.05004882812","45.3899993896484","389.940002441406","90.615104675293","338.439025878906","137.206527709961","41.8785858154297","117.110000610352","90.9899978637695","10.5832138061523","34.2208290100098","166.524108886719","92.5198745727539","58.2189292907715","309.224365234375","127.235595703125","65.120002746582","92.0585327148438","53.1098899841309","196.279373168945","320.980010986328","51.2950897216797","147.979354858398","257.074188232422","35.5400009155273","113.300003051758","12.460000038147","119.237228393555","4674.22021484375","826.739990234375","46.9020347595215","299.891021728516","52.6399993896484","109.989669799805","116.298919677734","101.701507568359","78.3663101196289","37.980152130127","216.250381469727","113.639999389648","483.519989013672","27.9595832824707","89.9787139892578","125.67456817627"
"390","87.7099990844727","83.120002746582","95.8600006103516","2416.57006835938","45.5814514160156","76.6669464111328","2139.46484375","36.3648529052734","8.94999980926514","1364.16003417969","42.4700012207031","395.079986572266","91.2776031494141","332.975067138672","138.424835205078","41.8883056640625","119.559997558594","93","10.7947006225586","34.5266342163086","163.26025390625","92.3068237304688","59.3343772888184","305.104309082031","126.24031829834","63.3400001525879","92.225715637207","52.4775123596191","195.67512512207","325.929992675781","50.9392166137695","147.011642456055","254.905853271484","35.1500015258789","113.040000915527","12.7600002288818","118.656845092773","4639.52978515625","834.289978027344","47.1592483520508","298.482391357422","53.3800010681152","111.25325012207","116.72282409668","101.672302246094","79.1415328979492","38.0472030639648","214.434371948242","110.339996337891","488.940002441406","27.8932838439941","90.4142456054688","124.717468261719"
"391","88.5199966430664","86.0800018310547","98.3099975585938","2486.63989257812","44.9287567138672","78.1060409545898","2173.6875","37.3605575561523","9.19999980926514","1402.06005859375","44.1100006103516","397.570007324219","92.5334091186523","336.699584960938","140.995697021484","43.8418006896973","120.589996337891","94.1100006103516","11.0854969024658","35.4243316650391","165.458755493164","95.0279922485352","60.7966461181641","307.096588134766","129.634201049805","65.7799987792969","94.0745544433594","53.8298225402832","195.870040893555","329.260009765625","50.978759765625","151.455169677734","262.013580322266","37.2000007629395","114.230003356934","13.039999961853","122.503196716309","4796.81982421875","842.52001953125","47.7923927307129","310.608795166016","54.9900016784668","112.72095489502","119.84790802002","103.872619628906","81.1728134155273","39.3211898803711","216.396835327148","113.059997558594","486.190002441406","27.9785270690918","92.6216506958008","127.246963500977"
"392","89.2399978637695","87.3600006103516","97.9800033569336","2441.75","43.8376884460449","77.1842575073242","2202.77294921875","36.5726470947266","9.47000026702881","1446.73999023438","43.5","405.850006103516","91.7324600219727","328.110656738281","143.249420166016","42.2964973449707","120.98999786377","93.7699966430664","11.1824283599854","35.4341926574707","165.042297363281","95.1248397827148","59.7093200683594","307.367401123047","128.469741821289","67.0699996948242","93.7107009887695","54.0633201599121","194.378875732422","298.660003662109","52.1748847961426","150.615844726562","259.855010986328","37.6399993896484","112.199996948242","13.7799997329712","122.817993164062","4763.169921875","828.710021972656","47.6143188476562","313.071533203125","57.2900009155273","111.175483703613","117.048149108887","101.97412109375","79.9854507446289","39.5127639770508","212.335220336914","119.769996643066","484.760009765625","28.0069389343262","93.3739471435547","126.729362487793"
"393","88.5400009155273","89.870002746582","99.6399993896484","2435.52001953125","44.6170234680176","79.2629547119141","2215.28100585938","37.2912902832031","9.68000030517578","1451.43005371094","45.2999992370605","406","92.5334091186523","333.859527587891","145.387008666992","43.8223609924316","126.930000305176","94.6399993896484","11.3146085739136","36.6081008911133","164.403091430664","95.7930297851562","60.4404563903809","310.094818115234","128.847946166992","67.3899993896484","94.9694747924805","54.647045135498","196.289123535156","309.480010986328","53.1831932067871","151.237930297852","261.469085693359","38.8499984741211","115.150001525879","14.1400003433228","123.791877746582","4828.52978515625","826.880004882812","47.9111022949219","320.213439941406","58.9300003051758","110.883895874023","118.093139648438","103.200843811035","80.8980560302734","40.1737060546875","216.494476318359","118.849998474121","488.619995117188","28.3857936859131","96.4821243286133","126.377769470215"
"394","94.4400024414062","95.0899963378906","99.2799987792969","2433.22998046875","45.376880645752","80.7490768432617","2219.13110351562","37.7155494689941","9.85999965667725","1479.2099609375","45.8300018310547","410.459991455078","94.5505981445312","343.8046875","144.748641967773","45.2996292114258","134.690002441406","99.2399978637695","11.6494655609131","37.3084983825684","163.831680297852","96.7710876464844","61.7996139526367","318.189758300781","133.804397583008","67.4300003051758","96.9461669921875","55.9312591552734","203.296661376953","311.959991455078","52.6296119689941","156.48127746582","261.371887207031","38.5800018310547","118.589996337891","14.5799999237061","125.857704162598","4914.509765625","825.5","49.2961082458496","337.698822021484","59.2000007629395","112.96395111084","117.846672058105","103.49292755127","80.7312240600586","40.5664405822754","216.357772827148","123.220001220703","493.549987792969","28.58469581604","95.2645874023438","126.661003112793"
"395","98.4899978637695","95.2699966430664","101.669998168945","2363","44.9482383728027","81.2664031982422","2251.00952148438","38.6246681213379","10.2799997329712","1512.46997070312","47.2099990844727","416.720001220703","94.5209274291992","331.785980224609","143.829742431641","45.124683380127","131.630004882812","103.059997558594","11.8345165252686","37.8115997314453","163.628295898438","95.0473709106445","61.7527503967285","319.031158447266","134.361740112305","66.879997253418","97.506721496582","56.427433013916","204.924270629883","314.989990234375","52.8866310119629","157.982208251953","259.310516357422","38.9300003051758","119.120002746582","15.3500003814697","125.808517456055","4934","810.849975585938","49.7709617614746","341.619476318359","62.439998626709","116.084014892578","117.067855834961","103.054809570312","80.3877716064453","41.2848510742188","215.518112182617","123.559997558594","491.829986572266","29.1245651245117","97.6105728149414","125.879676818848"
"396","100.370002746582","98.120002746582","101.550003051758","2368.8798828125","45.4548110961914","80.683235168457","2295.4658203125","38.5121116638184","10.5100002288818","1524.56994628906","48.3699989318848","420.920013427734","93.8979721069336","331.609130859375","144.893737792969","44.9594650268555","134.669998168945","106.089996337891","11.2088651657104","36.0162086486816","164.21907043457","95.1054611206055","61.8839836120605","320.3271484375","136.232864379883","65","97.1821899414062","56.9333343505859","206.776092529297","315.470001220703","54.3397789001465","159.749740600586","261.449645996094","39.5400009155273","118.650001525879","15.6300001144409","126.752906799316","4992.240234375","815.469970703125","50.1963539123535","343.885162353516","63.4799995422363","115.481384277344","118.310012817383","104.398368835449","80.0050735473633","41.5530624389648","215.859817504883","122.400001525879","490.989990234375","29.4844779968262","99.2339477539062","127.178596496582"
