"","AEE","AEP","AES","ATO","AWK","CMS","CNP","D","DTE","DUK","ED","EIX","ES","ETR","EVRG","EXC","FE","LNT","NEE","NI","NRG","PCG","PEG","PNW","PPL","SO","SRE","WEC","XEL"
"407","83.432861328125","89.2554321289062","26.4365730285645","113.687355041504","152.547439575195","60.5676383972168","29.1010494232178","59.4831008911133","111.284240722656","97.026008605957","91.1487731933594","65.2074432373047","78.1819915771484","102.519676208496","59.1735191345215","40.2908210754395","38.8316688537598","52.1317481994629","71.9223175048828","26.4720668792725","32.95068359375","15.8813705444336","59.095386505127","71.2140579223633","28.2535781860352","64.3373413085938","76.8977737426758","89.7578887939453","65.7874755859375"
"408","83.8362426757812","89.9108734130859","25.8482341766357","115.07048034668","154.623748779297","61.0756416320801","29.0817260742188","58.9783668518066","111.112106323242","97.1112518310547","91.2826614379883","64.2326431274414","78.542839050293","103.400192260742","59.4001960754395","40.3958702087402","39.011833190918","52.8168029785156","71.5464630126953","26.5770034790039","33.3165855407715","15.6216764450073","58.980884552002","73.1054534912109","28.2631187438965","65.4590759277344","76.6819458007812","90.6268997192383","66.5910415649414"
"409","83.2983932495117","89.8158950805664","25.5781803131104","115.631469726562","156.553894042969","61.0756416320801","28.7725524902344","57.9502182006836","109.696784973145","96.6377182006836","91.0053329467773","65.056022644043","79.1980819702148","104.668922424316","59.7307815551758","40.0043296813965","38.8790817260742","52.8361053466797","72.8571090698242","26.4911460876465","33.6536026000977","15.6116876602173","59.2862396240234","74.2612991333008","28.0531272888184","65.2309188842773","77.2814636230469","90.6460113525391","66.5432052612305"
"410","81.9249725341797","87.4980621337891","25.3081226348877","113.348823547363","152.664413452148","60.1458969116211","28.2121734619141","56.3145294189453","107.832015991211","95.2550201416016","88.872688293457","63.2862319946289","76.3017501831055","102.330322265625","58.2195625305176","39.0588912963867","37.475643157959","51.465991973877","71.9608535766602","26.0523281097412","33.152889251709","15.5317811965942","58.0648193359375","72.4845428466797","27.3563346862793","63.9475898742676","74.7730407714844","89.3472366333008","65.03173828125"
"411","82.5012359619141","87.868522644043","25.2791881561279","113.784065246582","153.109802246094","60.8168449401855","28.3377723693848","57.7072067260742","108.845680236816","96.4198913574219","89.4656219482422","64.1758499145508","77.21337890625","103.040412902832","58.672924041748","39.1161880493164","38.0311241149902","52.0352630615234","72.770393371582","26.2545108795166","33.3936195373535","15.6416530609131","58.4751396179199","72.2266235351562","27.528148651123","64.5464782714844","75.6075973510742","89.6050796508789","65.816162109375"
"412","82.5876846313477","87.6595458984375","25.4817295074463","113.068321228027","152.189636230469","59.8679275512695","28.6083011627197","57.5763511657715","108.74048614502","95.482307434082","89.1787109375","63.7026557922363","76.615119934082","102.02734375","58.5406913757324","38.9824905395508","38.3759002685547","51.6589622497559","73.3197021484375","26.2159996032715","33.7113800048828","15.6216764450073","58.2174949645996","71.6152572631836","27.4422397613525","64.3943786621094","75.3485946655273","88.9652633666992","65.8927001953125"
"413","81.367919921875","85.8546676635742","25.2309646606445","112.633071899414","147.510482788086","58.3630828857422","28.0575847625732","55.6789474487305","107.372985839844","93.9291305541992","87.7633209228516","63.2294464111328","75.1432113647461","99.9822463989258","57.256160736084","38.4286041259766","37.705493927002","50.7712860107422","72.3078002929688","25.7923851013184","33.4995422363281","15.4318990707397","57.387321472168","70.0104370117188","27.0795269012451","63.168083190918","74.0632095336914","87.5328063964844","64.9073715209961"
"414","80.4074859619141","84.8288345336914","24.6715621948242","110.843719482422","145.91487121582","57.9892730712891","27.6807765960693","53.9591369628906","107.10521697998","92.3854370117188","86.2523040771484","62.2830429077148","74.2505722045898","98.9109802246094","56.8216896057129","38.1898612976074","37.6863441467285","50.2309608459473","70.6116561889648","25.349515914917","33.1143760681152","15.4418869018555","56.833869934082","68.8927917480469","26.7836265563965","62.5311813354492","73.2670364379883","86.8261108398438","64.4003448486328"
"415","82.1170654296875","86.8134231567383","25.1827392578125","112.439628601074","147.275543212891","59.3401527404785","28.3184509277344","55.6509056091309","108.711799621582","93.8628311157227","88.3275680541992","63.4187355041504","76.0358505249023","101.187438964844","57.6811904907227","38.87744140625","38.2130889892578","51.3598518371582","72.0283126831055","25.8790321350098","33.5669441223145","15.5217933654785","57.8739776611328","70.7746353149414","27.3563346862793","63.576847076416","75.3629837036133","89.0702896118164","65.5100555419922"
"416","82.443603515625","87.3311309814453","25.4142150878906","112.981269836426","148.508972167969","59.5430717468262","28.4730358123779","54.8096961975098","109.056060791016","94.7435913085938","88.7483596801758","64.3746032714844","76.2447662353516","101.225692749023","57.9456481933594","39.3358345031738","38.6823692321777","51.9001770019531","72.8763961791992","26.1293506622314","34.2409782409668","15.6416530609131","58.5037689208984","71.3095855712891","27.4995098114014","63.8144989013672","75.6747360229492","89.6192321777344","65.7300720214844"
