"","ACGL","AFL","AIG","AIZ","AJG","ALL","AMP","AON","AXP","BAC","BEN","BK","BLK","BRK.B","BRO","BX","C","CB","CBOE","CFG","CINF","CMA","CME","COF","CPAY","DFS","EG","FDS","FI","FIS","FITB","GL","GPN","GS","HBAN","HIG","ICE","IVZ","JKHY","JPM","KEY","L","MA","MCO","MET","MKTX","MMC","MS","MSCI","MTB","NDAQ","NTRS","PFG","PGR","PNC","PRU","PYPL","RF","RJF","SCHW","SPGI","STT","SYF","TFC","TROW","TRV","USB","V","WFC","WRB","WTW"
"409","61.3499984741211","66.9001541137695","57.3276634216309","130.314987182617","192.211166381836","127.259132385254","340.919006347656","320.481384277344","170.646789550781","34.7939186096191","31.9425239562988","48.3986511230469","744.510925292969","311.859985351562","58.2519683837891","95.8612365722656","49.4426231384277","205.960830688477","119.102249145508","41.9446258544922","111.374198913574","69.3494033813477","166.970733642578","118.53303527832","221.679992675781","114.004020690918","333.781707763672","428.477447509766","107.599998474121","74.664909362793","35.6861991882324","115.817337036133","114.902709960938","355.599884033203","14.5015525817871","72.3275146484375","106.33081817627","18.9888725280762","179.463562011719","135.081939697266","18.4638652801514","59.8869094848633","372.683624267578","325.619049072266","66.8708267211914","374.775451660156","172.800231933594","95.346061706543","560.848266601562","148.562957763672","59.3634223937988","93.6292343139648","88.8262176513672","134.003326416016","158.410583496094","96.2318725585938","86.9599990844727","22.5321292877197","106.638961791992","75.0434646606445","378.699340820312","88.287353515625","36.4350395202637","46.6142311096191","121.711952209473","176.870452880859","46.024242401123","227.327499389648","45.7673721313477","65.09326171875","250.220901489258"
"410","61.2599983215332","67.3759460449219","57.0557403564453","130.363784790039","191.036270141602","126.718795776367","347.184234619141","311.194366455078","176.294616699219","35.082820892334","31.4230556488037","48.4565315246582","731.402526855469","308.510009765625","57.9838447570801","93.9366683959961","48.7159423828125","205.637435913086","122.493347167969","41.9257507324219","111.084678649902","69.8217391967773","167.492523193359","118.748168945312","218.199996948242","115.018913269043","334.720275878906","422.801330566406","106.599998474121","72.3427429199219","35.488208770752","119.200096130371","111.845893859863","356.061828613281","14.4547729492188","72.6579132080078","105.673179626465","18.8291473388672","177.722702026367","137.172241210938","18.4362411499023","59.8072967529297","371.659851074219","320.54931640625","66.9475631713867","341.198181152344","169.40966796875","95.557502746582","559.851806640625","151.419570922852","59.3438262939453","93.7055969238281","88.2905960083008","135.333740234375","157.667022705078","95.3333892822266","85.5199966430664","22.5791683197021","109.61775970459","77.3940734863281","368.568634033203","87.0543746948242","35.940315246582","46.3367080688477","118.942108154297","177.853317260742","46.1646995544434","227.891967773438","46.1065406799316","65.3669815063477","247.893127441406"
"411","62.1599998474121","67.560432434082","58.2308464050293","129.875991821289","192.082824707031","130.240631103516","344.174194335938","315.252471923828","173.948745727539","35.0250358581543","30.3368968963623","48.7555885314941","717.125366210938","308.429992675781","58.5995330810547","92.5730133056641","48.6298904418945","209.567138671875","124.455039978027","41.3030967712402","111.248741149902","69.7383880615234","165.794326782227","115.03239440918","210.740005493164","113.230796813965","338.044067382812","422.128875732422","106.400001525879","70.1357040405273","35.1110725402832","120.519470214844","109.976188659668","356.879913330078","14.3705701828003","73.1146240234375","106.320999145508","18.2372093200684","174.762313842773","137.979187011719","18.2152290344238","61.1407737731934","370.725463867188","310.824920654297","67.7205200195312","345.95263671875","169.774368286133","95.0481414794922","546.009155273438","150.238815307617","58.1187210083008","93.0278930664062","87.5732574462891","136.683990478516","155.388610839844","95.5580139160156","82.3300018310547","22.2875213623047","110.009704589844","78.2167892456055","364.368133544922","86.7198486328125","35.3291854858398","45.8834228515625","115.831962585449","180.996597290039","45.8369598388672","227.208679199219","46.203441619873","66.7746047973633","249.209243774414"
"412","63.3699989318848","67.919677734375","58.8621025085449","132.334381103516","194.965805053711","131.919540405273","346.429260253906","317.306335449219","176.136901855469","35.4102478027344","30.3368968963623","49.6141662597656","715.618469238281","312.970001220703","59.5528564453125","93.5304718017578","48.8880500793457","210.841094970703","125.578834533691","41.7748069763184","123.1572265625","71.2572708129883","168.67839050293","117.437866210938","213.369995117188","113.888053894043","347.174865722656","429.189392089844","115.279998779297","72.1988067626953","35.6390571594238","120.73770904541","113.042907714844","360.344787597656","14.567042350769","74.105827331543","107.331985473633","18.4251270294189","178.47021484375","139.6611328125","18.4362411499023","62.444393157959","372.802886962891","314.155364990234","68.8509750366211","351.725128173828","171.311920166016","95.3556823730469","552.915710449219","152.447967529297","58.7557754516602","94.8796615600586","88.7114410400391","137.706619262695","155.331420898438","96.2131576538086","83.2300033569336","22.4568653106689","111.626487731934","79.5194320678711","366.789611816406","88.5836563110352","35.8433074951172","46.2812004089355","117.060897827148","183.935516357422","46.511173248291","229.070404052734","46.6395072937012","68.1040344238281","251.615585327148"
"413","64.1699981689453","68.4148864746094","59.2117195129395","128.158981323242","193.662536621094","132.025680541992","345.811584472656","317.117828369141","176.432601928711","35.1502342224121","29.7513160705566","49.9518051147461","705.03125","308.480010986328","58.5498809814453","91.5092010498047","48.9071807861328","211.037078857422","125.07608795166","41.3313980102539","123.224784851074","70.93310546875","177.814315795898","114.621704101562","208.940002441406","111.732650756836","349.090911865234","426.984222412109","115.900001525879","70.3947830200195","35.5259208679199","120.767471313477","110.431251525879","361.018524169922","14.4454164505005","74.1155395507812","107.233833312988","17.8425884246826","161.828964233398","138.679183959961","18.233642578125","61.7577514648438","368.121246337891","308.324645996094","68.8316497802734","350.924468994141","170.907821655273","95.1058120727539","549.46240234375","151.295791625977","58.4519538879395","93.6769638061523","87.1619873046875","137.378967285156","154.015853881836","97.6544799804688","79.7200012207031","22.4380512237549","111.077758789062","78.9513626098633","361.590850830078","89.4534301757812","35.3388824462891","45.5688972473145","113.73331451416","182.358993530273","45.9493293762207","227.961273193359","46.755786895752","67.6641540527344","252.538879394531"
"414","64.0999984741211","67.6089630126953","59.1145973205566","128.910202026367","190.878311157227","128.870483398438","342.662933349609","314.905212402344","176.797302246094","34.3990745544434","29.1185092926025","49.7492218017578","691.613708496094","307.209991455078","57.9044036865234","88.8495941162109","47.7884750366211","209.135940551758","123.853729248047","40.7276077270508","121.835121154785","70.2107162475586","173.535705566406","113.037612915039","203.990005493164","110.698448181152","369.982269287109","422.504669189453","116.5","70.9609298706055","35.1299247741699","119.19017791748","110.441139221191","354.175445556641","14.2770128250122","74.1641159057617","105.555389404297","17.3727989196777","164.78938293457","136.52082824707","18.0034198760986","61.4492645263672","368.190856933594","303.403198242188","68.3968658447266","348.235900878906","168.946426391602","94.2312545776367","548.169860839844","150.24836730957","57.805103302002","93.1615295410156","85.7464294433594","136.197494506836","151.460998535156","96.3722686767578","78.4199981689453","22.1369934082031","108.755470275879","78.1850280761719","359.416442871094","88.4402847290039","35.1545791625977","44.8116035461426","110.642074584961","180.383529663086","45.6684036254883","227.564392089844","46.096851348877","66.9896545410156","234.712249755859"
"415","64.2200012207031","67.8517150878906","59.551628112793","130.149139404297","192.586349487305","130.655532836914","344.119171142578","315.341796875","176.67903137207","34.2642517089844","29.2035140991211","49.5852241516113","698.897338867188","309.890014648438","57.8448219299316","90.0681762695312","47.9127769470215","210.390319824219","124.40576171875","40.6804313659668","120.792892456055","69.5346374511719","174.655181884766","112.83226776123","207.059997558594","111.152725219727","370.979400634766","423.542938232422","115.639999389648","72.3811264038086","35.0450744628906","120.559143066406","116.614135742188","357.341888427734","14.2489442825317","75.0289840698242","106.703796386719","17.6076927185059","167.602264404297","137.123626708984","17.9021244049072","61.8672180175781","364.622436523438","303.165954589844","68.9862365722656","346.140441894531","169.577209472656","94.6060638427734","541.993530273438","151.419570922852","58.4323501586914","93.3715133666992","86.4446334838867","137.736389160156","151.899520874023","96.4284210205078","80.8000030517578","22.268705368042","109.078826904297","79.0496139526367","359.623992919922","88.4880752563477","35.3291854858398","45.2323226928711","111.190361022949","181.736190795898","45.6028594970703","225.431137084961","46.0387077331543","66.6573028564453","240.340133666992"
"416","65.25","68.9489212036133","60.173168182373","130.305221557617","192.744338989258","131.716918945312","349.629333496094","318.923614501953","178.729202270508","34.3316688537598","29.996883392334","50.0868644714355","711.841430664062","313.739990234375","58.063289642334","93.2693557739258","48.7637519836426","211.184097290039","126.751914978027","41.0106353759766","122.665054321289","70.3774261474609","175.708236694336","114.76838684082","210.339996337891","112.264259338379","373.442901611328","429.584991455078","116.449996948242","63.3322868347168","35.3090667724609","121.769401550293","113.547424316406","359.979034423828","14.3892812728882","76.2631225585938","107.174942016602","18.0492935180664","167.730102539062","138.611129760742","18.0955123901367","62.2652740478516","368.598358154297","309.866271972656","69.9427719116211","349.777862548828","171.49919128418","95.557502746582","554.592956542969","153.619171142578","58.4029502868652","94.5455856323242","88.950553894043","138.709396362305","153.462936401367","97.7387161254883","79.4499969482422","22.4850902557373","111.13655090332","79.0103149414062","366.285552978516","89.8739929199219","35.9209136962891","45.9054756164551","114.725921630859","182.563369750977","45.9680557250977","227.098068237305","46.6395072937012","66.9212417602539","243.306350708008"
"417","66.2799987792969","67.6010055541992","59.7458572387695","127.066390991211","185.862731933594","130.29850769043","347.080871582031","310.003753662109","178.423629760742","34.3027725219727","29.9496593475342","49.8842811584473","704.345458984375","310.790008544922","56.8617057800293","93.588508605957","49.3470077514648","209.047744750977","124.750785827637","40.9068565368652","121.381561279297","70.2385025024414","176.827697753906","112.793151855469","210","111.491012573242","371.155395507812","425.036163330078","116.01000213623","65.0691146850586","35.0639305114746","119.725860595703","114.932395935059","357.823120117188","14.3612146377563","75.3885345458984","106.399528503418","17.8519821166992","163.815689086914","139.2236328125","17.7547798156738","61.479118347168","367.733581542969","305.43896484375","69.6142730712891","351.962310791016","164.599792480469","96.6434936523438","554.316711425781","152.943099975586","57.4522705078125","92.90380859375","87.9749755859375","138.272537231445","153.605941772461","96.6530380249023","77.2600021362305","22.4380512237549","111.940040588379","79.3541717529297","360.612365722656","89.4438705444336","35.2321739196777","45.6436996459961","114.291076660156","179.186538696289","46.0055160522461","227.604080200195","46.998046875","65.5527038574219","237.177536010742"
"418","67.9800033569336","67.6596069335938","60.0469131469727","128.724822998047","187.91633605957","132.334426879883","344.679992675781","312.613220214844","178.078643798828","34.2449913024902","29.977991104126","49.9421653747559","699.55419921875","309.630004882812","57.5171089172363","93.4531021118164","49.5477981567383","208.685150146484","126.712493896484","40.9728965759277","122.288688659668","69.9050979614258","178.630218505859","112.089111328125","211.179992675781","111.39436340332","375.857604980469","430.425476074219","117.73999786377","64.7236709594727","34.9790725708008","120.073059082031","116.693283081055","360.287017822266","14.4173488616943","75.6023254394531","106.63508605957","17.8216171264648","165.654891967773","139.806976318359","17.7363624572754","61.8473205566406","367.415557861328","306.812622070312","69.9910888671875","354.384002685547","165.654434204102","96.9029769897461","559.486694335938","152.590789794922","57.9815139770508","92.6365356445312","88.0036773681641","140.943283081055","152.528701782227","97.298828125","77.9100036621094","22.4850902557373","111.577491760254","79.0692596435547","363.290832519531","89.950439453125","35.4164848327637","45.7184906005859","115.359298706055","180.247283935547","45.9586944580078","227.137741088867","46.4844589233398","65.8264083862305","238.090942382812"
"419","67.0999984741211","67.5228652954102","60.3673973083496","129.690628051758","186.237899780273","132.286209106445","343.863342285156","307.830871582031","175.387817382812","33.9753456115723","29.4679718017578","49.4791069030762","688.744812011719","308.179992675781","56.9709396362305","91.3351058959961","49.2035789489746","206.049026489258","124.928230285645","40.3879737854004","121.487724304199","68.589973449707","178.829437255859","109.077392578125","214.330001831055","107.895469665527","371.839660644531","422.415679931641","115.949996948242","66.3645629882812","34.5642280578613","120.569076538086","116.089828491211","356.302490234375","14.3518600463867","75.3010711669922","105.152961730957","17.5179443359375","162.438751220703","137.881958007812","17.5706024169922","61.3597068786621","365.338073730469","298.946166992188","70.0200653076172","355.382293701172","164.116836547852","95.6920471191406","546.935668945312","152.048004150391","57.2758560180664","91.3670196533203","87.4010925292969","141.519104003906","150.908081054688","96.503288269043","76.7300033569336","22.2592945098877","111.724464416504","78.9317092895508","353.654327392578","89.1475677490234","34.5822448730469","44.8396492004395","112.57056427002","178.145263671875","45.46240234375","224.071792602539","45.7576866149902","65.3474273681641","238.041839599609"
"420","67.8099975585938","67.7572784423828","59.0660400390625","129.173583984375","186.208297729492","130.308181762695","345.841094970703","307.850616455078","174.756988525391","34.0427551269531","29.5907516479492","49.6816940307617","691.79736328125","308.239990234375","57.2688484191895","90.4453506469727","49.1653366088867","206.392028808594","127.254669189453","40.7370452880859","122.587852478027","67.4971237182617","178.962265014648","108.70580291748","213.580001831055","107.460525512695","378.086517333984","426.430480957031","115.370002746582","66.6908187866211","34.8376502990723","121.947967529297","115.060989379883","354.666259765625","14.4079933166504","76.2339630126953","105.133323669434","17.7551879882812","166.215484619141","138.290313720703","17.6350631713867","61.2104301452637","358.956756591797","297.908508300781","70.0876998901367","351.062866210938","164.0478515625","95.634391784668","538.865051269531","152.276565551758","57.3934669494629","92.3119964599609","87.0663375854492","140.506423950195","151.184539794922","96.1906433105469","74.6600036621094","22.4474582672119","109.911720275879","78.9120635986328","356.629272460938","87.933708190918","34.6986541748047","45.3351631164551","112.239685058594","180.763031005859","45.509220123291","221.819473266602","46.0193290710449","65.6309127807617","236.598007202148"
"421","67.5500030517578","66.5461120605469","57.9977645874023","128.334609985352","184.184295654297","129.690643310547","335.017547607422","302.304260253906","170.991775512695","33.2434539794922","28.2401390075684","48.649471282959","672.081665039062","302.720001220703","55.8587303161621","87.7470779418945","47.654613494873","204.5888671875","126.633644104004","39.5766334533691","120.493743896484","65.3947906494141","178.250732421875","105.752754211426","209.679992675781","105.479103088379","373.178985595703","417.214202880859","113.819999694824","64.3974075317383","33.9985313415527","119.825057983398","111.905250549316","347.563323974609","14.0618267059326","75.1941757202148","102.237762451172","16.815710067749","163.835372924805","135.752777099609","17.0456924438477","60.5460014343262","353.817810058594","291.376129150391","68.6480712890625","351.141906738281","161.573913574219","93.818000793457","519.074096679688","148.020202636719","55.6489219665527","89.7729721069336","83.9578552246094","141.558837890625","148.219757080078","92.941032409668","75.2399978637695","21.8171215057373","108.089164733887","78.4994277954102","346.706176757812","85.2287979125977","33.9517097473145","44.072998046875","107.040344238281","180.276473999023","44.6570930480957","218.902374267578","44.808032989502","65.2789993286133","232.905029296875"
"422","67.9400024414062","66.7707672119141","58.9106597900391","127.27124786377","183.92756652832","128.600326538086","333.895843505859","302.492767333984","172.194274902344","33.0219573974609","28.1173572540283","48.3890037536621","664.025268554688","303.160003662109","56.0871276855469","87.911491394043","47.8458480834961","205.657043457031","126.446334838867","39.4728546142578","120.348983764648","64.3852844238281","177.406402587891","106.182998657227","209.419998168945","106.499580383301","371.272705078125","417.6591796875","113.099998474121","64.3206558227539","33.8759651184082","119.527458190918","112.716445922852","347.341918945312","13.9682703018188","74.9706802368164","102.365371704102","16.7113246917725","163.392791748047","134.712493896484","16.7510108947754","60.4065437316895","352.833801269531","290.951202392578","68.4644927978516","347.3759765625","161.702056884766","93.4816284179688","518.3125","146.829925537109","55.9625473022461","89.6966018676758","84.3117370605469","141.469482421875","149.001480102539","93.1778793334961","75.4800033569336","21.6760025024414","107.315078735352","78.5976791381836","342.169647216797","84.2060775756836","34.3882369995117","44.016902923584","106.095016479492","181.123107910156","44.5166320800781","218.307037353516","44.5851554870605","65.1030426025391","232.335357666016"
"423","68.379997253418","66.4191360473633","58.5707550048828","125.076248168945","183.108108520508","127.220542907715","333.649871826172","302.105804443359","172.627975463867","32.9930648803711","28.1079120635986","48.5144157409668","668.304626464844","303.070007324219","56.067268371582","88.0275421142578","48.1709403991699","204.422286987305","126.899787902832","39.5577621459961","118.669830322266","64.8391036987305","177.501266479492","107.08260345459","209.360000610352","107.588104248047","372.230712890625","421.733337402344","116.540000915527","63.504997253418","33.9891014099121","119.517539978027","112.528480529785","349.892486572266","14.1179628372192","75.0289840698242","101.845146179199","16.8346900939941","163.815689086914","135.791656494141","16.6957530975342","60.4663162231445","353.390411376953","291.743865966797","68.193962097168","343.837371826172","161.524658203125","94.1255416870117","522.001647949219","147.325088500977","56.0605621337891","89.2097930908203","85.076904296875","141.340408325195","150.717437744141","93.3389358520508","75.1900024414062","21.6477794647217","105.090774536133","77.5857238769531","344.973968505859","83.2598419189453","34.8441543579102","43.6429252624512","106.501502990723","180.49055480957","44.685188293457","219.408401489258","44.8177223205566","64.7804718017578","232.973770141602"
