"","CHTR","CMCSA","DIS","EA","FOX","FOXA","GOOG","GOOGL","IPG","LYV","META","MTCH","NFLX","NWS","NWSA","OMC","PARA","T","TMUS","TTWO","VZ","WBD"
"15","719.799987792969","54.5309982299805","183.781051635742","139.188430786133","33.288516998291","35.2317276000977","130.563995361328","126.97550201416","29.9232311248779","84.3899993896484","352.785705566406","162.839996337891","537.309997558594","23.650032043457","25.0665435791016","72.1909942626953","40.1024017333984","17.9922542572021","145.681106567383","172.100006103516","48.1984710693359","29.6499996185303"
"16","710.700012207031","54.1191596984863","183.053405761719","141.019439697266","32.4014587402344","34.4179458618164","130.994506835938","127.341499328613","29.3429012298584","81.7799987792969","351.716827392578","164.610000610352","540.679992675781","23.1646041870117","24.4842777252197","70.6135406494141","39.3084831237793","17.8595867156982","146.543914794922","173.550003051758","48.1469612121582","29.1000003814697"
"17","701.369995117188","54.0723571777344","182.824157714844","140.891464233398","32.7925300598145","34.810474395752","132.082504272461","128.236999511719","29.4607830047607","80.9400024414062","347.261566162109","161.529998779297","547.950012207031","23.0092697143555","24.2610759735107","71.4657440185547","38.6714973449707","17.8532695770264","147.664520263672","171.880004882812","48.3443908691406","28.7399997711182"
"18","704.929992675781","54.240837097168","183.551773071289","140.43864440918","32.315616607666","34.3126335144043","131.266494750977","127.004997253418","29.0708694458008","79.9300003051758","344.094909667969","162.830001831055","542.950012207031","22.9607238769531","24.173734664917","71.1937561035156","38.1175956726074","17.9606685638428","147.109161376953","168.240005493164","48.541820526123","28.4599990844727"
"19","709.989990234375","53.8664398193359","178.727508544922","140.871810913086","31.8291606903076","33.776496887207","131.845504760742","126.970001220703","28.508674621582","78.5299987792969","340.798400878906","161.169998168945","530.309997558594","22.3199577331543","23.50412940979","70.2146530151367","37.1944274902344","17.90380859375","148.170288085938","170.520004272461","48.4645729064941","28.1800003051758"
"20","711.469970703125","53.0053215026855","172.388168334961","139.040710449219","31.0947170257568","33.240364074707","129.253997802734","124.578002929688","28.0190258026123","74.7900009155273","336.592895507812","153.330001831055","532.280029296875","21.9898681640625","23.1741771697998","69.2264938354492","36.806697845459","17.5563430786133","143.410125732422","168.960006713867","47.932373046875","27.8199996948242"
"21","718.760009765625","53.4265251159668","176.175827026367","138.873397827148","31.3522510528564","33.4797134399414","131.101501464844","126.209503173828","28.354528427124","76.9899978637695","341.297882080078","153.770004272461","531.049987792969","22.3879222869873","23.6011734008789","66.2438278198242","37.2867431640625","17.632152557373","143.201858520508","170.020004272461","47.7091903686523","28.1299991607666"
"22","718.419982910156","54.1097946166992","176.315368652344","138.528869628906","32.315616607666","34.6477203369141","132.600494384766","127.549003601074","31.564474105835","80","345.863037109375","159.699996948242","513.630004882812","22.6985912322998","23.8826007843018","66.8149795532227","38.1268272399902","17.6258373260498","143.370452880859","170.899993896484","48.0267906188965","28.7900009155273"
"23","720.219970703125","54.0910720825195","174.561096191406","140.074401855469","32.1916160583496","34.4658126831055","133.328506469727","128.421493530273","30.9297389984131","78.8000030517578","350.817779541016","160.5","511.769989013672","22.5141315460205","23.688512802124","65.273796081543","37.729866027832","17.6953296661377","143.548965454102","171.279998779297","48.0267906188965","28.4799995422363"
"24","726.809997558594","54.6245918273926","175.567810058594","142.732330322266","32.4396095275879","34.6477203369141","137.815994262695","133.014999389648","31.9997253417969","77.7099990844727","369.398071289062","165.860000610352","515.409973144531","22.8442230224609","24.0184631347656","65.545768737793","37.840648651123","17.7837753295898","142.80517578125","173.289993286133","47.9667053222656","28.4699993133545"
"25","729.659973144531","54.9428329467773","178.159362792969","142.988311767578","32.735294342041","35.001953125","139.644500732422","134.035003662109","32.3080215454102","82.1800003051758","372.065216064453","164.229995727539","516.489990234375","22.9801406860352","24.066987991333","66.4251403808594","38.9207496643066","17.8027324676514","143.767135620117","172.899993896484","47.880859375","29.3400001525879"
"26","726.75","54.8117980957031","178.916885375977","139.719985961914","32.3919219970703","34.657299041748","136.796493530273","131.899993896484","32.0450668334961","80.2900009155273","367.420166015625","162.179992675781","518.909973144531","22.8248081207275","23.989351272583","66.6064758300781","38.1637573242188","17.8153648376465","143.618377685547","167.5","48.2413940429688","28.8299999237061"
"27","722.260009765625","54.2689170837402","178.518203735352","141.324615478516","32.4491539001465","34.7721786499023","136.381500244141","136.093994140625","31.9634456634521","80.2099990844727","372.884368896484","163.619995117188","519.299987792969","22.912181854248","24.0184631347656","66.0171890258789","38.4499359130859","17.6953296661377","143.915878295898","171.279998779297","47.8293647766113","29.3899993896484"
"28","713.799987792969","54.3905982971191","177.770629882812","141.147430419922","32.3728370666504","34.7530288696289","136.540496826172","135.777496337891","31.6823482513428","80.7200012207031","357.940216064453","163.399993896484","514.25","22.7471370697021","23.8534889221191","66.3888931274414","38.4868583679199","17.872220993042","143.429962158203","169.990005493164","48.0525398254395","30.1800003051758"
"29","744.049987792969","55.0645141601562","175.448196411133","141.718383789062","31.7051658630371","34.1403045654297","135.220993041992","134.726501464844","32.0631942749023","78.8899993896484","355.92236328125","159.270004272461","517.570007324219","22.8248081207275","23.9020099639893","66.0171890258789","37.7852554321289","17.7206001281738","142.82502746582","173.419998168945","47.880859375","29.0100002288818"
"30","749.869995117188","54.7275581359863","174.979721069336","141.866073608398","31.7528514862061","34.1211624145508","135.989501953125","134.854507446289","32.2354774475098","79.120002746582","351.576995849609","161.339996337891","515.150024414062","22.9607238769531","24.0087585449219","66.1985092163086","37.7021751403809","17.7585029602051","143.707626342773","173.210006713867","47.8637008666992","29.0900001525879"
"31","770.02001953125","54.5029144287109","172.428039550781","137.623153686523","31.3045597076416","33.5371551513672","136.279998779297","135.630004882812","32.6707229614258","78.3300018310547","350.867706298828","158.470001220703","510.820007324219","22.3879222869873","23.3585624694824","66.0625228881836","35.5142669677734","17.809045791626","143.301025390625","159.860000610352","47.8379440307617","27.8700008392334"
"32","770","54.2595596313477","172.019378662109","137.731460571289","31.1328716278076","33.4222717285156","136.028503417969","135.125503540039","32.2445487976074","79.4899978637695","358.539611816406","150.570007324219","517.349975585938","22.7277202606201","23.610876083374","64.8386383056641","35.8096771240234","17.5942478179932","141.039962768555","158.75","47.5289268493652","28.3400001525879"
"33","769.909973144531","54.6058731079102","176.135955810547","134.738800048828","32.7066879272461","35.6242446899414","136.940002441406","136.251495361328","33.0787696838379","84.7600021362305","362.585296630859","146.419998168945","524.890014648438","23.0966453552246","24.1155109405518","66.7061920166016","38.3576202392578","17.6511077880859","140.752349853516","156.779998779297","47.4688453674316","29.2000007629395"
"34","770.090026855469","54.933464050293","176.554595947266","134.217025756836","32.1820793151855","34.9253540039062","137.035995483398","135.738494873047","33.4868202209473","85.4100036621094","363.124725341797","145.789993286133","520.549987792969","23.0675201416016","23.989351272583","67.1594772338867","38.3114585876465","17.6637420654297","141.049865722656","158.300003051758","47.4001731872559","29.0400009155273"
"35","765.5","54.5497093200684","176.145919799805","134.039840698242","31.9531631469727","34.9540748596191","138.001998901367","136.912994384766","32.9880905151367","83.3099975585938","361.226715087891","141.130004882812","519.969970703125","22.9315986633301","23.688512802124","66.4795532226562","37.1944274902344","17.5942478179932","141.803558349609","160.570007324219","47.3143310546875","29.2299995422363"
"36","766.5","54.7088317871094","176.49479675293","134.896301269531","32.4300727844238","35.404052734375","138.096496582031","136.807006835938","33.4777488708496","83.75","360.747253417969","139","515.840026855469","22.7471370697021","23.5623550415039","67.8666152954102","37.6190872192383","17.7458686828613","142.011810302734","159.679992675781","47.6233558654785","29.4400005340576"
"37","776.650024414062","55.3078727722168","177.511474609375","136.146530151367","32.9451370239258","35.8731689453125","137.689498901367","136.279006958008","34.0036773681641","83.7699966430664","359.578460693359","140.449996948242","512.400024414062","22.6403427124023","23.4653129577637","69.1267547607422","37.6837043762207","17.7900886535645","143.390274047852","159.929992675781","47.7006072998047","29.4500007629395"
"38","774.570007324219","55.2517051696777","178.707565307617","136.825820922852","32.5731506347656","35.4519157409668","138.389495849609","137.194000244141","34.0762062072754","84.0199966430664","362.265625","139.100006103516","510.720001220703","22.5141315460205","23.2615184783936","69.0179748535156","36.889778137207","17.7016468048096","143.539047241211","160.369995117188","47.7606887817383","28.8999996185303"
"39","771.710021972656","55.5231513977051","180.491760253906","136.520614624023","32.4968452453613","35.4231986999512","138.406005859375","137.727493286133","34.0218086242676","81.5800018310547","362.795074462891","136.25","515.919982910156","22.116081237793","22.824821472168","68.401496887207","36.1512451171875","17.809045791626","143.737380981445","160.350006103516","47.9581184387207","28.4200000762939"
"40","782.580017089844","55.4576263427734","178.508224487305","137.820053100586","32.668529510498","35.605094909668","138.916000366211","138.309494018555","34.0943489074707","81.1399993896484","366.171478271484","134.710006713867","517.919982910156","22.2422904968262","22.9024562835693","68.6915893554688","35.5604209899902","17.8153648376465","139.562301635742","160.350006103516","48.0525398254395","28.3400001525879"
"41","788.369995117188","55.6635437011719","175.258819580078","138.843856811523","32.5063781738281","35.404052734375","137.300506591797","136.661499023438","33.9583320617676","80.5599975585938","358.070098876953","130.970001220703","518.909973144531","21.6694869995117","22.3104839324951","67.7124938964844","36.0312347412109","17.809045791626","139.502807617188","163.470001220703","48.2242202758789","28.6100006103516"
"42","785.469970703125","55.2517051696777","174.17236328125","137.810211181641","32.2488441467285","35.001953125","136.570007324219","135.449005126953","33.4324073791504","80.870002746582","355.073272705078","133.729995727539","521.869995117188","20.9510555267334","21.5244274139404","66.1441116333008","37.3605995178223","17.581615447998","138.669784545898","161.619995117188","47.6147613525391","28.4500007629395"
"43","785.539978027344","55.1861839294434","172.687194824219","138.410720825195","31.9150104522705","34.6381454467773","136.913497924805","135.679992675781","32.734203338623","79.5","354.743621826172","133.550003051758","543.710021972656","20.6695079803467","21.2235889434814","64.4760131835938","36.5943756103516","17.3920860290527","139.720977783203","162.270004272461","47.5289268493652","27.7399997711182"
"44","794.090026855469","55.6073913574219","174.551116943359","137.987426757812","32.4396095275879","35.1934242248535","138.436996459961","137.429504394531","33.0515632629395","80.1999969482422","358.989105224609","132.660003662109","546.880004882812","20.863676071167","21.4467906951904","64.9474105834961","36.6589851379395","17.4173622131348","140.633346557617","160.960006713867","47.6576881408691","28.0699996948242"
"45","797.510009765625","55.9724159240723","177.082870483398","140.596160888672","32.735294342041","35.5572357177734","141.099502563477","140.04150390625","33.5593528747559","83.4400024414062","362.964904785156","136.529998779297","553.330017089844","21.1840591430664","21.7185115814209","65.8267974853516","37.2313537597656","17.3857707977295","141.357284545898","163.360000610352","47.5718460083008","28.4400005340576"
"46","792.640014648438","55.7197113037109","177.890243530273","140.350051879883","32.658992767334","35.4902114868164","142.398498535156","141.261505126953","33.5684204101562","85.7399978637695","365.122619628906","140.160003662109","553.409973144531","21.1549339294434","21.6602897644043","65.8086776733398","37.572925567627","17.3415489196777","141.317626953125","163.820007324219","47.2199096679688","28.7000007629395"
"47","796.669982910156","55.6729049682617","177.730758666992","139.651077270508","32.7066879272461","35.4614944458008","142.949996948242","142.078994750977","33.6590919494629","85.8899993896484","367.999572753906","136.929992675781","547.580017089844","21.3491039276123","21.9126033782959","65.7814865112305","37.8221855163574","17.328914642334","138.69953918457","160.660003662109","47.151237487793","28.7399997711182"
"48","797.400024414062","55.2236289978027","175.986434936523","139.267196655273","32.4300727844238","35.1168441772461","142.123001098633","141.440505981445","33.0515632629395","84.75","363.993804931641","136.740005493164","550.119995117188","21.3102703094482","21.6991062164307","65.0562210083008","36.889778137207","17.069896697998","136.438446044922","158.880004882812","46.8679656982422","27.8899993896484"
"49","807.179992675781","55.5980224609375","179.554809570312","140.714263916016","32.9356002807617","35.6146774291992","144.550506591797","144.003997802734","33.4052047729492","86.9000015258789","372.235046386719","141","558.919982910156","21.5141525268555","22.0678749084473","66.3526229858398","37.7483291625977","17.1393890380859","137.231811523438","160.029998779297","47.0138969421387","28.2800006866455"
"50","814.200012207031","55.8881874084473","179.395324707031","141.058822631836","32.735294342041","35.4902114868164","145.469497680664","144.59049987793","33.1331825256348","86.5699996948242","380.256530761719","139.529998779297","566.179992675781","21.3393936157227","21.708812713623","65.3916397094727","37.1390380859375","17.2025623321533","136.755783081055","158.139999389648","47.0138969421387","27.8500003814697"
"51","816.659973144531","56.7960968017578","180.711044311523","143.118728637695","33.263599395752","36.0780220031738","145.462005615234","144.697494506836","34.0101509094238","86.6999969482422","378.977905273438","137.440002441406","569.190002441406","21.387939453125","21.8058528900146","66.3798217773438","38.265308380127","17.3225975036621","135.883102416992","161.220001220703","47.2113227844238","28.8400001525879"
"52","818.440002441406","57.2266540527344","182.88395690918","144.321166992188","32.8889846801758","35.6540298461914","145.841995239258","145.21549987793","33.9370765686035","86.3600006103516","381.645050048828","138.619995117188","582.070007324219","21.7374439239502","22.1455097198486","66.533935546875","38.2283782958984","17.1772937774658","136.597137451172","161.929992675781","47.1598167419434","28.4300003051758"
"53","821.010009765625","57.7976150512695","181.269226074219","143.305999755859","33.1579360961914","35.8178482055664","144.218994140625","143.287002563477","34.2659339904785","86.6900024414062","374.882232666016","147.110000610352","588.549987792969","21.6015281677246","21.9805335998535","67.3951950073242","38.3483924865723","17.4615821838379","135.00048828125","162.029998779297","47.4602584838867","28.9400005340576"
