"","AAL","ADP","ALLE","AME","AOS","AXON","BA","BLDR","BR","CARR","CAT","CHRW","CMI","CPRT","CSX","CTAS","DAL","DAY","DE","DOV","EFX","EMR","ETN","EXPD","FAST","FDX","FTV","GD","GE","GNRC","GWW","HII","HON","HUBB","HWM","IEX","IR","ITW","J","JBHT","JCI","LDOS","LHX","LMT","LUV","MAS","MMM","NDSN","NOC","NSC","ODFL","OTIS","PAYC","PAYX","PCAR","PH","PNR","PWR","RHI","ROK","ROL","RSG","RTX","SNA","SWK","TDG","TT","TXT","UAL","UBER","UNP","UPS","URI","VRSK","WAB","WM","XYL"
"245","16.1499996185303","210.916915893555","107.396636962891","120.136917114258","59.1301727294922","102.879997253418","139.630004882812","65.5199966430664","140.299499511719","38.2848014831543","221.121505737305","99.0890502929688","203.785125732422","28.6800003051758","31.0690441131592","392.321166992188","37.9431495666504","56.9000015258789","345.624420166016","131.303039550781","193.644104003906","87.5513229370117","139.97248840332","101.289154052734","51.1582069396973","208.009216308594","62.5098342895508","222.304641723633","59.8492012023926","290.179992675781","489.393096923828","206.313980102539","187.419006347656","193.794860839844","36.2424430847168","190.382110595703","50.1684455871582","196.854705810547","131.478988647461","166.186569213867","52.4366760253906","100.905265808105","234.896728515625","423.099456787109","41.9658317565918","54.3603897094727","131.973770141602","214.972808837891","459.774932861328","232.975799560547","125.155395507812","74.3335113525391","309.874267578125","119.451553344727","54.8009643554688","275.291198730469","48.4791488647461","129.991638183594","87.2626342773438","208.363403320312","34.0353927612305","128.935836791992","94.9463348388672","211.362335205078","111.879875183105","578.395690917969","134.229141235352","67.7011337280273","44.5999984741211","25.8299999237061","212.603576660156","167.824523925781","300.194763183594","168.128524780273","92.9657669067383","152.595657348633","82.805778503418"
"246","15.4700002670288","207.786148071289","105.520156860352","117.457977294922","58.8591575622559","101.040000915527","133.729995727539","65.1699981689453","137.406555175781","37.7599449157715","215.223007202148","97.5510711669922","201.611755371094","28.0974998474121","30.4439525604248","384.029907226562","36.4837989807129","55.1100006103516","336.190887451172","129.440139770508","189.488540649414","86.3890914916992","138.054260253906","99.4225158691406","50.2360076904297","207.846405029297","60.683277130127","218.009613037109","58.0031547546387","277.869995117188","485.387664794922","206.0732421875","185.000640869141","193.202102661133","34.950553894043","187.170394897461","48.4921722412109","194.011734008789","130.118560791016","163.488998413086","51.3563995361328","99.8564910888672","231.178115844727","412.899169921875","40.6788940429688","54.6786270141602","130.848434448242","210.25471496582","450.500640869141","227.832885742188","124.361709594727","74.0024490356445","300.339691162109","116.59839630127","53.9732475280762","269.396697998047","48.1291885375977","130.310516357422","83.9292068481445","206.840927124023","33.37109375","125.326652526855","93.1762084960938","208.90705871582","110.446830749512","570.123779296875","130.743698120117","66.6930389404297","42.7000007629395","25.4400005340576","207.913787841797","165.121612548828","293.515899658203","164.614929199219","91.7987594604492","148.991149902344","80.9369506835938"
"247","14.710000038147","203.855850219727","104.149253845215","114.136489868164","56.1973762512207","96.5100021362305","127","60.1699981689453","135.092163085938","36.2923202514648","207.053634643555","97.1785278320312","195.892288208008","27.0750007629395","29.594217300415","368.154754638672","34.8656005859375","52.3600006103516","326.358154296875","125.246070861816","180.97998046875","83.6227951049805","132.754928588867","96.7306518554688","49.4183921813965","198.047927856445","58.7276725769043","215.83805847168","55.2495880126953","261.5","479.811462402344","204.1376953125","179.479797363281","189.956466674805","33.7679786682129","181.422607421875","46.3369674682617","187.724639892578","127.19068145752","161.195083618164","49.6355934143066","97.8075103759766","231.024368286133","410.485076904297","38.8404083251953","52.7692108154297","124.922225952148","203.672927856445","451.37646484375","220.070556640625","121.852478027344","71.3636932373047","292.384246826172","114.724838256836","52.1767921447754","256.411254882812","46.5349311828613","126.164840698242","81.0364151000977","202.419036865234","33.1561737060547","123.434265136719","91.3677825927734","200.012725830078","102.991317749023","545.017333984375","126.771438598633","62.8204154968262","41.1599998474121","23.7199993133545","202.475936889648","161.848175048828","275.633483886719","161.960006713867","89.2570343017578","147.106246948242","78.4125595092773"
"248","13.3199996948242","197.247497558594","100.260192871094","110.429473876953","54.2905769348145","89.8099975585938","115.860000610352","55.4700012207031","130.328384399414","35.4661712646484","199.067092895508","95.8316116333008","187.027069091797","26.2175006866455","28.7737808227539","351.542755126953","31.9766788482666","47.060001373291","316.301574707031","120.905715942383","177.268569946289","81.9130706787109","128.705322265625","94.7854232788086","47.6120262145996","192.502151489258","56.6628799438477","209.015960693359","52.5270614624023","244.520004272461","469.454162597656","199.650299072266","177.687698364258","178.674514770508","31.9891490936279","176.370071411133","44.0819778442383","179.949279785156","123.907897949219","157.936309814453","48.0199508666992","96.5256729125977","224.125244140625","404.511779785156","36.4019889831543","50.4161987304688","123.760589599609","198.454559326172","448.320709228516","214.03532409668","118.165061950684","69.2312469482422","266.670654296875","111.472259521484","50.8769721984863","246.236923217773","45.0378837585449","125.377540588379","77.1761856079102","195.475830078125","32.2183456420898","121.141952514648","87.9806060791016","196.745422363281","99.1136856079102","511.620269775391","124.240104675293","59.8959846496582","37.0200004577637","21.5699996948242","199.550827026367","161.539520263672","260.721588134766","159.561721801758","84.8658905029297","143.657165527344","75.3011016845703"
"249","12.9499998092651","196.640670776367","98.4614944458008","110.063720703125","53.8550109863281","87.5100021362305","122.160003662109","55.0999984741211","130.241195678711","34.9316024780273","198.884262084961","101.591835021973","187.417907714844","25.8974990844727","28.6565799713135","346.228149414062","31.1526927947998","45.1599998474121","317.937072753906","119.969367980957","169.796432495117","81.3559722900391","126.448013305664","96.8681869506836","46.7088356018066","220.250122070312","55.6602554321289","207.449752807617","52.7830238342285","240.149993896484","461.315582275391","197.223648071289","176.589324951172","176.18684387207","31.9990882873535","175.674819946289","43.6728897094727","177.382949829102","122.557312011719","158.920837402344","47.417667388916","95.4243698120117","218.042892456055","397.107238769531","36.0149459838867","49.3843460083008","122.744155883789","196.98323059082","442.267578125","213.785842895508","118.051689147949","67.3909225463867","268.607360839844","111.719528198242","51.6004600524902","245.731109619141","44.5809860229492","123.12532043457","77.9999542236328","194.350982666016","32.0229682922363","120.039672851562","87.3778076171875","196.391937255859","100.003471374512","494.860717773438","123.334671020508","60.0756454467773","36.9900016784668","21.0900001525879","199.95361328125","162.886322021484","255.862457275391","156.466567993164","85.3702774047852","141.480834960938","74.8510208129883"
"250","13.3100004196167","199.549850463867","98.2955551147461","110.992950439453","54.2421836853027","90.879997253418","133.720001220703","55.4599990844727","133.661422729492","35.7383155822754","198.220321655273","98.5254516601562","189.848678588867","26.6124992370605","28.7347164154053","348.585815429688","31.7284908294678","47.2099990844727","321.831176757812","121.00325012207","176.034744262695","82.0859603881836","126.922729492188","96.2295989990234","47.1651878356934","222.960739135742","56.2260932922363","209.390686035156","53.5974578857422","248.539993286133","464.417846679688","198.051818847656","178.217620849609","176.536682128906","32.5059013366699","175.919631958008","44.4611396789551","177.840896606445","122.912216186523","159.019287109375","47.6662330627441","96.2820205688477","217.831481933594","395.132080078125","36.0246162414551","49.1336135864258","121.909210205078","197.83659362793","446.150543212891","215.40739440918","119.422142028809","67.9264678955078","271.954376220703","112.176025390625","52.6366386413574","247.832122802734","44.7462463378906","123.693359375","78.8716201782227","199.432312011719","32.0131950378418","120.332313537598","88.2963562011719","194.739181518555","99.8067855834961","513.749145507812","124.444557189941","61.223461151123","37.8899993896484","22.0300006866455","201.248336791992","164.494964599609","261.606842041016","158.404754638672","87.0317993164062","141.276809692383","74.8020935058594"
"251","12.1599998474121","192.604370117188","94.0782699584961","106.989372253418","51.8707847595215","85.120002746582","133.360000610352","50.4799995422363","129.989273071289","33.6097602844238","187.433670043945","96.5671691894531","180.306671142578","25.6949996948242","28.3733348846436","342.74072265625","29.3657321929932","44.0499992370605","309.165557861328","116.867706298828","168.148025512695","77.8020477294922","122.175605773926","94.6085891723633","46.3285446166992","215.805847167969","53.3572120666504","203.596725463867","50.6422271728516","223.990005493164","447.365234375","193.612564086914","173.313430786133","168.111663818359","30.6078205108643","169.799758911133","41.9866409301758","170.933700561523","117.450759887695","154.136077880859","45.2857856750488","92.9391098022461","213.392211914062","386.248474121094","33.8474655151367","46.0091209411621","118.832679748535","192.706512451172","436.973480224609","213.766662597656","115.823448181152","66.1640319824219","258.198760986328","108.238693237305","50.0124740600586","233.971252441406","42.7923049926758","114.335647583008","75.0209579467773","192.013931274414","31.2805194854736","118.771591186523","85.6555023193359","183.255844116211","95.2547836303711","481.768188476562","118.710113525391","57.819938659668","34.7799987792969","20.4699993133545","199.665908813477","161.043838500977","241.521102905273","156.812683105469","83.1746978759766","138.294052124023","71.4949493408203"
"252","12.9399995803833","192.931915283203","93.3949127197266","105.911865234375","51.4061851501465","87.6100006103516","136.800003051758","50.4799995422363","129.262619018555","33.4445304870605","185.364868164062","94.5706634521484","182.594482421875","26.2374992370605","28.2561283111572","341.227844238281","30.040807723999","44.9900016784668","314.179260253906","114.40007019043","170.882202148438","75.5448303222656","121.60400390625","92.5651245117188","46.0908737182617","220.202224731445","53.1686058044434","201.569305419922","51.1929359436035","220.25","434.013641357422","193.208114624023","173.139999389648","166.488861083984","31.3233280181885","169.45703125","41.1485023498535","170.055999755859","117.007148742676","152.48210144043","45.4880409240723","91.7598190307617","212.902191162109","385.504211425781","34.4764251708984","45.9223289489746","117.834365844727","191.627548217773","432.020111083984","212.500106811523","114.418495178223","66.0958786010742","263.025634765625","107.468360900879","50.2270660400391","229.915130615234","42.6756477355957","113.458656311035","73.6032943725586","185.303497314453","31.0460624694824","117.766868591309","85.0431289672852","186.991256713867","96.70654296875","483.953460693359","117.775459289551","58.6882934570312","36.2799987792969","21.8099994659424","197.997146606445","159.996322631836","235.766845703125","160.016586303711","82.3637237548828","136.652084350586","71.3384094238281"
"253","13.039999961853","199.251220703125","92.8189468383789","107.048675537109","51.1932373046875","84.4400024414062","136.75","50.9000015258789","130.531875610352","34.0276908874512","188.953994750977","96.7200088500977","187.017547607422","26.4899997711182","28.3147315979004","352.102722167969","29.8323268890381","44.7700004577637","320.555847167969","116.282501220703","173.053787231445","77.0528564453125","122.204658508301","94.127197265625","47.2887802124023","220.796112060547","53.6748809814453","208.074325561523","50.9990272521973","219.979995727539","441.6220703125","201.605102539062","173.920440673828","169.200012207031","31.4624576568604","172.580596923828","41.7671241760254","172.946701049805","120.151901245117","156.272491455078","45.6517715454102","94.4400024414062","220.618057250977","399.769439697266","34.1764602661133","45.5751609802246","117.988655090332","194.207290649414","451.327789306641","215.119537353516","117.499565124512","68.0335693359375","270.136840820312","110.587783813477","51.815055847168","235.294097900391","43.0644989013672","118.820167541504","75.9405136108398","187.53385925293","31.7005882263184","121.473602294922","88.9087219238281","188.720428466797","96.1445770263672","491.118621826172","120.871490478516","59.5466613769531","36.5","21.7600002288818","200.893493652344","163.204284667969","238.117736816406","163.289703369141","83.6889724731445","139.897155761719","73.1974411010742"
"254","13.1000003814697","199.790664672852","93.1801452636719","107.266159057617","51.3577842712402","86.3600006103516","137.160003662109","50.0200004577637","131.423248291016","33.9496040344238","180.736526489258","95.4304122924805","184.805999755859","26.6124992370605","28.1584587097168","352.888610839844","29.7826919555664","45.0200004577637","309.515991210938","116.477584838867","178.433334350586","75.371940612793","122.282180786133","93.8815841674805","47.3838500976562","219.359390258789","54.1414375305176","207.555450439453","50.0604934692383","212.570007324219","441.347198486328","201.691772460938","171.241912841797","168.393463134766","31.2338924407959","173.305221557617","41.6673469543457","173.042129516602","119.994178771973","153.122039794922","45.690299987793","94.9663009643555","220.656478881836","396.420257568359","34.5344848632812","45.6426734924316","118.342597961426","193.736450195312","446.306213378906","215.061981201172","116.193176269531","66.952751159668","271.308837890625","109.969612121582","51.2387161254883","237.210327148438","43.3852920532227","118.451438903809","76.7355575561523","189.735122680664","32.2867279052734","121.902801513672","88.5642700195312","187.822418212891","95.535774230957","492.909973144531","121.660087585449","58.8779258728027","36.7200012207031","21.5","200.433151245117","164.747482299805","237.399673461914","164.436767578125","82.8186645507812","140.791030883789","73.8921356201172"
"255","12.9799995422363","202.854034423828","94.5078048706055","107.710990905762","52.3934593200684","91.0299987792969","133.970001220703","51.1199989318848","134.397842407227","33.9886474609375","171.922454833984","95.8029708862305","177.199081420898","27.5400009155273","28.0412521362305","360.06982421875","29.345874786377","48.2799987792969","289.636444091797","115.658279418945","179.983032226562","74.7187881469727","122.931266784668","94.7363128662109","47.9542808532715","218.506912231445","54.3697624206543","208.122375488281","49.6959342956543","221.910003662109","437.930755615234","202.221420288086","168.197280883789","169.083419799805","30.5084457397461","175.860885620117","40.8691215515137","171.82096862793","120.546241760254","155.061508178711","45.6614074707031","95.0637512207031","219.45539855957","391.811462402344","34.7763900756836","47.764232635498","118.115699768066","195.394165039062","443.999786376953","212.711196899414","122.069389343262","66.7872085571289","284.190460205078","111.567352294922","50.0186004638672","233.407119750977","44.2601890563965","120.344917297363","71.9174499511719","191.209060668945","33.3613319396973","123.60009765625","87.7988052368164","187.077255249023","99.6943893432617","486.588806152344","124.152481079102","58.1193771362305","35.810001373291","22.3700008392334","201.162033081055","167.066986083984","231.979858398438","169.064590454102","79.8714447021484","143.006210327148","75.1739196777344"
"256","13.8999996185303","210.762786865234","97.2314605712891","112.198951721191","54.0292358398438","96.1600036621094","141.529998779297","52.7999992370605","141.063949584961","35.4333152770996","178.484893798828","99.2132415771484","185.902267456055","28.2199993133545","28.8812217712402","372.496887207031","30.9739990234375","51.5900001525879","302.642852783203","120.183952331543","182.440856933594","78.791389465332","127.717155456543","98.7249908447266","49.3423271179199","234.159927368164","55.8687171936035","213.62809753418","52.0306434631348","224.550003051758","452.529113769531","207.363616943359","173.448348999023","178.140075683594","31.9792079925537","181.69677734375","43.2338638305664","179.281463623047","123.641723632812","159.639541625977","47.1446075439453","98.991455078125","224.413497924805","399.845794677734","36.5084342956543","49.953311920166","121.909210205078","201.024490356445","451.259704589844","221.097229003906","127.048408508301","68.99755859375","304.441528320312","116.436729431152","51.6311111450195","246.188278198242","45.7183609008789","125.546966552734","74.61865234375","194.971572875977","34.2991523742676","126.711814880371","90.1334686279297","192.857116699219","104.115257263184","505.270904541016","128.017654418945","60.5048294067383","38.5099983215332","23.0300006866455","206.94514465332","171.434661865234","244.22607421875","171.062118530273","84.1142578125","146.037521362305","77.8939819335938"
"257","13.5600004196167","210.300399780273","96.8800201416016","111.418014526367","54.0582733154297","96.7900009155273","138.720001220703","53.439998626709","142.323516845703","35.2478485107422","180.505569458008","100.435966491699","186.245407104492","28.0625","28.6370410919189","373.213958740234","30.2195053100586","50.7700004577637","306.984771728516","120.037643432617","182.549438476562","79.2332229614258","128.124053955078","98.764289855957","48.838451385498","231.493316650391","55.2929611206055","214.75227355957","51.8054389953613","223.570007324219","455.670684814453","210.281372070312","171.781478881836","180.870681762695","31.601583480835","180.35530090332","43.2937316894531","178.689987182617","124.588104248047","159.649383544922","46.8556709289551","99.1084060668945","227.545989990234","400.046142578125","35.7923965454102","49.8472328186035","120.520683288574","200.445770263672","454.295989990234","218.506591796875","128.201934814453","68.0822601318359","298.035461425781","116.655471801758","51.3919982910156","244.991836547852","45.1545333862305","127.470344543457","74.29296875","195.204315185547","34.4652290344238","126.224075317383","90.7171401977539","194.958908081055","102.307579040527","500.628509521484","128.007904052734","60.6745071411133","37.2000007629395","22.8600006103516","205.094177246094","170.041107177734","247.865509033203","172.159729003906","84.4109573364258","145.279678344727","77.8352737426758"
