"","AAPL","ACN","ADBE","ADI","ADSK","AKAM","AMAT","AMD","ANET","ANSS","APH","AVGO","CDNS","CDW","CRM","CSCO","CTSH","ENPH","EPAM","FFIV","FICO","FSLR","FTNT","GEN","GLW","HPE","HPQ","IBM","INTC","INTU","IT","JBL","JNPR","KEYS","KLAC","LRCX","MCHP","MPWR","MSFT","MSI","MU","NOW","NTAP","NVDA","NXPI","ON","ORCL","PANW","PTC","QCOM","QRVO","ROP","SMCI","SNPS","STX","SWKS","TDY","TEL","TER","TRMB","TXN","TYL","VRSN","WDC","ZBRA"
"11","139.822830200195","293.794586181641","596.900024414062","160.053161621094","295.600006103516","117.190002441406","133.591156005859","94.4700012207031","93.7324981689453","355.640014648438","67.4223175048828","440.363037109375","138.669998168945","170.578186035156","249.923538208008","49.1232261657715","65.8596420288086","188.809997558594","519.760009765625","189.520004272461","516.710021972656","91.1900024414062","50.2299995422363","26.059154510498","37.0658912658691","13.1677865982056","27.5940456390381","116.426795959473","51.864185333252","492.382080078125","254.380004882812","56.4140548706055","25.158260345459","154.160003662109","301.152984619141","601.675598144531","69.6997985839844","376.007202148438","271.145355224609","215.239700317383","79.6309432983398","558.489990234375","76.052864074707","206.628479003906","191.837295532227","38.2299995422363","79.5592803955078","130.633331298828","145.580001831055","132.800750732422","194.300003051758","466.803955078125","34.5999984741211","279.290008544922","76.9634857177734","179.259811401367","422.329986572266","129.823852539062","125.03148651123","82.7300033569336","176.792633056641","471.459991455078","231.470001220703","69.1500015258789","544.349975585938"
"12","142.333404541016","297.844665527344","605.77001953125","157.305084228516","296.109985351562","117.949996948242","131.725723266602","90.5400009155273","93.6374969482422","353.279998779297","67.9378814697266","436.883178710938","139.100006103516","173.350570678711","248.11589050293","49.3828430175781","66.05126953125","181.830001831055","527.049987792969","186.910003662109","521.369995117188","91.2699966430664","50.6660003662109","26.162525177002","37.2768096923828","13.2503700256348","27.6854763031006","117.299293518066","51.7439765930176","497.414276123047","257.029998779297","56.8093910217285","25.3251190185547","155.300003051758","297.098876953125","593.635925292969","68.4501342773438","369.594299316406","273.362091064453","216.629547119141","76.8220672607422","561.780029296875","76.6473236083984","203.366607666016","188.613693237305","37.0699996948242","82.4417190551758","128.996673583984","144.119995117188","131.653244018555","192","474.908996582031","34.2799987792969","279.859985351562","78.9318466186523","177.2080078125","427.029998779297","130.999526977539","122.035934448242","82.9100036621094","175.47966003418","473.899993896484","232.830001831055","69.3300018310547","546.650024414062"
"13","141.023971557617","297.402191162109","605.950012207031","155.859756469727","294.470001220703","117.720001220703","129.44026184082","89.7399978637695","92.5400009155273","352.239990234375","67.218017578125","437.776428222656","137.309997558594","171.411865234375","245.479339599609","49.3828430175781","65.5146713256836","179.720001220703","515.200012207031","186.089996337891","515.070007324219","89.9100036621094","50.5859985351562","25.5704822540283","36.7724494934082","13.1219024658203","27.3563232421875","118.071105957031","51.2169227600098","497.414276123047","254.229995727539","55.7419853210449","25.2602291107178","154.169998168945","293.257720947266","586.321838378906","67.2624664306641","365.75048828125","270.910949707031","214.564056396484","75.7319107055664","560.469970703125","76.2641906738281","198.684677124023","186.369567871094","36.7200012207031","81.9629135131836","128.836669921875","142.860000610352","130.073043823242","189.440002441406","468.423370361328","33.7999992370605","278.859985351562","77.7454528808594","175.447982788086","418.059997558594","129.078262329102","121.423011779785","81.4899978637695","174.055679321289","474.179992675781","231.809997558594","67.8199996948242","539.840026855469"
"14","142.865036010742","300.740295410156","604.5","158.10383605957","295.380004882812","117.900001525879","131.755035400391","90.9000015258789","94.5074996948242","353.760009765625","68.3950805664062","446.783203125","138.5","172.526611328125","244.740295410156","49.8279037475586","66.2525177001953","183.800003051758","527.820007324219","190.860000610352","524.049987792969","92.5400009155273","51.3619995117188","25.9933681488037","37.6252822875977","13.3788356781006","27.4660415649414","118.725479125977","51.7717247009277","495.869354248047","256.869995117188","57.2146034240723","25.6032161712646","155.809997558594","298.743804931641","592.919799804688","68.6933670043945","375.163909912109","271.418823242188","216.697082519531","77.332763671875","566.369995117188","77.1613006591797","200.157135009766","190.515518188477","37.75","84.0409698486328","130.080001831055","145.139999389648","133.026473999023","192.940002441406","474.278198242188","34.560001373291","280.75","79.0576782226562","178.422149658203","426.790008544922","131.907608032227","124.270233154297","83.2600021362305","175.932723999023","478.839996337891","233.029998779297","70.1699981689453","547.72998046875"
"15","142.26448059082","299.730163574219","600.200012207031","159.320938110352","291.929992675781","115.550003051758","133.610733032227","90.8099975585938","92.7249984741211","350.940002441406","68.4534454345703","451.965759277344","137.729995727539","170.927169799805","242.593109130859","49.3550262451172","66.3579177856445","185.720001220703","534.590026855469","186.020004272461","517.700012207031","94.2900009155273","51.1580009460449","25.6550617218018","37.5244026184082","13.2778978347778","26.7071571350098","118.222099304199","52.4559669494629","497.020690917969","256.640014648438","57.2640075683594","25.3251190185547","157.720001220703","303.833068847656","605.081176757812","69.728401184082","379.429382324219","270.813293457031","215.452026367188","78.1381072998047","561.929992675781","76.8435668945312","204.771697998047","194.376220703125","38.439998626709","83.389778137207","129.509994506836","142.880004882812","134.004699707031","193.619995117188","475.421539306641","33.5900001525879","278.559997558594","79.9744491577148","179.956314086914","426.859985351562","132.519317626953","125.634544372559","84.0500030517578","177.458389282227","477.260009765625","229.160003662109","70.8899993896484","548.099975585938"
"16","143.386840820312","300.749908447266","605.010009765625","159.045211791992","296.420013427734","115.139999389648","133.11262512207","90.2600021362305","92.495002746582","351.519989013672","68.0254287719727","450.346801757812","137.720001220703","168.823654174805","243.70166015625","49.4384841918945","65.8308792114258","184.059997558594","536.289978027344","185.389999389648","516.989990234375","92.7900009155273","51.4080009460449","25.5610847473145","37.2034530639648","12.6263904571533","25.7745571136475","117.685195922852","52.5854187011719","498.585235595703","255.669998168945","56.4140548706055","25.445629119873","157.419998168945","301.501281738281","604.355529785156","68.6504516601562","379.919647216797","274.387481689453","214.457931518555","77.0479583740234","559.330017089844","74.927848815918","202.151214599609","193.986373901367","37.9199981689453","83.3802032470703","129.33332824707","143.059997558594","132.791351318359","192.789993286133","474.810424804688","32.9500007629395","278.089996337891","79.5430221557617","178.431564331055","437.209991455078","131.534805297852","125.347839355469","82.6600036621094","176.792633056641","476.899993896484","228.490005493164","70.0800018310547","533.619995117188"
"17","146.842529296875","303.296722412109","608.830017089844","157.999267578125","297.100006103516","116.01000213623","132.487503051758","89.0500030517578","92.3125","352.369995117188","67.9476089477539","448.095092773438","138.830001831055","170.65576171875","242.113723754883","50.1524238586426","66.3387603759766","170.789993286133","541.929992675781","188.089996337891","521.619995117188","90.0400009155273","51.1679992675781","25.2885627746582","37.3776817321777","12.8557939529419","26.1402854919434","117.299293518066","52.2617874145508","497.473297119141","254.350006103516","56.3745269775391","26.0018119812012","157.919998168945","299.092071533203","597.786376953125","68.4644393920898","375.4287109375","275.881591796875","215.143188476562","77.0872344970703","562.940002441406","74.6101150512695","198.073211669922","193.558441162109","37.6599998474121","84.8507766723633","128.766662597656","142.570007324219","135.208618164062","192.419998168945","479.492279052734","34.4500007629395","279.079986572266","80.549674987793","180.304550170898","434","132.280364990234","124.833740234375","82.4000015258789","176.866592407227","473.540008544922","230.639999389648","70.0100021362305","530.140014648438"
"18","146.182907104492","303.827331542969","606.169982910156","155.622024536133","294.790008544922","116.449996948242","130.094650268555","86.9300003051758","92.0124969482422","352.209991455078","67.2083053588867","444.140655517578","137.550003051758","169.986877441406","237.270065307617","49.7444534301758","65.9554595947266","165.289993286133","538.349975585938","185","519.330017089844","85.5999984741211","51.2599983215332","24.3018264770508","37.2034530639648","12.9108514785767","25.6922702789307","117.827827453613","51.6052856445312","495.121551513672","253.979995727539","55.5344352722168","26.0203514099121","156.559997558594","293.896301269531","590.878479003906","65.559684753418","372.133972167969","274.436279296875","214.872909545898","75.545295715332","558.280029296875","73.984016418457","189.335815429688","184.867095947266","36.2999992370605","82.8900146484375","129.279998779297","141.279998779297","133.054702758789","190.949996948242","479.620422363281","34.5499992370605","277.679992675781","77.4308700561523","179.278625488281","436.410003662109","130.837036132812","121.729454040527","80.9400024414062","174.074172973633","475.5","229.210006713867","66.9100036621094","522.619995117188"
"19","144.125228881836","300.904266357422","606.099975585938","152.560180664062","293.329986572266","117.029998779297","125.191673278809","85.8899993896484","90.8625030517578","349.790008544922","66.1771697998047","435.515411376953","137.669998168945","169.095077514648","238.118942260742","49.7908172607422","65.3900909423828","163.449996948242","527.710021972656","185.630004882812","523.929992675781","83.4899978637695","51.6879997253418","24.4427871704102","36.5156860351562","12.7181539535522","25.1619682312012","116.527458190918","50.8285636901855","493.488067626953","253.360000610352","54.2298431396484","25.5939445495605","155.009994506836","283.707885742188","569.342346191406","63.7996559143066","372.0849609375","274.162811279297","212.324935913086","73.66943359375","556.359985351562","72.3019256591797","181.297180175781","180.778182983398","35.1500015258789","84.0914535522461","129.433334350586","140.199996948242","131.40869140625","187.679992675781","479.009338378906","34.1399993896484","276.559997558594","75.9118957519531","177.04801940918","434.859985351562","128.380508422852","118.526329040527","79.2200012207031","172.095443725586","473.429992675781","229.740005493164","64.1999969482422","518.330017089844"
"20","140.246185302734","298.270599365234","602.049987792969","151.171890258789","287.309997558594","117.269996643066","125.62141418457","86.5800018310547","90.5299987792969","343.470001220703","65.5545959472656","433.282348632812","137.720001220703","167.146682739258","237.240097045898","49.1974067687988","63.6844139099121","165.279998779297","534.539978027344","182.949996948242","521.880004882812","83.0500030517578","51.326000213623","24.4709796905518","36.0663566589355","12.5438041687012","25.2259674072266","115.705322265625","50.5234260559082","490.8017578125","253.869995117188","52.9746589660645","24.6669654846191","154.779998779297","284.781921386719","572.283630371094","62.9506530761719","373.340026855469","270.510620117188","209.053039550781","73.2471237182617","555.090026855469","72.2365112304688","187.474044799805","179.361282348633","34.7900009155273","83.6012649536133","129.813339233398","136.710006713867","130.543334960938","187.130004882812","474.810424804688","34.9300003051758","274.480010986328","75.7591171264648","176.144470214844","420.260009765625","126.535720825195","118.694381713867","78.7099990844727","172.206405639648","481.940002441406","228.550003051758","62.9900016784668","506.910003662109"
"21","143.888946533203","301.048980712891","608.719970703125","153.007095336914","296.119995117188","117.540000915527","128.893310546875","87.1100006103516","90.9225006103516","350.869995117188","66.7413787841797","435.999298095703","139.789993286133","170.839950561523","239.796768188477","49.6795501708984","64.7863998413086","172.089996337891","545.150024414062","186.679992675781","533.299987792969","82.6800003051758","52.7680015563965","24.2548370361328","36.7816200256348","12.8190898895264","25.7928428649902","117.42512512207","51.0782241821289","500.42529296875","255.679992675781","54.4769134521484","25.1397228240967","156.589996337891","292.948059082031","587.347290039062","65.3593597412109","384.734191894531","272.766387939453","210.96403503418","74.0426483154297","565.25","73.1149291992188","185.799407958984","183.821090698242","35.5099983215332","85.2160186767578","133.663330078125","142.960006713867","131.258193969727","189.699996948242","484.50927734375","34.8300018310547","277.890014648438","76.8376693725586","178.280975341797","436.470001220703","129.537063598633","122.3720703125","80.6900024414062","173.62109375","487.290008544922","229.429992675781","64.6399993896484","519.669982910156"
"22","143.150527954102","302.698638916016","612.260009765625","156.744064331055","301.779998779297","117.620002746582","134.782745361328","89.4100036621094","91.7925033569336","354.380004882812","68.2394256591797","445.703796386719","140.759994506836","171.819000244141","241.794158935547","49.9577102661133","64.9205627441406","179.789993286133","548.239990234375","186.990005493164","540.830017089844","85.1900024414062","52.9300003051758","24.0480937957764","37.4693908691406","13.0576696395874","26.0762825012207","118.540916442871","51.9936332702637","506.221130371094","256.579986572266","55.8111610412598","25.186071395874","158.460006713867","306.600341796875","616.526489257812","67.0907592773438","397.422668457031","274.797607421875","211.774765014648","75.8104705810547","567.130004882812","73.1710052490234","193.765655517578","188.87043762207","36.8699989318848","86.2060012817383","130.606674194336","146.5","133.722534179688","194.070007324219","486.707336425781","35.1300010681152","278.220001220703","74.2401657104492","181.650451660156","442.380004882812","133.150192260742","126.998840332031","82.4400024414062","179.603591918945","485.679992675781","230.130004882812","64.4499969482422","533.77001953125"
"23","144.528854370117","303.171356201172","623.679992675781","154.062561035156","308.510009765625","116.959999084473","133.981857299805","91.2099990844727","93.3424987792969","358.230010986328","68.1227111816406","443.200958251953","143.020004272461","172.022552490234","247.956100463867","50.5696640014648","65.2655334472656","178.940002441406","552.299987792969","189.960006713867","550.239990234375","83.6800003051758","54.1500015258789","24.1608638763428","37.0750694274902","12.8649711608887","25.4179706573486","118.045928955078","51.7439765930176","512.971313476562","257.089996337891","54.9710884094238","25.3065814971924","158.580001831055","304.162109375","615.249267578125","66.0032730102539","397.128540039062","279.426422119141","212.450393676758","74.1801452636719","576.700012207031","72.07763671875","195.602508544922","184.771987915039","35.8699989318848","87.1671447753906","132.786666870117","148.279998779297","133.976486206055","191.410003662109","484.548675537109","34.4199981689453","281.600006103516","74.7255096435547","179.805694580078","442.010009765625","131.878921508789","125.278648376465","82.3300018310547","170.051956176758","493.809997558594","233.529998779297","63.0499992370605","536.219970703125"
"24","146.261642456055","307.406433105469","625.869995117188","155.517425537109","312.649993896484","119.540000915527","135.202713012695","92.1500015258789","95.245002746582","365.399993896484","69.0662841796875","449.546539306641","145.669998168945","175.405624389648","247.926147460938","51.2094306945801","66.3962478637695","178.179992675781","557.359985351562","192.179992675781","552.880004882812","82.9499969482422","55.1419982910156","24.2266502380371","37.7995109558105","12.9383792877197","25.7837009429932","118.574447631836","49.0069808959961","519.9775390625","260.609985351562","56.2756843566895","25.5568656921387","159.699996948242","310.354522705078","619.448303222656","66.403923034668","406.208587646484","282.873565673828","213.975341796875","74.5828247070312","586.179992675781","72.6289978027344","195.243118286133","186.711883544922","36.3499984741211","84.2836837768555","133.873336791992","152.690002441406","136.271484375","193.089996337891","489.506530761719","35.0999984741211","285.070007324219","76.8286972045898","181.330459594727","445.660003662109","132.242141723633","127.334968566895","83.4499969482422","173.733993530273","497.850006103516","222.539993286133","63.75","548.609985351562"
"25","146.685012817383","307.724792480469","620.799987792969","155.850250244141","313.619995117188","119.220001220703","135.251541137695","91.8199996948242","94.3424987792969","363.25","68.8133697509766","448.699859619141","144.970001220703","176.016311645508","247.276992797852","51.4319648742676","66.5303802490234","176.679992675781","553.690002441406","192.619995117188","539.940002441406","81.3499984741211","54.4679985046387","24.1326713562012","37.6527938842773","13.2411937713623","26.0397109985352","119.774139404297","50.2182922363281","520.843383789062","263.200012207031","56.799503326416","25.5939445495605","159.979995727539","308.293640136719","619.564270019531","66.4850006103516","404.914245605469","282.268096923828","214.911544799805","74.9363784790039","584.200012207031","73.4046401977539","192.607681274414","188.433044433594","36.689998626709","84.4470825195312","132.996673583984","151.320007324219","134.973495483398","192","482.754821777344","35.2799987792969","283.890014648438","77.5387191772461","181.45280456543","444.989990234375","132.538452148438","125.980560302734","83.2300033569336","175.044998168945","494.390014648438","222.960006713867","64.2699966430664","545.309997558594"
"26","144.49934387207","308.602661132812","618.280029296875","154.604537963867","308.25","119.849998474121","131.755035400391","91.0299987792969","93.6575012207031","359.850006103516","68.472900390625","442.298370361328","143.270004272461","175.744842529297","243.192321777344","51.2557983398438","66.2429275512695","172.860000610352","553.849975585938","204.570007324219","529.789978027344","81.3600006103516","54.2280006408691","23.9447193145752","37.157600402832","13.1586074829102","25.9665641784668","119.757354736328","49.1734199523926","514.545776367188","264.739990234375","56.2262649536133","25.6217517852783","158.839996337891","298.976013183594","602.343139648438","64.8442230224609","399.344604492188","279.817016601562","213.92707824707","72.8935546875","582.289978027344","72.853271484375","191.749145507812","184.714950561523","35.8199996948242","84.3894195556641","132.503326416016","143.600006103516","132.556182861328","187.149993896484","486.244049072266","34.9700012207031","281.160003662109","76.5590438842773","177.095108032227","441.510009765625","131.573013305664","122.055717468262","82.4899978637695","172.134704589844","492.75","219.169998168945","62.3600006103516","540.179992675781"
"27","142.737045288086","305.148956298828","620.919982910156","155.983352661133","313.130004882812","119.139999389648","134.011199951172","97.9300003051758","94.2624969482422","362.630004882812","68.842529296875","444.429107666016","144.589996337891","174.794921875","243.641738891602","50.7829208374023","66.8753662109375","181.419998168945","552.960021972656","202.979995727539","527.460021972656","83.4800033569336","54.3380012512207","23.7473754882812","37.451042175293","13.2687225341797","26.0305614471436","118.935203552246","49.071704864502","514.732727050781","262.100006103516","57.1651802062988","25.0099449157715","160.149993896484","305.332824707031","614.349609375","65.7647857666016","422.623229980469","279.504486083984","213.76301574707","74.1997833251953","583.349975585938","73.0869140625","194.694076538086","188.832412719727","37.060001373291","83.7934951782227","133.153335571289","145.25","133.976486206055","190.339996337891","481.355194091797","35.7099990844727","283.690002441406","77.835334777832","180.775131225586","456.070007324219","135.664047241211","120.691421508789","84.120002746582","173.733993530273","495.670013427734","216.240005493164","63.5200004577637","545.739990234375"
"28","143.386840820312","307.117065429688","621.700012207031","158.360549926758","320.5","119.379997253418","134.294403076172","102.949996948242","95.2525024414062","365.369995117188","70.000129699707","450.439819335938","145.800003051758","177.499389648438","243.721633911133","51.0610809326172","70.832878112793","182.059997558594","556.140014648438","205.889999389648","527.780029296875","83.7399978637695","54.8419990539551","23.1365451812744","38.349723815918","13.3513069152832","26.3140029907227","119.069450378418","49.6542510986328","517.104248046875","263.220001220703","58.2523498535156","25.4085464477539","161.710006713867","309.067626953125","599.479370117188","67.2672500610352","431.507110595703","279.777984619141","215.982864379883","75.7024459838867","586.429992675781","73.8344955444336","196.281311035156","194.243087768555","38.6100006103516","84.2260208129883","133","133.029998779297","142.018447875977","194.039993286133","484.795166015625","37.3499984741211","285.529998779297","78.3746032714844","185.104598999023","448.940002441406","139.716903686523","124.220802307129","85.4899978637695","176.504837036133","491.369995117188","216.039993286133","64.4599990844727","548.099975585938"
