"","ALB","AMCR","APD","AVY","BALL","CE","CF","CTVA","DD","DOW","ECL","EMN","FCX","FMC","IFF","IP","LIN","LYB","MLM","MOS","NEM","NUE","PKG","PPG","SHW","STLD","VMC","WRK"
"11","164.949676513672","10.120644569397","267.837890625","197.716339111328","79.3058319091797","141.420852661133","47.2300643920898","42.7530937194824","73.0979995727539","53.9661712646484","202.735321044922","102.962837219238","34.5917510986328","99.869140625","135.554565429688","50.2988014221191","277.5458984375","83.2647933959961","342.26611328125","28.8914661407471","57.4025230407715","88.8806381225586","123.818466186523","160.869903564453","266.717193603516","55.7060813903809","167.097061157227","47.5477027893066"
"12","166.39794921875","10.2179584503174","271.639953613281","200.578872680664","80.0305938720703","142.635635375977","47.4669799804688","42.064624786377","73.7333908081055","54.2450256347656","204.428970336914","103.918991088867","34.7935409545898","98.9145126342773","136.370223999023","51.1651649475098","281.422882080078","83.5226745605469","349.631011962891","29.148998260498","57.1689300537109","91.8961486816406","125.551818847656","164.00146484375","270.530242919922","58.5765380859375","170.428634643555","48.4285659790039"
"13","164.313613891602","10.0764102935791","268.435852050781","198.63542175293","82.4173965454102","140.997161865234","47.0500221252441","41.5991744995117","72.6617660522461","53.5130386352539","203.074020385742","101.551383972168","33.3329887390137","98.6056747436523","135.453750610352","51.0901947021484","276.09326171875","82.3663177490234","344.937133789062","29.3302249908447","56.387264251709","89.9850463867188","124.192512512207","160.831817626953","266.317413330078","57.3709411621094","168.894729614258","47.9649505615234"
"14","171.75080871582","10.1825714111328","272.461944580078","201.383056640625","81.9342422485352","144.575531005859","48.0071296691895","42.1325035095215","74.4256820678711","54.9682922363281","205.909729003906","104.674789428711","35.0721893310547","100.758239746094","135.362075805664","51.8482551574707","281.596099853516","85.4610061645508","351.477233886719","30.3222045898438","57.4833869934082","93.3174667358398","126.473266601562","163.154342651367","269.369750976562","58.8444480895996","170.907348632812","49.0219802856445"
"15","183.474212646484","10.1825714111328","271.882843017578","201.45964050293","81.9052581787109","145.375946044922","47.950267791748","42.4718818664551","75.3171157836914","55.0902862548828","206.538772583008","104.92977142334","35.1010208129883","101.797073364258","136.168609619141","51.8399238586426","281.413269042969","85.0616760253906","348.855285644531","30.3889751434326","56.7736015319824","93.8840789794922","126.728736877441","163.792037963867","271.076416015625","60.136157989502","170.721771240234","48.9570770263672"
"16","180.900573730469","10.2268056869507","269.837005615234","199.343872070312","81.4703979492188","145.178192138672","47.1637344360352","41.7446250915527","74.9946746826172","54.6371536254883","205.900024414062","103.390815734863","34.3323135375977","100.224769592285","133.300079345703","51.1818199157715","278.719604492188","84.8786697387695","345.683471679688","29.8452911376953","56.9353218078613","91.521614074707","125.433265686035","161.755111694336","271.154357910156","58.5287017822266","169.53955078125","47.825870513916"
"17","178.610656738281","10.2091131210327","269.164459228516","199.181121826172","81.740966796875","145.140533447266","46.9931602478027","41.376148223877","75.402473449707","54.306022644043","206.867858886719","103.236022949219","33.2394218444824","100.33708190918","132.621887207031","51.1901626586914","280.037567138672","84.371208190918","349.297241210938","29.6449871063232","56.926342010498","91.3103256225586","125.132179260254","161.897888183594","270.062103271484","58.5574073791504","171.913681030273","47.5291595458984"
"18","181.84977722168","10.2356519699097","269.127075195312","199.0087890625","82.0791778564453","146.863784790039","46.4719581604004","41.1337280273438","75.4404144287109","53.9487419128418","207.680770874023","102.798927307129","33.1142387390137","100.196701049805","131.971176147461","49.8906097412109","280.961090087891","84.0218048095703","350.210479736328","29.1203842163086","57.0431480407715","91.636848449707","124.730773925781","163.220977783203","272.197784423828","58.9592552185059","172.597610473633","46.6297607421875"
"19","176.79052734375","10.120644569397","266.735656738281","194.624038696289","82.8619003295898","143.464340209961","44.6904067993164","40.5422325134277","72.2729415893555","52.2930641174316","208.348556518555","99.4387664794922","31.9683780670166","98.3997802734375","131.43962097168","49.2575073242188","279.056304931641","79.9787826538086","345.162963867188","28.223783493042","55.461856842041","88.3908538818359","123.088607788086","162.00260925293","275.406280517578","57.2943954467773","171.317718505859","45.4429168701172"
"20","174.265777587891","9.95255947113037","263.522186279297","190.36376953125","80.9292602539062","139.010208129883","43.5627250671387","39.6889190673828","69.048583984375","50.3585510253906","203.567626953125","96.2425384521484","31.1980628967285","96.4999160766602","128.406127929688","48.1245765686035","273.861328125","76.7759857177734","333.624450683594","27.4607238769531","54.5274543762207","86.4701461791992","120.598022460938","157.766906738281","275.913391113281","55.3903274536133","166.823486328125","44.4971618652344"
"21","183.239364624023","9.96140384674072","267.118682861328","192.192321777344","81.5766906738281","142.193069458008","44.4914093017578","40.4646530151367","69.902099609375","51.0818176269531","207.303314208984","98.5190582275391","31.7276611328125","96.7151794433594","131.778717041016","48.5244293212891","279.344909667969","79.0304260253906","340.743957519531","28.3287010192871","54.3028373718262","87.8914642333984","120.953819274902","150.856582641602","274.265197753906","56.5576477050781","170.330963134766","44.9700393676758"
"22","186.145751953125","10.0498695373535","267.837890625","194.432586669922","79.9146194458008","142.635635375977","45.391658782959","40.9300918579102","71.0021820068359","52.0490798950195","207.564666748047","100.021553039551","33.3645935058594","98.512092590332","132.86930847168","48.7077026367188","283.029510498047","80.7607650756836","346.164642333984","29.0440788269043","54.2309684753418","89.2167587280273","121.172775268555","152.074935913086","274.840667724609","56.8829650878906","172.294708251953","45.2018508911133"
"23","188.631332397461","10.0587186813354","269.46337890625","192.316772460938","78.977294921875","140.196701049805","44.7472686767578","40.98828125","70.5944061279297","52.7026290893555","208.019515991211","98.5827941894531","33.5090255737305","99.0923461914062","133.849945068359","48.1995544433594","284.010711669922","79.8623275756836","344.426513671875","28.7579288482666","54.0961990356445","90.1290817260742","119.986778259277","152.769760131836","274.567565917969","56.5959205627441","172.001617431641","44.4693374633789"
"24","186.27294921875","9.99679183959961","271.172882080078","193.628356933594","77.3055725097656","144.557769775391","44.8325500488281","40.8525276184082","70.3857574462891","52.3802108764648","210.874526977539","100.212799072266","33.8845672607422","99.5322189331055","135.939468383789","48.3828163146973","287.464477539062","80.3531265258789","349.817626953125","28.4717788696289","54.0063591003418","90.5900650024414","121.911766052246","155.0732421875","278.877960205078","56.5289421081543","174.043563842773","44.6640472412109"
"25","190.666793823242","10.1648788452148","270.079925537109","196.548355102539","78.436149597168","145.26725769043","45.183177947998","41.0658531188965","70.7935409545898","54.0358848571777","212.084289550781","101.797241210938","35.2904052734375","99.7942657470703","136.370223999023","48.6827087402344","287.137359619141","81.9836578369141","346.311920166016","28.9677658081055","54.2579154968262","93.8840789794922","122.769325256348","156.995941162109","278.400115966797","58.4234466552734","171.942993164062","45.6376342773438"
"26","184.942092895508","10.2002639770508","269.874359130859","196.309005737305","78.3878479003906","145.778106689453","44.8894081115723","41.2403945922852","70.1771240234375","53.9836006164551","213.690856933594","100.941276550293","35.0015258789062","99.4199142456055","136.700149536133","48.9326210021973","287.502899169922","82.3912887573242","346.930572509766","28.5671615600586","55.0934906005859","94.4794769287109","125.980628967285","157.186294555664","280.584564208984","58.4521446228027","172.597610473633","46.091968536377"
"27","190.37321472168","10.244499206543","268.874847412109","201.038436889648","78.436149597168","145.551055908203","45.2210884094238","41.521598815918","70.4142074584961","53.913890838623","212.074630737305","101.187141418457","35.3192863464355","100.00016784668","136.067810058594","48.7326927185059","285.588470458984","82.3247299194336","360.845489501953","29.0822277069092","55.596622467041","95.4590606689453","126.75611114502","155.482543945312","280.409057617188","58.6148071289062","178.772262573242","46.1383399963379"
"28","198.475891113281","10.2975807189941","270.593658447266","200.760757446289","78.2815551757812","147.272750854492","45.1357917785645","41.9094696044922","71.4996871948242","54.5500068664551","213.294052124023","102.680549621582","37.0428848266602","100.06566619873","136.672668457031","48.3494911193848","288.080169677734","83.6308212280273","360.766937255859","29.6926765441895","56.3513298034668","99.3484878540039","127.923851013184","155.01611328125","282.213165283203","61.8584251403809","178.410751342773","45.8879814147949"
"29","201.626892089844","10.2268056869507","271.864105224609","201.699005126953","78.1559295654297","147.35791015625","44.7756958007812","41.4828147888184","71.4616165161133","54.1665954589844","213.719879150391","102.644119262695","36.6866035461426","100.09375","138.056503295898","48.1162528991699","295.718688964844","82.6325378417969","356.760406494141","29.7880611419678","56.4411773681641","99.8958740234375","129.091583251953","155.644317626953","283.812469482422","61.6670684814453","175.851028442383","45.628360748291"
"30","202.468475341797","10.1914186477661","269.715637207031","201.296890258789","78.6487579345703","145.674041748047","43.5532455444336","41.1919174194336","71.0807418823242","53.347469329834","211.048736572266","101.879203796387","35.2615165710449","99.7661819458008","137.094207763672","47.9079856872559","288.820922851562","82.2748336791992","356.298858642578","28.5385475158691","55.6864700317383","98.0327911376953","127.057136535645","155.43489074707","284.339080810547","60.1935615539551","175.450454711914","45.0905799865723"
"31","202.546783447266","10.3241186141968","271.509185791016","204.848785400391","77.7307586669922","147.793075561523","44.0175895690918","41.7640151977539","70.8331756591797","54.2275924682617","212.297210693359","101.77904510498","35.2807731628418","99.9346542358398","137.570770263672","48.9076271057129","291.418395996094","83.3562927246094","356.004241943359","29.8929805755615","56.2884330749512","102.440818786621","127.914703369141","157.652709960938","288.639709472656","61.8584251403809","176.69123840332","46.1105155944824"
"32","202.409774780273","10.2621917724609","268.725372314453","203.690353393555","76.3682250976562","144.292892456055","42.6909027099609","40.98828125","70.7093887329102","53.1470489501953","210.78742980957","99.2748565673828","34.3274993896484","92.3071212768555","135.444580078125","48.0829238891602","294.015899658203","80.6942367553711","359.608184814453","29.196683883667","55.5786590576172","100.740997314453","126.564498901367","155.920349121094","288.883544921875","60.2509765625","175.528610229492","45.192569732666"
"33","213.937454223633","10.3329658508301","269.706268310547","202.866958618164","78.0592880249023","144.784820556641","42.8235702514648","40.1834449768066","70.6617813110352","53.1557655334473","211.155181884766","100.70450592041","34.5200729370117","87.253288269043","135.710342407227","47.8330116271973","293.255859375","80.4196853637695","356.053344726562","29.2825317382812","55.0305938720703","97.4853973388672","126.391151428223","155.101791381836","288.327697753906","58.9592552185059","173.711410522461","44.9236717224121"
"34","221.854217529297","10.3772001266479","271.667999267578","204.130737304688","82.3690872192383","147.064651489258","43.7712020874023","43.4027709960938","72.4328460693359","54.027172088623","212.577911376953","102.735176086426","35.4926147460938","89.199951171875","138.441421508789","48.2245445251465","294.256317138672","82.7323608398438","360.030456542969","30.0360565185547","53.7458000183105","100.174385070801","128.2431640625","156.320098876953","289.585693359375","60.1265869140625","176.994155883789","45.2574806213379"
"35","226.42414855957","10.4568185806274","257.590393066406","205.499755859375","84.4080200195312","148.048492431641","44.6051177978516","43.8100433349609","71.9281768798828","53.8703117370605","211.513290405273","102.726066589355","35.1074485778809","89.7989273071289","140.888366699219","48.840991973877","291.745483398438","82.8904266357422","362.652374267578","31.0566577911377","52.865306854248","103.506805419922","130.131622314453","156.950637817383","290.034301757812","61.6192245483398","179.016494750977","45.8045349121094"
"36","233.910293579102","10.5718278884888","259.570770263672","207.7783203125","85.8381652832031","151.681106567383","45.315845489502","44.2463912963867","73.5373840332031","55.0031433105469","212.006851196289","104.219482421875","36.8021659851074","89.3777770996094","143.289520263672","49.665699005127","290.321685791016","86.2346649169922","371.362731933594","32.0963287353516","52.1555252075195","113.417655944824","131.427124023438","159.873748779297","288.727478027344","65.3412551879883","183.031982421875","47.3344383239746"
"37","230.935394287109","10.7753009796143","260.374145507812","208.228286743164","86.5242462158203","154.358276367188","45.7801895141602","44.3530654907227","74.5562286376953","55.979118347168","213.526321411133","106.313865661621","37.2932434082031","90.0235366821289","143.683639526367","50.0322303771973","294.670074462891","88.1314086914062","383.392211914062","32.5541648864746","53.2426643371582","117.854476928711","132.841201782227","162.577133178711","294.832275390625","68.4317932128906","188.96240234375","48.3451042175293"
"38","231.473617553711","10.6602935791016","259.327941894531","206.81135559082","86.4372787475586","154.02717590332","46.4624824523926","44.800479888916","74.2705535888672","55.778694152832","212.500473022461","105.922332763672","36.9658546447754","88.8817596435547","143.051254272461","49.9156074523926","295.016326904297","87.3494033813477","381.938812255859","32.3443260192871","52.4250602722168","120.274566650391","132.704315185547","162.768188476562","296.178009033203","69.7904663085938","187.936553955078","48.1681251525879"
"39","230.181915283203","10.7487621307373","261.317626953125","206.342254638672","85.6932220458984","153.610961914062","46.128776550293","44.7323951721191","73.3945465087891","55.4998435974121","214.445724487305","105.357734680176","36.6866035461426","88.2734069824219","143.656127929688","49.7584800720215","297.652404785156","87.4076232910156","378.501861572266","32.0104827880859","52.865306854248","121.167686462402","133.580154418945","162.185485839844","298.079620361328","69.9626922607422","185.425659179688","47.7116775512695"
"40","221.061538696289","10.8106899261475","263.008392333984","210.334487915039","86.0700836181641","150.895919799805","44.2313690185547","43.934814453125","73.0517730712891","55.1774253845215","214.155395507812","104.474456787109","35.4733505249023","86.8508682250977","142.565536499023","49.9769477844238","299.5283203125","86.0350112915039","373.974822998047","30.9708099365234","52.9012489318848","119.352607727051","133.279098510742","161.812927246094","300.127593994141","68.5753021240234","183.471618652344","47.7210006713867"
"41","211.813903808594","10.7045288085938","262.877655029297","207.538955688477","86.3793106079102","148.275512695312","43.4495315551758","43.8375511169434","71.6901245117188","54.297306060791","214.165054321289","102.917297363281","33.4223709106445","86.1957321166992","141.896499633789","49.5232200622559","299.691833496094","84.6706848144531","370.5869140625","29.7594470977783","52.8832817077637","114.829360961914","132.895919799805","159.13818359375","297.358062744141","65.8962097167969","181.298431396484","46.8081245422363"
"42","213.066513061523","10.7399158477783","254.227447509766","206.428405761719","87.6548461914062","146.468673706055","43.6402206420898","42.7384490966797","70.3761215209961","53.9226036071777","212.268157958984","101.314636230469","32.6231575012207","85.4938201904297","138.853820800781","49.1955337524414","298.143005371094","83.3978881835938","368.505126953125","29.482837677002","51.1312828063965","115.981788635254","132.330307006836","157.151184082031","293.642456054688","66.2502288818359","180.38801574707","46.2771682739258"
"43","208.780334472656","10.9699296951294","253.517532348633","206.284820556641","89.3845596313477","144.132049560547","41.323299407959","41.3864593505859","69.4334564208984","52.7636299133301","213.400497436523","99.9305114746094","31.2173156738281","82.8733215332031","136.920074462891","48.8678398132324","299.355163574219","80.9188232421875","366.217010498047","28.2047023773193","50.7808876037598","112.774215698242","132.366790771484","153.931945800781","295.674591064453","64.2600555419922","179.4482421875","45.448127746582"
"44","214.974731445312","11.3149509429932","249.827667236328","208.975036621094","91.4428176879883","145.50373840332","42.400707244873","40.793140411377","69.3667907714844","53.0599136352539","214.910247802734","100.076194763184","31.5832233428955","82.1433258056641","137.250015258789","49.3719825744629","301.933410644531","81.7008285522461","368.249755859375","29.3016090393066","50.6281471252441","111.804244995117","135.295288085938","153.912857055664","299.992889404297","64.0878295898438","179.52653503418","46.0442886352539"
"45","223.057861328125","11.2176370620728","252.676788330078","208.754821777344","91.655403137207","147.055191040039","42.7153511047363","40.802864074707","70.1951904296875","54.0794563293457","215.35546875","101.788146972656","32.9312896728516","83.3787002563477","137.689910888672","49.1199073791504","300.952026367188","83.2231903076172","371.6474609375","29.8166770935059","51.9129371643066","115.079055786133","134.091064453125","155.097366333008","297.706756591797","65.9823226928711","181.043884277344","46.2212791442871"
"46","224.290817260742","11.1645574569702","252.704772949219","209.75048828125","91.3268585205078","148.937728881836","43.0109367370605","41.3864593505859","71.1759643554688","55.1251449584961","215.171585083008","102.926406860352","33.9038162231445","84.9322738647461","138.652206420898","49.4980087280273","300.615386962891","85.2779846191406","372.452697753906","30.7991199493408","51.6434020996094","118.363456726074","134.884765625","155.594146728516","296.1337890625","68.1160507202148","182.443740844727","47.2459335327148"
"47","229.154357910156","11.3237991333008","251.443710327148","214.393753051758","91.4718170166016","150.508102416992","43.5448722839355","42.5828285217285","71.4425659179688","55.6566963195801","216.865219116211","103.67310333252","33.8075294494629","86.9444427490234","139.000457763672","49.9685440063477","300.971343994141","85.6689834594727","379.140167236328","30.8468132019043","51.1312828063965","115.203895568848","136.773223876953","156.081329345703","295.762573242188","67.4558410644531","185.586120605469","47.7303161621094"
"48","225.758712768555","11.1910963058472","250.743118286133","215.111755371094","91.1335983276367","149.647232055664","42.4483795166016","42.7870826721191","70.7474822998047","55.4649963378906","215.839370727539","102.452896118164","33.2586784362793","87.5995635986328","138.413925170898","49.6324462890625","299.499420166016","84.1798782348633","377.657318115234","30.284049987793","50.8797187805176","113.37922668457","136.298828125","153.941482543945","295.313110351562","66.1449890136719","183.579345703125","47.0223655700684"
"49","231.581298828125","11.3061027526855","250.817855834961","216.499969482422","91.1915740966797","151.595977783203","43.1253471374512","42.9718856811523","71.5568389892578","56.9725112915039","217.745910644531","104.966171264648","35.2133674621582","87.1035537719727","139.147125244141","50.5230941772461","302.597229003906","86.5523147583008","377.431427001953","31.1424961090088","52.2813148498535","115.098266601562","138.114318847656","154.600646972656","295.899322509766","67.8481369018555","183.990463256836","48.3916816711426"
"50","231.904205322266","11.3149509429932","252.405883789062","216.959503173828","92.4671173095703","150.772964477539","42.7248878479004","42.5633697509766","70.3761215209961","56.3559341430664","218.220169067383","103.42724609375","35.2807731628418","87.337516784668","138.569717407227","49.8845138549805","303.568786621094","85.7615051269531","375.850433349609","30.8086566925049","51.670352935791","116.241096496582","137.895385742188","154.476455688477","298.283172607422","67.2070617675781","182.120727539062","47.7862014770508"
"51","231.669342041016","11.3680334091187","251.761322021484","216.431350708008","92.9222412109375","150.035079956055","43.3065032958984","42.767635345459","70.4808654785156","55.4046325683594","218.104019165039","103.044784545898","35.0400466918945","87.6276473999023","138.844696044922","50.4894828796387","302.645263671875","84.4238510131836","374.984924316406","30.6942024230957","52.1016235351562","112.899055480957","138.39714050293","152.4130859375","296.680938720703","64.5758056640625","182.013031005859","48.4755172729492"
"52","234.076690673828","11.2264842987061","251.602523803711","217.151550292969","93.6000823974609","148.549896240234","42.8869743347168","43.1664199829102","69.9285888671875","55.0875358581543","217.7265625","102.680549621582","34.5585975646973","88.3389205932617","137.891571044922","50.2794303894043","301.962280273438","82.2785491943359","374.925872802734","30.4121627807617","52.0027847290039","111.650596618652","140.440719604492","150.693603515625","298.869323730469","64.1452178955078","181.93473815918","48.2053833007812"
"53","238.803237915039","11.2795648574829","252.219085693359","218.332656860352","94.6943130493164","147.953887939453","43.8213768005371","43.6916580200195","70.3761215209961","55.1579971313477","219.613800048828","103.15406036377","34.924503326416","90.4634094238281","138.780517578125","50.6659317016602","304.616821289062","81.849494934082","373.19482421875","31.0049171447754","52.7485122680664","110.709457397461","139.865966796875","151.534286499023","301.595153808594","64.5088195800781","179.144775390625","48.9226379394531"
"54","236.679672241211","11.2176370620728","250.612335205078","216.757858276367","94.2972869873047","146.761932373047","43.3160438537598","43.6916580200195","68.6336288452148","54.7175788879395","217.891067504883","102.498420715332","34.79931640625","89.171875","138.303970336914","50.3466453552246","302.551025390625","80.5370788574219","368.326202392578","30.7372207641602","53.611026763916","109.528221130371","139.08137512207","148.697082519531","300.354370117188","63.8868865966797","176.511459350586","48.9971618652344"
"55","233.665679931641","10.9122400283813","249.510009765625","214.981384277344","93.8615264892578","144.245574951172","44.0216064453125","43.1177940368652","68.0051803588867","54.4973754882812","219.826705932617","101.961166381836","35.0111541748047","89.5181732177734","137.534149169922","49.3215637207031","304.684356689453","79.6200714111328","363.821441650391","30.7372207641602","52.3621711730957","110.210075378418","138.305953979492","143.67236328125","295.869964599609","63.5998458862305","173.320129394531","47.9445648193359"
"56","234.154937744141","11.0015363693237","250.098541259766","215.980056762695","93.6194458007812","142.940124511719","42.5151252746582","42.9329833984375","67.2434234619141","53.4579849243164","222.20751953125","99.5207138061523","33.0949859619141","90.7348175048828","138.404769897461","49.1283073425293","300.774932861328","77.7692108154297","362.001800537109","29.7620410919189","52.2079811096191","107.732353210449","138.37890625","144.264617919922","289.861572265625","63.0161781311035","172.292236328125","47.9072952270508"
"57","238.196502685547","10.8318681716919","249.528747558594","215.999237060547","92.4380798339844","144.605072021484","43.2874336242676","42.388298034668","66.9387283325195","53.0968360900879","220.184783935547","99.5935821533203","33.5186653137207","91.2495574951172","138.239807128906","49.2207374572754","301.846405029297","77.0541000366211","361.746063232422","30.1827087402344","51.9812240600586","108.106910705566","138.406295776367","147.646301269531","290.457550048828","63.1022987365723","172.292236328125","48.233325958252"
"58","236.004455566406","10.9836778640747","250.350799560547","215.451904296875","91.828010559082","144.936157226562","43.5162658691406","42.2326698303223","67.1196441650391","53.211353302002","218.568557739258","99.6846313476562","34.1638031005859","91.8298263549805","135.261291503906","49.0274848937988","299.664825439453","78.130973815918","363.418182373047","30.3834819793701","51.6909713745117","107.799591064453","138.506652832031","146.18473815918","293.720642089844","62.9587707519531","173.946640014648","48.3171615600586"
"59","224.222351074219","10.9836778640747","251.751968383789","214.443649291992","91.0823974609375","145.56999206543","44.2504272460938","41.9603309631348","67.2910385131836","53.4844131469727","217.695678710938","100.34937286377","33.9808502197266","92.2041625976562","135.261291503906","49.2375450134277","302.618621826172","79.4349746704102","361.972290039062","30.7181015014648","51.736328125","104.870506286621","138.37890625","145.688003540039","295.117736816406","61.1121101379395","174.181564331055","48.0936012268066"
"60","225.533645629883","11.0015363693237","251.154159545898","213.003265380859","89.7170181274414","141.625152587891","43.9739265441895","41.1043891906738","65.1962203979492","52.5419120788574","216.822814941406","95.7584686279297","33.4994087219238","90.6412124633789","131.742065429688","48.5233459472656","301.112823486328","78.9386138916016","355.736511230469","30.6320533752441","51.8814506530762","101.989440917969","136.174819946289","143.605514526367","291.981628417969","59.2941436767578","172.027923583984","47.0968933105469"
"61","228.968475341797","11.0729751586914","251.751968383789","213.685043334961","90.2593078613281","143.091461181641","46.1859741210938","41.794979095459","66.6625900268555","53.0263786315918","217.084671020508","97.1421661376953","35.3770637512207","91.5022430419922","132.255279541016","48.6829872131348","303.612884521484","79.7462615966797","355.352966308594","32.1617431640625","52.3440284729004","105.28345489502","134.11767578125","143.968521118164","292.518951416016","62.2315826416016","171.293716430664","47.4229164123535"
"62","226.674743652344","10.8318681716919","248.874847412109","212.628753662109","89.813850402832","144.132049560547","46.7389907836914","41.4156494140625","67.2624664306641","52.3833656311035","216.832504272461","96.1800003051758","33.0275764465332","91.1278915405273","131.164672851562","48.6157684326172","302.213165283203","78.9722671508789","348.271179199219","32.2669143676758","50.2760314941406","105.465919494629","131.977905273438","143.08967590332","291.160888671875","60.9590148925781","168.895324707031","47.1807289123535"
"63","222.36181640625","10.5818347930908","244.587066650391","206.147048950195","89.4362106323242","140.868362426758","46.8152656555176","40.7250595092773","65.6151885986328","50.8683242797852","211.760131835938","94.466423034668","31.8239498138428","89.087646484375","123.91544342041","47.5570755004883","298.583740234375","77.5252380371094","337.097961425781","32.1330642700195","50.0855522155762","100.731391906738","129.507553100586","140.17610168457","286.979461669922","59.2750091552734","166.301177978516","46.3051109313965"
"64","211.216751098633","10.5193271636963","241.177459716797","203.986480712891","89.813850402832","137.349273681641","45.8332023620605","40.3554458618164","64.6820373535156","49.4854125976562","210.547805786133","91.3141708374023","30.0136890411377","88.4606018066406","123.695487976074","46.9521141052246","291.720458984375","75.6491470336914","336.911041259766","30.7467823028564","48.9880599975586","93.038948059082","128.313659667969","139.765335083008","285.054779052734","55.6103973388672","165.850845336914","45.3270301818848"
