"","APA","BKR","COP","CTRA","CVX","DVN","EOG","EQT","FANG","HAL","HES","KMI","MPC","MRO","OKE","OXY","PSX","PXD","SLB","TRGP","VLO","WMB","XOM"
"441","18.4553966522217","20.876766204834","46.8214645385742","14.8617610931396","91.5222244262695","18.6933708190918","58.5280342102051","17.7915134429932","65.1983337402344","20.8785343170166","66.0920944213867","13.1727905273438","49.5258827209473","10.5402860641479","40.3476142883301","27.4104194641113","72.7999038696289","131.389419555664","25.6735763549805","30.6333045959473","65.7048873901367","19.4670639038086","49.8741188049316"
"442","17.8680057525635","20.5906562805176","46.5010223388672","14.8205947875977","90.7785797119141","18.3886756896973","56.9830017089844","17.7915134429932","64.7683181762695","20.6389923095703","65.9861450195312","13.0569467544556","49.1481704711914","10.3585548400879","40.3725891113281","26.7861270904541","71.3131103515625","127.515571594238","26.243049621582","30.2179336547852","64.4389419555664","19.5009937286377","49.3620491027832"
"443","17.3090381622314","20.0184383392334","46.0292434692383","14.7876605987549","90.2739639282227","17.9028129577637","58.1689262390137","17.2809829711914","62.033447265625","19.939525604248","64.5026473999023","12.9742040634155","48.3098449707031","9.72728729248047","39.5066947937012","25.9374771118164","69.8971099853516","126.454711914062","25.3129138946533","29.0001525878906","62.477596282959","19.5179557800293","48.7528648376465"
"444","17.6027317047119","20.3691520690918","47.3644561767578","15.0099678039551","92.6908187866211","18.3969116210938","60.5825309753418","16.8956775665283","63.9770927429199","20.4090309143066","66.5448532104492","13.3961973190308","48.9823532104492","9.9855318069458","40.580738067627","26.3959426879883","72.5963592529297","129.637344360352","26.024751663208","29.4816055297852","63.9931716918945","19.9251079559326","49.7416915893555"
"445","17.3753566741943","19.8707695007324","47.6849136352539","15.4134168624878","93.0183792114258","18.405143737793","61.0001182556152","17.9071083068848","63.4696922302246","20.3132152557373","66.4196243286133","13.5368614196777","49.6364364624023","10.0716152191162","41.3717041015625","26.0447807312012","72.9592208862305","129.645385742188","26.0057678222656","30.06689453125","64.563720703125","20.3068141937256","49.6004333496094"
"446","17.801685333252","20.6183452606201","48.993408203125","15.7921676635742","95.151969909668","18.7263126373291","62.5368118286133","18.9859619140625","65.1811370849609","20.8785343170166","69.6659393310547","13.900933265686","50.686653137207","10.6072378158569","42.6122703552246","27.078763961792","74.614143371582","132.458374023438","26.8694629669189","30.6333045959473","65.1788787841797","20.8327255249023","50.9512405395508"
"447","17.0153408050537","20.4522151947021","47.9252433776855","15.8333339691162","94.6561813354492","17.9933967590332","61.5012130737305","18.562126159668","63.848087310791","20.3515377044678","68.9820022583008","13.8595628738403","49.3139953613281","10.4255094528198","42.1043930053711","26.3374176025391","73.0388565063477","130.424987792969","26.2905025482178","29.89697265625","64.0644989013672","20.391637802124","50.6775512695312"
"448","16.8921794891357","20.0553512573242","47.5602874755859","15.4710569381714","93.7797470092773","18.11692237854","61.1838493347168","17.5603275299072","64.0545043945312","20.6006641387939","68.4329223632812","13.7519960403442","49.3784866333008","10.502025604248","41.8462829589844","26.6593132019043","72.8441467285156","129.537841796875","25.8349266052246","29.9913730621338","63.9931716918945","20.086275100708","50.0506973266602"
"449","16.9585018157959","19.94460105896","47.1508255004883","15.4628210067749","92.7704925537109","17.9933967590332","60.5741844177246","17.8974685668945","63.2030868530273","20.5623340606689","68.163200378418","13.776816368103","49.2771530151367","10.2150869369507","42.179328918457","25.966739654541","72.1627197265625","128.086196899414","25.806453704834","29.9724903106689","63.832691192627","20.0947589874268","49.2914237976074"
"450","17.8585338592529","20.0553512573242","48.0854759216309","15.7180624008179","93.6203918457031","19.3521690368652","62.9209785461426","18.2635135650635","69.8510589599609","21.0030975341797","71.7466888427734","13.9340286254883","51.4052200317383","11.2767658233643","42.7538185119629","26.7080898284912","73.5963973999023","132.747665405273","26.67014503479","30.3028984069824","67.1313171386719","20.2728900909424","50.6687202453613"
"451","16.6174354553223","19.7600116729736","46.4743118286133","15.2734489440918","92.5226211547852","18.4957275390625","59.9561538696289","17.4351062774658","64.8457260131836","20.4281940460205","68.163200378418","13.7850923538208","49.710132598877","10.7028856277466","42.4873809814453","24.6888847351074","72.6229019165039","122.731086730957","26.1481323242188","29.5288066864014","66.5250930786133","20.1456527709961","49.8829498291016"
"452","16.9206066131592","19.6123447418213","46.8036689758301","15.2240419387817","91.6992950439453","18.7592506408691","60.3820991516113","17.7722511291504","64.8973159790039","20.3707065582275","68.8567733764648","13.8181896209717","49.4521942138672","10.6550626754761","42.6788864135742","24.7279033660889","71.5520553588867","122.085899353027","26.0437335968018","29.4155197143555","66.1328201293945","20.1626167297363","49.7416915893555"
"453","17.0721855163574","19.7784748077393","46.6256408691406","15.2158117294312","92.2393341064453","18.5451412200928","61.2172508239746","17.3965721130371","65.6283416748047","20.5240097045898","70.3306350708008","14.0085000991821","49.7377700805664","10.4637680053711","42.5789642333984","24.6791305541992","70.7998199462891","123.819847106934","25.9583148956299","30.4161815643311","66.3378677368164","20.4595012664795","49.9624176025391"
"454","16.6269111633301","19.1139602661133","45.6108741760254","14.6970901489258","91.2035293579102","18.3969116210938","60.290225982666","17.0690650939941","64.6737213134766","20.4569396972656","70.7351989746094","13.9257564544678","49.1573829650879","10.4255094528198","42.0128135681152","24.1231231689453","69.4015121459961","120.561660766602","25.6830673217773","29.7459259033203","64.9738540649414","20.086275100708","49.4415092468262"
"455","16.3521633148193","18.5602016448975","45.601978302002","14.3101081848145","91.1149826049805","18.1498641967773","59.9394607543945","16.5585327148438","64.3297119140625","20.1886501312256","71.0916519165039","13.6775255203247","48.669132232666","10.4350728988647","42.3958053588867","23.98655128479","69.9413604736328","118.706726074219","25.3983325958252","29.3022403717041","63.3780174255371","20.0184192657471","49.326732635498"
"456","16.3426856994629","18.5417423248291","45.2726287841797","13.9642925262451","90.1057586669922","18.0181045532227","58.5447425842285","16.182861328125","63.5384864807129","20.1407432556152","70.272819519043","13.6527032852173","48.0979614257812","10.3011684417725","42.3874740600586","23.6353931427002","68.6935119628906","116.956672668457","25.189525604248","29.5288066864014","62.6737251281738","19.8911800384521","49.0000610351562"
"457","16.3711109161377","18.3479251861572","45.2103118896484","13.7666873931885","90.5129852294922","17.8616409301758","58.7952842712402","16.2502880096436","65.1553344726562","19.8149642944336","67.9416275024414","13.6444263458252","48.4296073913574","10.2916030883789","42.5373382568359","23.6939182281494","68.6935119628906","117.488922119141","24.7149696350098","29.8686485290527","62.6558952331543","20.1032390594482","49.185474395752"
"458","17.1858787536621","18.7817058563232","46.9015808105469","13.9478282928467","92.3101425170898","18.520435333252","61.902099609375","16.9727382659912","69.0942459106445","20.7539691925049","69.6563110351562","13.776816368103","49.6272201538086","10.6072378158569","42.887035369873","24.9229965209961","70.2599487304688","123.473091125488","25.9203472137451","31.0014705657959","64.4389419555664","20.0608291625977","50.6069107055664"
"459","17.1195583343506","18.3663864135742","46.1983680725098","13.8572568893433","91.5576400756836","18.4216175079346","61.1655426025391","17.0208988189697","68.010612487793","20.1982326507568","67.9801788330078","13.8347368240356","49.6272201538086","10.3681221008301","43.6197166442871","24.2499294281006","69.9325180053711","122.763366699219","25.3034267425537","31.4734783172607","63.6454849243164","20.2219944000244","50.3067321777344"
"460","16.8637561798096","18.5509719848633","45.4773597717285","13.6349458694458","91.1503829956055","18.0181045532227","59.2171173095703","16.905309677124","66.6861724853516","19.8245506286621","66.7953033447266","13.6858005523682","49.9865036010742","10.0716152191162","42.9619636535645","23.7817115783691","69.6404724121094","119.690673828125","24.9522533416748","31.5112400054932","64.6350555419922","20.0353832244873","50.0242156982422"
"461","17.1195583343506","18.4863681793213","45.2993354797363","13.6184797286987","91.4160003662109","18.1416282653809","59.8722038269043","16.8764133453369","66.7979583740234","19.805383682251","66.8531188964844","13.7519960403442","49.2218742370605","10.1672630310059","43.1118354797363","23.9377841949463","68.9767303466797","119.827758789062","25.1800403594971","31.1336288452148","63.1640548706055","20.0947589874268","49.865291595459"
"462","16.1058387756348","18.0064353942871","43.3054237365723","13.4867401123047","89.7073745727539","17.2687206268311","57.587833404541","16.7415542602539","63.873893737793","18.9813556671143","65.2444076538086","13.6940727233887","47.9505653381348","9.66989898681641","42.1543464660645","22.6306667327881","66.7465286254883","117.682479858398","23.9651699066162","30.4256191253662","61.2294616699219","19.8911800384521","48.8146629333496"
"463","16.2623901367188","18.0433540344238","44.5427055358887","13.5032110214233","90.94677734375","17.4334201812744","57.9153671264648","16.7415542602539","64.7253112792969","18.3010540008545","65.5237579345703","13.8099155426025","49.1113319396973","9.9855318069458","43.4282188415527","23.8499927520752","68.1625213623047","118.634147644043","24.4207401275635","30.8787441253662","62.6737251281738","19.984489440918","49.4415092468262"
