"","AAL","ADP","ALLE","AME","AOS","AXON","BA","BLDR","BR","CAT","CHRW","CMI","CPRT","CSX","CTAS","DAL","DAY","DE","DOV","EFX","EMR","ETN","EXPD","FAST","FDX","FTV","GD","GE","GNRC","GWW","HII","HON","HUBB","HWM","IEX","IR","ITW","J","JBHT","JCI","LDOS","LHX","LMT","LUV","MAS","MMM","NDSN","NOC","NSC","ODFL","PAYC","PAYX","PCAR","PH","PNR","PWR","RHI","ROK","ROL","RSG","RTX","SNA","SWK","TDG","TT","TXT","UAL","UBER","UNP","UPS","URI","VRSK","WAB","WM","XYL"
"476","22","182.935211181641","136.998657226562","134.445465087891","68.8027725219727","129","232.929992675781","52.2999992370605","157.293685913086","228.714599609375","94.0955810546875","250.113555908203","30.7775001525879","33.1073188781738","350.176635742188","45.1009216308594","83.9300003051758","376.822418212891","147.277145385742","234.136108398438","89.1706161499023","139.23274230957","116.149742126465","50.0348052978516","292.762664794922","70.7437591552734","182.694244384766","82.5656509399414","305.209991455078","459.052062988281","205.159164428711","217.420883178711","186.855178833008","32.2968521118164","219.243423461914","49.9463539123535","223.251617431641","139.186553955078","176.307022094727","61.8435211181641","100.006484985352","203.84440612793","362.129669189453","59.3637008666992","63.3495025634766","180.290969848633","202.468856811523","356.362854003906","273.833374023438","132.081680297852","315.038848876953","92.6711349487305","56.6009216308594","303.147613525391","66.2801818847656","100.021957397461","85.2626495361328","257.313171386719","35.8770561218262","107.738250732422","79.0164260864258","236.689361572266","201.900207519531","563.999572753906","178.378692626953","67.8245391845703","54.0299987792969","45.7900009155273","213.639877319336","196.015991210938","342.441802978516","176.145431518555","79.4965133666992","136.476257324219","115.630508422852"
"477","21.5699996948242","183.001098632812","134.298095703125","133.513824462891","67.4886169433594","131.960006713867","228.880004882812","50.4000015258789","155.546264648438","225.594177246094","91.6536865234375","244.607635498047","30.2600002288818","32.58740234375","344.294067382812","44.197509765625","86.8099975585938","368.927917480469","144.148284912109","233.578094482422","89.0584411621094","137.664932250977","113.847053527832","49.2342491149902","289.326446533203","69.2820587158203","179.821426391602","80.9576187133789","304.619995117188","447.900604248047","200.791702270508","215.745086669922","185.284576416016","32.1184120178223","217.204254150391","47.9931488037109","220.739501953125","137.016021728516","172.370010375977","60.2464599609375","100.197906494141","200.37841796875","357.229217529297","57.8445281982422","61.0651016235352","177.151763916016","201.246368408203","351.119445800781","270.353240966797","129.15283203125","319.100982666016","91.9745712280273","56.2271041870117","299.668792724609","65.2531280517578","98.0234909057617","84.2109375","254.937759399414","35.6168022155762","105.670989990234","78.3567123413086","232.657562255859","199.15559387207","562.770935058594","174.642166137695","66.9075546264648","52.7000007629395","46.2099990844727","211.928436279297","194.38346862793","334.759613037109","171.750625610352","78.0316390991211","134.513824462891","113.536041259766"
"478","20.7600002288818","178.26774597168","130.117477416992","128.316070556641","65.2221603393555","124.089996337891","220.779998779297","46.6399993896484","151.016387939453","223.727600097656","89.8592834472656","238.039306640625","29.5249996185303","31.9776382446289","333.69384765625","42.7183036804199","83.9000015258789","359.714324951172","140.510772705078","228.31135559082","87.2727813720703","135.709899902344","111.776573181152","48.4057693481445","280.21044921875","67.5339660644531","175.446548461914","79.2877655029297","289.179992675781","439.672424316406","198.397521972656","207.158966064453","178.614196777344","31.6029262542725","210.883865356445","46.9667205810547","216.462310791016","132.38166809082","169.185195922852","59.2506484985352","97.125373840332","198.246276855469","350.597198486328","56.3253631591797","58.6391220092773","172.934295654297","194.07633972168","346.209686279297","265.675415039062","125.358528137207","303.408599853516","89.4762115478516","54.500415802002","291.407775878906","62.9493789672852","94.1260223388672","82.116943359375","247.555023193359","34.4601020812988","103.69987487793","76.4519271850586","227.522811889648","192.01969909668","542.306945800781","170.695449829102","64.0969009399414","51.0099983215332","43.810001373291","207.617126464844","191.09130859375","323.900299072266","168.729217529297","76.4094619750977","131.636795043945","109.047866821289"
"479","21.2099990844727","181.166061401367","133.788757324219","130.846267700195","67.669548034668","126.25","222.639999389648","47.9599990844727","152.868194580078","226.320098876953","91.7646865844727","242.898590087891","30.1224994659424","32.3274536132812","343.616790771484","43.6515007019043","85.0999984741211","364.027404785156","143.553268432617","232.031356811523","89.0258483886719","138.434936523438","114.650085449219","49.5600624084473","287.205932617188","68.610481262207","179.586730957031","80.2154693603516","293.359985351562","450.223815917969","201.343475341797","211.479675292969","181.414855957031","32.0688400268555","215.773971557617","47.4051895141602","222.214996337891","135.960113525391","171.930404663086","60.4155540466309","99.0205764770508","201.599487304688","357.183166503906","57.9896774291992","60.1966552734375","176.882186889648","199.31559753418","352.797332763672","270.683349609375","129.069717407227","306.8251953125","91.5101852416992","55.9126205444336","303.042205810547","64.8115692138672","95.4682693481445","83.2062072753906","252.467346191406","35.0288124084473","106.017150878906","77.8456802368164","234.474197387695","197.700973510742","550.119323730469","174.030563354492","66.4889755249023","52.4300003051758","44.4799995422363","210.591064453125","195.598770141602","327.608612060547","170.279190063477","77.569580078125","134.723403930664","111.817977905273"
"480","22.3999996185303","183.161071777344","134.788238525391","131.74853515625","68.3456649780273","132.759994506836","228.470001220703","47.9300003051758","154.966949462891","228.356338500977","92.2919082641602","245.429809570312","31.0324993133545","32.641960144043","348.354522705078","45.9745445251465","88.3099975585938","369.698059082031","145.309646606445","234.371063232422","90.0880279541016","140.675720214844","115.724021911621","50.174446105957","292.914123535156","69.7363739013672","180.19694519043","82.0090179443359","300.890014648438","452.12109375","202.203903198242","214.958984375","183.638275146484","32.9610252380371","216.827377319336","48.371826171875","222.728637695312","135.363708496094","172.418853759766","61.5804672241211","98.9535827636719","203.863189697266","359.955810546875","60.2829399108887","60.5553588867188","177.725708007812","199.74250793457","354.275024414062","273.342895507812","131.807861328125","324.086761474609","92.9776229858398","56.1677627563477","308.437774658203","66.0210342407227","96.8602294921875","84.6241149902344","255.157623291016","35.5878753662109","106.824806213379","79.7969436645508","236.522537231445","197.618637084961","560.28564453125","176.027816772461","67.7647171020508","55.2799987792969","47.4199981689453","213.097473144531","196.242691040039","336.195739746094","171.672180175781","79.1720809936523","135.218795776367","114.279235839844"
"481","23.3500003814697","183.095184326172","133.519622802734","131.356262207031","67.4886169433594","133.589996337891","227.979995727539","47.9500007629395","154.074264526367","230.769729614258","91.5981903076172","246.030334472656","30.7374992370605","32.2215423583984","342.478637695312","46.4113578796387","87.8399963378906","369.264831542969","144.282699584961","232.687255859375","89.787239074707","139.98258972168","116.73991394043","49.9603424072266","292.753234863281","69.7067413330078","179.924743652344","81.3287048339844","293.950012207031","452.130767822266","202.793045043945","214.11750793457","182.493423461914","33.4170265197754","216.324829101562","48.591064453125","221.841415405273","135.999221801758","172.008544921875","61.9186706542969","98.9535827636719","204.858840942383","360.268951416016","60.0894203186035","60.2344131469727","178.360473632812","197.918472290039","355.476257324219","269.485565185547","132.130584716797","320.004791259766","92.7361602783203","55.6574745178223","303.550140380859","65.2723083496094","96.2238998413086","84.2578964233398","252.753509521484","34.7974624633789","105.795974731445","80.4380645751953","234.576141357422","196.539123535156","559.385314941406","175.397155761719","68.0637359619141","56.5699996948242","47.5099983215332","210.198257446289","196.161056518555","335.4580078125","169.651321411133","79.0442657470703","134.809097290039","113.449157714844"
"482","23.5599994659424","181.184906005859","131.847381591797","129.532150268555","65.5840301513672","123.430000305176","227.550003051758","45.8499984741211","152.459838867188","225.754455566406","90.1737670898438","239.351089477539","30.2924995422363","31.7401504516602","338.548309326172","46.3915023803711","88.1999969482422","355.921051025391","141.854461669922","228.742095947266","88.5652542114258","137.039184570312","115.714340209961","48.7781257629395","289.714569091797","68.3833236694336","177.76545715332","80.2154693603516","295.859985351562","440.224182128906","199.5478515625","210.193878173828","178.841293334961","33.4269371032715","213.94743347168","48.2522430419922","217.302841186523","132.547912597656","169.429428100586","59.9646301269531","98.5994415283203","201.87190246582","356.676605224609","60.0603904724121","58.1954498291016","176.551727294922","194.716674804688","351.424530029297","264.279541015625","129.583114624023","319.756500244141","92.0395812988281","54.0198020935059","298.154571533203","64.4180145263672","92.6545333862305","82.9714431762695","249.36686706543","34.122730255127","105.017158508301","79.3323440551758","231.943908691406","193.831115722656","553.814453125","171.287902832031","66.1600341796875","56.3800010681152","49.1699981689453","208.028625488281","194.075134277344","325.906890869141","168.788070678711","77.7760238647461","133.818389892578","111.132690429688"
"483","22.9699993133545","179.585174560547","132.299072265625","128.992767333984","65.3459701538086","126.800003051758","224.419998168945","44.6199989318848","151.396224975586","223.303359985352","90.0720291137695","239.489700317383","30.2474994659424","31.5668430328369","333.18798828125","45.805778503418","87.0899963378906","345.070861816406","141.441741943359","228.516891479492","87.7192840576172","135.548477172852","115.433769226074","48.3406028747559","291.494201660156","68.2648086547852","176.986206054688","80.9576187133789","301.600006103516","441.618072509766","199.370162963867","209.248413085938","177.961380004883","33.2980613708496","210.120330810547","47.5746040344238","216.873245239258","133.408279418945","167.329040527344","59.419750213623","97.7188186645508","201.327133178711","355.129058837891","58.4347839355469","57.9972152709961","176.177841186523","193.057601928711","353.59814453125","263.553344726562","129.15771484375","317.770111083984","91.8445358276367","54.1562767028809","292.270233154297","64.2740249633789","90.7455444335938","82.6803665161133","246.533462524414","33.6793174743652","104.026779174805","79.1744003295898","230.896591186523","190.830352783203","551.113464355469","170.456497192383","66.2796478271484","55.7900009155273","49.4700012207031","207.897674560547","194.401596069336","316.080413818359","169.778869628906","76.6749038696289","132.56086730957","109.240913391113"
"484","22.6000003814697","182.690567016602","132.270248413086","129.82633972168","65.6411819458008","130.309997558594","227.649993896484","44.7799987792969","152.155960083008","221.531021118164","89.2673187255859","236.963745117188","31.0224990844727","31.5411624908447","339.968658447266","45.0810661315918","89.1399993896484","341.990020751953","142.113586425781","228.3994140625","87.8320770263672","136.374542236328","117.542945861816","48.7222747802734","292.554382324219","69.6277389526367","177.493148803711","80.7720794677734","308.529998779297","440.195129394531","198.790328979492","210.014251708984","178.358749389648","33.4963302612305","212.642715454102","48.1027679443359","216.69580078125","133.584259033203","165.902725219727","60.340404510498","98.3409957885742","202.970886230469","357.689788818359","57.9799995422363","57.7989807128906","176.64208984375","193.513595581055","354.608703613281","261.157836914062","129.37776184082","329.559234619141","93.451286315918","53.8833236694336","292.423645019531","64.8211669921875","90.4174575805664","82.3704681396484","246.466690063477","33.794994354248","105.219078063965","79.6698150634766","231.129425048828","191.397598266602","566.015991210938","172.444198608398","66.9474411010742","55.0900001525879","49.3300018310547","207.570358276367","194.029800415039","314.083648681641","170.05354309082","76.9895095825195","133.780242919922","109.848976135254"
"485","22.5699996948242","183.763305664062","132.154891967773","130.28727722168","65.9649505615234","127.069999694824","234.820007324219","43.9599990844727","151.253753662109","223.65217590332","89.3320617675781","238.468200683594","31.7549991607666","31.5443668365479","338.966674804688","44.8825149536133","87.8300018310547","346.351257324219","142.305557250977","232.139007568359","88.0294799804688","136.184616088867","118.123443603516","48.7501907348633","293.075073242188","70.6844940185547","178.262985229492","81.8234786987305","308.679992675781","441.831085205078","199.828384399414","211.025863647461","178.1884765625","33.4665832519531","213.098068237305","48.7006912231445","216.649124145508","135.471237182617","166.752685546875","60.5940437316895","98.3409957885742","202.923889160156","356.676605224609","58.1444931030273","57.2703628540039","176.826065063477","195.82275390625","353.178649902344","261.563354492188","128.56608581543","327.989959716797","93.5720291137695","54.6072311401367","293.084869384766","65.2723083496094","92.0878143310547","82.6427764892578","248.231567382812","33.7853546142578","105.286376953125","80.2119750976562","232.843276977539","192.220977783203","563.652526855469","174.011444091797","66.3892669677734","55.2999992370605","48.8199996948242","207.168212890625","193.07292175293","316.188629150391","170.210464477539","78.6116943359375","134.294692993164","111.451210021973"
"486","22.9899997711182","185.419509887695","133.327423095703","131.111083984375","65.8792419433594","129.990005493164","237.440002441406","44.4799995422363","151.424713134766","225.358520507812","90.3865280151367","237.298049926758","32.0349998474121","31.8845691680908","344.910736083984","45.8355598449707","89.3000030517578","345.975769042969","143.476455688477","232.884262084961","88.3678741455078","136.384033203125","120.000427246094","49.1970176696777","295.195465087891","71.0696716308594","178.000137329102","81.5142517089844","310.640014648438","445.296600341797","201.960693359375","212.72770690918","178.756103515625","33.7441635131836","213.873123168945","49.4181861877441","216.723861694336","136.53694152832","167.143432617188","60.8195114135742","98.5419769287109","203.158706665039","357.127960205078","58.7153968811035","57.2514801025391","177.483047485352","196.824035644531","354.818420410156","264.524810791016","129.421737670898","334.147766113281","94.6307983398438","54.4944877624512","293.1328125","65.3298950195312","91.948600769043","83.0105895996094","250.320831298828","33.1588096618652","105.180610656738","80.8382720947266","236.010192871094","193.574951171875","576.70751953125","174.02099609375","67.186653137207","56.1399993896484","50.0299987792969","209.076019287109","194.494506835938","320.585479736328","170.857955932617","79.5358505249023","134.428085327148","111.866241455078"
"487","23.2099990844727","183.688049316406","133.81755065918","130.552062988281","65.8601989746094","130.729995727539","240.740005493164","44.8600006103516","151.158782958984","223.586181640625","88.9250869750977","236.202285766602","31.9575004577637","31.7914924621582","345.844604492188","46.3319396972656","88.370002746582","347.256225585938","143.00617980957","230.364227294922","87.8038711547852","135.595947265625","118.97486114502","49.0480728149414","292.118957519531","70.7437591552734","177.352355957031","81.143180847168","312.899993896484","446.080688476562","198.154373168945","211.820053100586","177.526153564453","33.476505279541","214.609405517578","48.5113487243652","217.190765380859","136.165451049805","163.802291870117","61.0074043273926","97.9772644042969","203.402984619141","355.414642333984","58.5896072387695","57.6290702819824","176.69465637207","210.783599853516","352.730682373047","262.148132324219","127.778831481934","327.751647949219","93.8878021240234","53.7290458679199","291.944488525391","65.5794830322266","93.2809066772461","82.2561111450195","248.546401977539","32.8021545410156","104.449851989746","80.6326293945312","234.454711914062","194.123870849609","574.644226074219","174.49885559082","66.6683578491211","56.9799995422363","50.4599990844727","207.560989379883","192.726638793945","319.070678710938","170.396911621094","79.7521362304688","134.027969360352","112.705955505371"
"488","23.8999996185303","182.916427612305","133.654174804688","130.914916992188","66.6220245361328","136.059997558594","241.369995117188","45.1699981689453","150.769439697266","224.095245361328","90.035026550293","236.89875793457","31.9775009155273","32.234375","344.579925537109","47.1459999084473","89.629997253418","344.416107177734","142.900573730469","228.687454223633","87.7098617553711","135.757354736328","120.039115905762","49.2528686523438","294.163696289062","71.0597915649414","177.455612182617","82.8748931884766","320.209991455078","445.906433105469","198.996047973633","212.037536621094","179.162963867188","33.7243270874023","214.435012817383","48.9996452331543","214.809387207031","137.358245849609","165.531494140625","61.9468536376953","98.1974029541016","201.787353515625","353.830291748047","59.2282371520996","57.7234649658203","176.580825805664","209.782333374023","349.613128662109","263.742004394531","128.43408203125","333.243957519531","93.4234161376953","53.871452331543","292.251098632812","65.6274719238281","93.7581634521484","82.68994140625","248.527328491211","32.6382904052734","103.805618286133","80.8569717407227","234.864501953125","194.535568237305","582.447265625","175.406707763672","67.2065658569336","58.0099983215332","51.1199989318848","209.347244262695","194.840789794922","321.470733642578","169.690582275391","80.0372543334961","133.151519775391","113.063949584961"
