"","ACGL","AFL","AIG","AIZ","AJG","ALL","AMP","AON","AXP","BAC","BEN","BK","BLK","BRK.B","BRO","BX","C","CB","CBOE","CFG","CINF","CMA","CME","COF","CPAY","DFS","EG","FDS","FI","FIS","FITB","GL","GPN","GS","HBAN","HIG","ICE","IVZ","JKHY","JPM","KEY","L","MA","MCO","MET","MKTX","MMC","MS","MSCI","MTB","NDAQ","NTRS","PFG","PGR","PNC","PRU","PYPL","RF","RJF","SCHW","SPGI","STT","SYF","TFC","TROW","TRV","USB","V","WFC","WRB","WTW"
"1","36.4199981689453","49.2254638671875","47.6239318847656","98.4079895019531","82.0411529541016","91.8883895874023","135.918502807617","186.172653198242","116.822441101074","25.1172561645508","27.739164352417","37.223705291748","412.002685546875","208.039993286133","32.2310600280762","37.5493545532227","56.9777336120605","136.644012451172","100.02318572998","28.0455417633057","93.4877777099609","55.3465995788574","165.758529663086","83.9967956542969","277.769989013672","69.9608917236328","226.497604370117","288.403106689453","91.6900024414062","113.177345275879","22.3306503295898","85.9134521484375","156.971939086914","174.024780273438","10.5213899612427","49.6634101867676","81.1892242431641","16.5513000488281","131.241760253906","95.5934448242188","13.4057512283325","52.8533821105957","259.891845703125","189.361740112305","41.6936073303223","319.175689697266","90.5482635498047","37.3757743835449","227.221481323242","141.792877197266","30.3413352966309","73.9083633422852","47.8839836120605","73.0001449584961","111.748588562012","78.512336730957","118.790000915527","12.0523557662964","49.6755447387695","37.3593330383301","221.945938110352","47.1199913024902","30.0788459777832","39.4822044372559","91.747314453125","136.436721801758","42.5620269775391","168.153198242188","40.0807113647461","40.6505546569824","178.703979492188"
"2","36.439998626709","48.8785591125488","47.0972137451172","97.6587982177734","81.1410522460938","89.8119125366211","133.624206542969","184.729614257812","116.644760131836","24.9839878082275","27.4982299804688","37.474048614502","414.356567382812","206.210006713867","31.7485656738281","37.7420845031738","56.868968963623","136.900192260742","99.4253768920898","27.9091663360596","92.2964706420898","55.3703079223633","164.62467956543","83.8959655761719","279.109985351562","69.9519653320312","224.33625793457","285.358673095703","91.4800033569336","112.09928894043","22.3797283172607","84.67333984375","156.273223876953","174.238265991211","10.5769329071045","49.7437477111816","81.5086135864258","16.4315967559814","130.029907226562","94.9427795410156","13.5407638549805","52.8631553649902","257.631866455078","186.684692382812","41.3135070800781","320.832397460938","90.1302108764648","37.4789695739746","222.398345947266","141.519256591797","30.5120716094971","74.7272872924805","47.809326171875","71.4397506713867","111.975624084473","78.0967712402344","116.209999084473","12.0771207809448","50.7036590576172","37.9193115234375","219.470062255859","47.2135353088379","30.1403369903564","39.4173583984375","90.6840896606445","135.800216674805","42.643627166748","167.862869262695","40.9809112548828","40.6931304931641","178.899871826172"
"3","36.1800003051758","48.9408226013184","46.8075218200684","96.7451629638672","81.5536270141602","90.6815414428711","134.489105224609","186.172653198242","116.092979431152","24.85959815979","27.5865745544434","37.1891784667969","410.073608398438","206.850006103516","32.0573654174805","37.2057762145996","56.4004287719727","137.302719116211","100.275390625","27.6444301605225","92.6759185791016","54.9276657104492","165.425033569336","81.329216003418","279.190002441406","69.2469100952148","225.555908203125","280.811431884766","90.8099975585938","110.747161865234","22.2324962615967","84.9232940673828","155.438705444336","175.616577148438","10.6245431900024","49.7169723510742","81.3489227294922","16.3278484344482","129.622772216797","94.26611328125","13.5804738998413","52.9413719177246","258.440368652344","187.212448120117","41.4655532836914","320.774658203125","91.1149444580078","37.0403709411621","224.896026611328","141.467987060547","30.0712623596191","74.0290679931641","47.709774017334","71.6537628173828","112.396049499512","77.8615264892578","116.5","11.9780597686768","49.4293022155762","36.5380516052246","219.613998413086","47.3921203613281","29.8592262268066","39.3038864135742","89.6292495727539","136.284332275391","42.6762580871582","168.259674072266","40.439037322998","40.5897102355957","178.843933105469"
"4","35.9099998474121","48.8785591125488","46.2895889282227","96.8548049926758","80.8222808837891","90.1668395996094","130.829162597656","185.91291809082","115.176528930664","24.6641330718994","27.1288032531738","37.4913139343262","405.613555908203","208.070007324219","32.0091094970703","37.0298004150391","55.6725196838379","138.089508056641","100.415496826172","27.5481739044189","92.6935653686523","55.2517509460449","165.341674804688","81.4208755493164","277.329986572266","69.0951919555664","225.376556396484","273.076446533203","90.2799987792969","110.783706665039","22.1588745117188","84.8367691040039","153.148574829102","174.344924926758","10.6404104232788","50.0205001831055","81.2831802368164","15.9687366485596","128.42985534668","93.4853286743164","13.5248823165894","53.3324241638184","253.014373779297","185.945846557617","41.1614570617676","307.308746337891","91.607307434082","36.6877632141113","220.819396972656","141.493621826172","30.4220485687256","73.9256210327148","46.8138160705566","70.9404296875","112.135375976562","77.0539016723633","114.440002441406","11.878999710083","49.3431091308594","36.6127090454102","218.779113769531","47.6217269897461","29.7801647186279","39.1741828918457","88.6748504638672","137.279403686523","42.4641075134277","165.772323608398","40.3254203796387","40.6140441894531","179.347549438477"
"5","35.2700004577637","48.246997833252","45.8769874572754","93.8763580322266","79.3501892089844","88.2855987548828","133.032440185547","182.680465698242","115.578651428223","24.7974090576172","27.554443359375","37.223705291748","407.914367675781","208.509994506836","31.4011573791504","37.0214233398438","56.2414703369141","134.484954833984","98.8742218017578","27.5882759094238","90.2314910888672","55.6943893432617","160.097595214844","81.9342422485352","277.119995117188","69.2469100952148","217.861297607422","276.982208251953","90.1900024414062","110.792831420898","22.2979354858398","84.1926956176758","153.944274902344","175.189697265625","10.6721477508545","48.9938468933105","79.3950500488281","16.0405616760254","127.255851745605","94.1099548339844","13.6360673904419","52.2374382019043","254.543746948242","186.041809082031","41.279712677002","301.172912597656","90.6411514282227","36.971565246582","221.556228637695","141.955337524414","29.3696918487549","74.7531356811523","46.5898170471191","70.0755081176758","112.370819091797","77.2499313354492","114.150001525879","11.9120197296143","49.7740478515625","37.0233497619629","217.262847900391","46.9754371643066","30.0700550079346","38.971549987793","89.4869155883789","133.307983398438","42.4151458740234","165.559387207031","40.0282821655273","39.585765838623","174.255599975586"
"6","36.189998626709","48.5227584838867","46.5704917907715","95.347297668457","80.5784759521484","88.8624038696289","131.129608154297","185.258728027344","115.905975341797","25.0639457702637","28.0966415405273","37.4567909240723","411.029266357422","212.020004272461","31.9898147583008","37.1303634643555","57.0195770263672","134.63134765625","99.0703964233398","27.893123626709","90.7521514892578","56.4136848449707","161.656616210938","81.8884124755859","279.209991455078","69.2469100952148","219.143768310547","273.2294921875","90.8300018310547","110.856803894043","22.5207462310791","85.0194396972656","155.001998901367","177.243850708008","10.8308410644531","49.458080291748","80.3250274658203","16.2480449676514","127.378913879395","94.4222412109375","13.7710742950439","52.5698509216309","254.348876953125","187.423522949219","41.5162315368652","304.707946777344","92.2761840820312","37.4015769958496","224.025192260742","144.264007568359","29.8539562225342","75.7185974121094","47.1207618713379","71.0563507080078","113.228477478027","77.806640625","113.669998168945","12.0358428955078","50.7898483276367","37.517993927002","217.829086303711","47.324089050293","30.122766494751","39.0526123046875","90.8682708740234","133.756240844727","42.7192268371582","165.723892211914","40.4565200805664","39.585765838623","176.829162597656"
"7","37.0800018310547","48.7540283203125","46.7724113464355","97.1928482055664","82.1255493164062","90.2378387451172","132.158401489258","185.653137207031","115.438385009766","25.7658462524414","28.1613750457764","38.112865447998","415.294586181641","213.169998168945","32.327564239502","37.222541809082","58.5925178527832","134.750259399414","96.8005523681641","28.36643409729","91.4846038818359","57.4175567626953","161.83171081543","83.1809387207031","280.850006103516","69.2469100952148","221.672744750977","274.330383300781","91.1600036621094","112.081031799316","23.0241394042969","85.9999694824219","155.390182495117","181.939056396484","10.9657325744629","49.7437477111816","80.7289581298828","16.3278484344482","126.791961669922","96.9901657104492","14.0966901779175","53.4497604370117","257.690338134766","187.404312133789","41.9554595947266","309.601226806641","92.6663360595703","37.6767730712891","228.513381958008","145.41828918457","29.8539562225342","77.5805282592773","48.0499000549316","71.2703247070312","115.431488037109","79.1945114135742","114.459999084473","12.3330249786377","52.2672996520996","37.508659362793","218.596771240234","48.0788078308105","30.4565849304199","39.8226356506348","91.8477783203125","134.043090820312","43.0643997192383","167.969284057617","41.3567237854004","40.1151084899902","179.252990722656"
"8","37.8400001525879","49.6524353027344","47.2640075683594","99.5774459838867","83.8601379394531","91.5334243774414","132.695541381836","187.73112487793","116.822441101074","26.139009475708","28.3232231140137","38.3891067504883","418.506866455078","214.619995117188","32.8293571472168","39.0325469970703","59.1865730285645","135.253448486328","99.6682205200195","28.5589637756348","92.7729797363281","57.7100067138672","163.899337768555","84.3726348876953","283.170013427734","70.1304702758789","224.632217407227","274.502807617188","92.5100021362305","113.807739257812","23.3707408905029","87.6053771972656","157.835601806641","183.948791503906","10.9657325744629","49.8955230712891","80.9356231689453","16.391695022583","129.158905029297","98.6211166381836","14.1681642532349","54.3590087890625","259.872344970703","190.30207824707","42.6481056213379","310.718475341797","93.6696319580078","37.7971725463867","230.159362792969","146.051010131836","30.1581745147705","79.0028305053711","48.7135810852051","72.8931350708008","117.550437927246","79.9942779541016","115.029998779297","12.4403429031372","53.1574821472168","38.0406341552734","222.886367797852","48.6191101074219","30.8079700469971","40.1711807250977","91.2952651977539","135.746429443359","43.5657272338867","168.346755981445","41.6800880432129","40.4132461547852","181.499038696289"
"9","37.6199989318848","49.999340057373","47.2201232910156","99.422119140625","84.6946105957031","91.6399078369141","132.941390991211","188.491104125977","116.990768432617","25.8991165161133","28.2180213928223","38.1819190979004","415.799072265625","214.539993286133","33.1285057067871","39.6694068908691","58.9355735778809","135.784042358398","101.321586608887","28.0936794281006","93.0200729370117","55.7971458435059","166.550521850586","83.5109329223633","286.019989013672","70.3892822265625","225.224090576172","280.332855224609","93.5899963378906","114.118347167969","22.8673477172852","87.0093612670898","157.233978271484","183.166213989258","10.8070392608643","50.2436828613281","82.0816192626953","16.391695022583","128.704391479492","98.7252426147461","14.0331544876099","54.0070419311523","263.574096679688","192.15397644043","42.2342185974121","318.722900390625","94.8215789794922","37.6939735412598","234.054183959961","145.426864624023","30.9373607635498","79.1924896240234","47.9254608154297","73.6867218017578","117.373840332031","79.1788177490234","116.169998168945","12.2669849395752","52.2734909057617","37.508659362793","225.496566772461","47.8729629516602","30.9133949279785","39.5470542907715","90.9185104370117","137.010498046875","43.4999771118164","169.643646240234","41.2780647277832","40.5592765808105","182.631408691406"
"10","37.939998626709","50.5686225891113","48.1330909729004","100.44539642334","85.6978607177734","92.8467483520508","134.580154418945","190.944290161133","118.06958770752","25.810266494751","28.5255336761475","38.5358581542969","420.648376464844","215.160003662109","33.5145111083984","39.7867126464844","59.2785987854004","137.458297729492","102.750755310059","28.4867630004883","94.9614944458008","56.6982345581055","168.134552001953","85.2434921264648","289.600006103516","71.7369079589844","228.649917602539","283.424957275391","94.2300033569336","115.680625915527","23.1891899108887","88.254753112793","158.165557861328","183.219573974609","10.9736680984497","51.0293121337891","83.2182693481445","16.6151466369629","130.285507202148","98.5679550170898","14.128457069397","54.9065055847168","266.019226074219","194.408813476562","42.631217956543","326.05322265625","95.6112213134766","37.8315734863281","235.001571655273","146.68376159668","31.4837169647217","79.9855117797852","48.6555061340332","74.6776885986328","118.28197479248","80.3314361572266","117.680000305176","12.4403429031372","52.1807594299316","37.7513122558594","228.529113769531","48.4304237365723","31.2120609283447","39.773998260498","91.8477783203125","138.328308105469","43.7629661560059","171.182556152344","41.6538734436035","40.9791107177734","183.183563232422"
