"","ADM","BF.B","BG","CAG","CHD","CL","CLX","COST","CPB","DG","DLTR","EL","GIS","HRL","HSY","K","KDP","KHC","KMB","KO","KR","LW","MDLZ","MKC","MNST","MO","PEP","PG","PM","SJM","STZ","SYY","TAP","TGT","TSN","WBA","WMT"
"455","54.6889991760254","67.57177734375","73.8572158813477","32.2278633117676","83.7615585327148","74.2066879272461","173.545028686523","347.646118164062","44.0212020874023","200.331146240234","117.550003051758","291.737854003906","55.2537841796875","43.2479629516602","150.263107299805","52.7530403137207","32.7994575500488","35.3010559082031","122.698310852051","48.557430267334","35.4270515441895","74.4693222045898","54.9384727478027","83.7099533081055","47.6450004577637","41.2894668579102","131.194366455078","126.552467346191","77.702995300293","117.247779846191","215.066116333008","75.4222030639648","46.2240715026855","191.430847167969","70.2604064941406","46.4486541748047","44.5099067687988"
"456","54.7357063293457","68.9330978393555","73.6806030273438","33.4211540222168","84.3599395751953","74.5601272583008","174.129196166992","349.177581787109","44.7171859741211","202.638275146484","117.040000915527","292.800079345703","56.0256690979004","43.8824577331543","150.357360839844","53.3844604492188","33.0978889465332","35.7935485839844","123.183006286621","48.7126388549805","35.6052284240723","75.7006988525391","54.714427947998","83.8239440917969","47.7099990844727","41.4979629516602","131.608444213867","127.062866210938","77.9760208129883","118.454917907715","217.138595581055","76.0844497680664","46.7972450256348","191.188446044922","71.1781234741211","46.8944473266602","44.5162773132324"
"457","54.0910987854004","68.7712631225586","72.2118301391602","33.145092010498","83.7519149780273","74.1601638793945","172.257995605469","349.560485839844","44.7446632385254","205.546371459961","117.650001525879","292.587615966797","55.7591819763184","43.527889251709","149.622497558594","53.1066360473633","32.9953117370605","35.9870262145996","123.165084838867","48.4752464294434","35.2395057678223","74.7483139038086","54.7891044616699","83.6244354248047","47.9449996948242","41.0328559875488","131.636077880859","125.383201599121","77.45556640625","118.710975646973","217.388076782227","75.0677642822266","47.8326721191406","191.039306640625","70.6366729736328","46.8087196350098","44.3793525695801"
"458","54.6983375549316","69.0187911987305","74.3964080810547","33.171802520752","83.8580703735352","73.8532333374023","172.13020324707","347.60791015625","44.360034942627","207.010147094727","114.900001525879","293.929809570312","55.6948547363281","43.4439125061035","149.028991699219","52.6856918334961","32.9766502380371","35.4153861999512","122.321319580078","48.4661102294922","34.9206848144531","74.5751495361328","54.4437065124512","83.5199203491211","47.4000015258789","41.1772003173828","130.771057128906","125.837921142578","77.702995300293","118.034248352051","219.546875","75.1143951416016","47.2872276306152","191.757080078125","71.8205261230469","46.697265625","44.3634262084961"
"459","54.8104438781738","69.9612426757812","75.214469909668","33.465690612793","84.5819091796875","74.8391723632812","175.041961669922","352.996612548828","44.7629814147949","209.142761230469","117.019996643066","294.644439697266","55.6397285461426","43.2759552001953","151.582061767578","53.0140266418457","33.4149742126465","36.1013526916504","124.709014892578","48.6943817138672","34.8737983703613","75.7391815185547","54.8077812194824","84.0614624023438","47.9749984741211","41.3856887817383","130.955093383789","127.359848022461","78.3514404296875","119.607177734375","225.092636108398","75.1610336303711","48.9420394897461","191.803680419922","71.8572387695312","46.0542907714844","44.6309127807617"
"460","55.5391311645508","70.6942825317383","77.7337112426758","33.4389686584473","84.8714370727539","75.0624237060547","174.092666625977","354.834381103516","45.2391815185547","210.102447509766","117.360000610352","301.558410644531","56.3289108276367","43.7051773071289","151.666854858398","53.3339462280273","33.5828437805176","36.0573844909668","124.96932220459","49.0139656066895","34.7987823486328","77.5477676391602","54.8638000488281","84.3559799194336","49.0849990844727","41.947021484375","132.657501220703","127.369140625","79.2729339599609","120.457679748535","229.18000793457","75.1423797607422","49.4320259094238","194.40446472168","72.4262161254883","45.6942138671875","44.7742004394531"
"461","55.3896560668945","71.2464141845703","77.3246688842773","33.7061233520508","84.2923812866211","74.7554550170898","173.389831542969","353.714508056641","45.4772834777832","210.0927734375","116.949996948242","298.555236816406","56.3289108276367","43.4065933227539","151.657424926758","53.6286125183105","33.6947555541992","36.0134124755859","124.709014892578","49.3061485290527","35.0988578796387","76.7011947631836","54.7891044616699","84.4129791259766","48.9300003051758","39.3569030761719","133.200408935547","126.775192260742","78.2149276733398","120.850898742676","227.971038818359","75.6274108886719","49.9312362670898","194.497665405273","72.0866622924805","46.1142997741699","44.487621307373"
"462","54.8478126525879","72.3031311035156","75.586311340332","34.0801429748535","86.0585174560547","76.074348449707","178.549743652344","355.801086425781","45.9168434143066","211.60498046875","116.339996337891","298.796661376953","57.2478103637695","44.1063919067383","152.797348022461","54.0663948059082","33.7320518493652","36.0837631225586","127.81485748291","49.4613647460938","35.4082946777344","76.1528396606445","55.274543762207","86.0945892333984","48.7000007629395","37.8413238525391","134.083831787109","127.833137512207","80.2029342651367","121.180130004883","228.652282714844","74.9091796875","48.4705619812012","193.211288452148","72.0683212280273","45.7285118103027","44.8315200805664"
"463","55.8941345214844","73.4360046386719","76.9714279174805","34.3294830322266","86.7533950805664","75.9059906005859","179.853515625","358.059936523438","46.2923126220703","210.199401855469","116.669998168945","299.221588134766","57.6705017089844","44.1437149047852","153.503952026367","54.3358001708984","33.8626174926758","36.5674667358398","126.989013671875","49.8631210327148","35.548957824707","77.7978897094727","55.6106262207031","87.3296585083008","48.9949989318848","38.1540718078613","135.252487182617","126.997932434082","80.3650512695312","122.231803894043","231.358016967773","76.8586349487305","49.154670715332","192.745178222656","73.0319137573242","46.3371963500977","44.9620742797852"
"464","54.9972839355469","73.4835815429688","77.4826965332031","33.991081237793","86.5024719238281","75.8124542236328","179.100616455078","355.351226806641","45.358226776123","208.570846557617","115.150001525879","301.365234375","56.9997062683105","43.8637924194336","152.844436645508","53.8559150695801","33.6014862060547","36.0309944152832","125.965713500977","49.7078971862793","35.0988578796387","77.0763778686523","55.5919532775879","86.8546295166016","48.7550010681152","37.2880249023438","134.415130615234","125.737083435059","80.2114791870117","120.814323425293","228.671478271484","76.8399810791016","48.3318901062012","191.626571655273","72.5363540649414","45.0769653320312","44.4748840332031"
"465","55.5017623901367","73.3979034423828","79.1095199584961","33.4924011230469","84.5046920776367","74.6338653564453","173.105194091797","357.284576416016","44.6622428894043","206.77751159668","115.559997558594","303.006805419922","56.2921485900879","43.2852935791016","152.081359863281","53.2750244140625","33.7413787841797","35.538501739502","118.587135314941","49.7352981567383","35.0238380432129","78.2500381469727","55.5546073913574","86.9021301269531","49.3400001525879","38.0017051696777","134.194229125977","125.092658996582","80.7234115600586","118.674407958984","230.830307006836","77.0824890136719","48.3226432800293","192.036712646484","72.2243270874023","45.4541702270508","44.5481185913086"
"466","56.0342712402344","72.3126449584961","79.9926452636719","33.1272888183594","83.0666809082031","74.1568069458008","172.444152832031","352.728607177734","43.8838272094727","205.245864868164","113.980003356934","305.382263183594","55.6305351257324","42.9213905334473","149.820327758789","52.5678176879883","33.2098083496094","35.2922630310059","117.159881591797","48.9956932067871","34.2642822265625","78.5097732543945","54.8638000488281","85.8380661010742","48.5699996948242","37.8653869628906","131.921325683594","122.589691162109","80.5356903076172","118.674407958984","228.844161987305","76.746696472168","48.9420394897461","189.818161010742","71.5360260009766","45.2055625915527","43.9144515991211"
"467","57.7532272338867","72.1793670654297","82.1214294433594","33.0026168823242","81.8120498657227","73.4833602905273","171.057754516602","354.346160888672","43.975414276123","205.89533996582","115.01000213623","304.658081054688","55.6305351257324","43.0706825256348","149.518890380859","52.3068389892578","33.1165390014648","35.2658729553223","116.19938659668","48.9226570129395","34.4799575805664","77.4034576416016","54.8171195983887","85.3820495605469","48.5099983215332","37.817268371582","131.488815307617","122.514976501465","80.6380844116211","119.835800170898","228.690689086914","77.6887817382812","48.1285018920898","190.498641967773","70.3797149658203","45.016960144043","44.0641136169434"
