"","AMZN","APTV","AZO","BBWI","BBY","BKNG","BWA","CCL","CMG","CZR","DECK","DHI","DPZ","DRI","EBAY","ETSY","EXPE","F","GM","GPC","GRMN","HAS","HD","HLT","KMX","LEN","LKQ","LOW","LULU","LVS","MAR","MCD","MGM","MHK","NCLH","NKE","NVR","ORLY","PHM","POOL","RCL","RL","ROST","SBUX","TJX","TPR","TSCO","TSLA","ULTA","VFC","WYNN","YUM"
"247","127.898002624512","72.9499969482422","1095.69995117188","11.8686475753784","67.0607604980469","1584.31567382812","27.1658535003662","17.4400005340576","1000.73999023438","33.2550010681152","191.020004272461","49.2080154418945","366.416870117188","65.7443008422852","44.9538230895996","77.5199966430664","77.7300033569336","5.20499849319458","26.0241756439209","75.6800537109375","82.8938217163086","61.4819793701172","218.940063476562","76.9600982666016","87.2900009155273","54.4004821777344","24.9742031097412","116.069786071777","308.119995117188","48.5271949768066","89.7398223876953","172.297882080078","17.8247737884521","95.9700012207031","17.25","91.5471725463867","3098.6298828125","408.920013427734","31.5643424987793","242.807678222656","54.5099983215332","68.5953903198242","90.9037704467773","67.2069244384766","50.0187149047852","12.9564161300659","112.412322998047","64.8560028076172","225.880004882812","51.8871307373047","88.8304672241211","84.653434753418"
"248","127.250999450684","75.6600036621094","1100.51000976562","11.9989862442017","67.5035171508789","1619.77502441406","27.906135559082","19.9799995422363","991.830017089844","36.7799987792969","196.089996337891","52.0311965942383","362.71435546875","68.4577331542969","44.6912651062012","79.7600021362305","82.5199966430664","5.48520183563232","27.4579563140869","77.4908065795898","83.6788558959961","64.2671661376953","221.664581298828","76.8212356567383","89.9800033569336","56.3304405212402","24.5848712921143","118.045806884766","296.359985351562","49.2982444763184","90.5445938110352","173.823211669922","19.1536388397217","97.7399978637695","20.5","92.7592163085938","3175.3701171875","410.350006103516","32.504264831543","243.811187744141","61.1800003051758","69.2810592651367","89.0831909179688","70.7353591918945","49.8287467956543","13.2867469787598","111.695678710938","62.3520011901855","226.630004882812","53.1452598571777","91.3744201660156","85.2229537963867"
"249","128.634002685547","75.5500030517578","1118.66003417969","11.8993139266968","69.4567337036133","1646.45666503906","28.1639862060547","19.4400005340576","1023.25","38.439998626709","193.100006103516","53.842643737793","362.493804931641","68.9625473022461","44.9069404602051","83.9100036621094","84.2699966430664","5.51916646957397","27.2713661193848","77.5179672241211","85.4132232666016","65.3138046264648","220.668014526367","76.8509902954102","92.8300018310547","60.371021270752","25.7813510894775","119.619125366211","303.049987792969","48.4975395202637","89.101921081543","174.117279052734","19.4333972930908","97.7200012207031","19.9899997711182","94.1155395507812","3236.34008789062","415.709991455078","34.2594337463379","246.184936523438","60.8300018310547","68.3266983032227","87.9754333496094","71.2724761962891","49.9617347717285","13.0206451416016","114.54345703125","66.0599975585938","225.490005493164","54.7678184509277","91.0675582885742","85.3723220825195"
"250","130.76350402832","76.1500015258789","1139.69995117188","12.3746738433838","72.4603576660156","1669.4677734375","27.9477272033691","20.4200000762939","1031.80004882812","40.7900009155273","196.880004882812","55.8949890136719","359.558746337891","69.1518630981445","45.1226196289062","84.5500030517578","85.3000030517578","5.56162118911743","27.2811908721924","80.1978530883789","86.7824630737305","66.6977386474609","228.521575927734","77.6147537231445","96.3600006103516","60.7893371582031","26.5125370025635","123.374488830566","310.609985351562","48.8336372375488","92.2424011230469","174.879943847656","19.3334808349609","98.25","20.9599990844727","95.2698669433594","3450.06005859375","426.25","35.036319732666","254.145706176758","62.5","70.809944152832","94.0344085693359","72.0874328613281","52.7637596130371","13.7547187805176","116.778327941895","65.4753341674805","225.899993896484","57.2407035827637","89.5926742553711","85.7644653320312"
"251","132.04899597168","76.0500030517578","1147.35998535156","11.8533115386963","72.2606811523438","1634.05834960938","27.731466293335","19.0900001525879","1022.88000488281","43.1300010681152","198.389999389648","56.3960227966309","365.131530761719","66.8801574707031","45.4133033752441","86.3199996948242","84.6699981689453","5.37481832504272","26.6723232269287","80.2974548339844","87.60400390625","66.2998657226562","229.344436645508","75.7996063232422","96.9899978637695","60.3329887390137","25.5439529418945","127.036178588867","303.690002441406","48.3393707275391","89.4355926513672","175.311813354492","18.9538021087646","95.3499984741211","19.2000007629395","95.4333877563477","3482.10009765625","426.329986572266","34.9116363525391","256.104522705078","58.0299987792969","69.0123748779297","93.1289367675781","71.4021377563477","51.8044242858887","13.0481748580933","117.68359375","66.1193313598633","223.649993896484","55.192985534668","87.8010101318359","85.2042922973633"
"252","132.699005126953","76.6100006103516","1140.06005859375","11.9759845733643","71.4446792602539","1624.19360351562","27.6566047668457","18.8199996948242","1030","40.7700004577637","200.449996948242","55.2205123901367","360.220520019531","66.8260650634766","45.4226837158203","87","84.4000015258789","5.37481832504272","26.6035766601562","79.8900375366211","86.8828811645508","65.0110549926758","227.84504699707","77.5254821777344","97.9100036621094","58.8498611450195","24.6703300476074","126.006034851074","302.980010986328","47.6473960876465","91.0254745483398","174.117279052734","18.5641403198242","94.8899993896484","19.3099994659424","94.7023315429688","3360.96997070312","425.940002441406","34.1539459228516","255.853637695312","59.3499984741211","68.5120086669922","88.9868469238281","70.6705169677734","50.7690963745117","12.8279504776001","118.47566986084","66.9306640625","218.970001220703","55.0975341796875","87.4743576049805","84.1492691040039"
"253","133.750503540039","77.7300033569336","1130.59997558594","11.1019372940063","70.4897613525391","1622.75732421875","28.4800662994385","17.8299999237061","1010.83001708984","42.0099983215332","196.009994506836","54.0160903930664","362.963775634766","63.3463821411133","45.2820243835449","95.3899993896484","82.0599975585938","5.28990888595581","26.1125564575195","79.2924957275391","89.7674026489258","61.7068672180176","225.504501342773","75.5516357421875","91.870002746582","57.2146186828613","24.6228523254395","125.331764221191","297.380004882812","46.6489715576172","88.0125427246094","171.42497253418","18.1944522857666","93.0699996948242","18.2199993133545","92.1339569091797","3298.28002929688","422.179992675781","33.2523765563965","257.252868652344","55.2700004577637","66.1492080688477","89.8827209472656","69.8277816772461","49.9997177124023","12.4150342941284","120.389930725098","66.7266693115234","212.190002441406","54.9153213500977","85.9103698730469","82.4033508300781"
"254","135.690994262695","78.5199966430664","1139.68005371094","11.2322778701782","73.5975570678711","1629.35046386719","28.513334274292","17.2299995422363","1070.25","41.25","200.729995727539","54.3918571472168","368.929901123047","64.3199615478516","46.0978317260742","96.3000030517578","83.120002746582","5.33236408233643","25.896505355835","79.446418762207","89.0280303955078","63.2638053894043","227.799362182617","75.4623641967773","93.9599990844727","58.1653366088867","24.8412590026855","126.165283203125","304.690002441406","45.7592926025391","88.5032653808594","172.251937866211","17.7548313140869","92.2200012207031","17.0900001525879","95.7219848632812","3278.11010742188","430.910003662109","33.6360168457031","261.266937255859","51.8600006103516","67.9560470581055","87.3493118286133","69.8277816772461","50.1706924438477","12.5802011489868","122.681358337402","66.2880020141602","205.490005493164","54.3166313171387","82.4755325317383","81.992546081543"
"255","138.220504760742","78.7600021362305","1135.02001953125","11.2629480361938","74.5177459716797","1672.81921386719","29.4615612030029","18","1039.16003417969","43.9949989318848","202.139999389648","54.3436889648438","362.138916015625","67.9258728027344","46.6979637145996","101.220001220703","86.5999984741211","5.22198009490967","25.7786617279053","80.0711135864258","89.2105865478516","63.8087425231934","228.850738525391","75.0656051635742","92.2099990844727","58.1748428344727","25.1356258392334","125.753211975098","301.160003662109","46.3425254821777","88.9350814819336","171.480117797852","18.444242477417","103.879997253418","18.0300006866455","98.0402221679688","3270.73999023438","427.480010986328","33.6839714050293","256.751007080078","54.3600006103516","68.0672378540039","88.1006546020508","69.9111251831055","50.5791282653809","12.6444339752197","121.889259338379","66.7853317260742","206.699996948242","54.394718170166","83.6534805297852","82.0859222412109"
"256","136.720001220703","74.620002746582","1100.2099609375","10.6265783309937","72.7641983032227","1606.21960449219","27.5983810424805","16","1047.94995117188","41.1599998474121","194.520004272461","52.1179122924805","360.153442382812","63.8331909179688","45.7321166992188","98.1699981689453","81.2399978637695","5.05215930938721","24.8260822296143","76.6578521728516","86.9832916259766","61.3608894348145","225.02912902832","72.5958251953125","89.4499969482422","56.130786895752","23.5308265686035","123.599235534668","295.220001220703","44.4247703552246","83.419563293457","169.339126586914","16.9155521392822","99.2900009155273","15.8000001907349","96.270263671875","3186.84008789062","413.920013427734","32.4563179016113","252.128982543945","48.2400016784668","65.4635162353516","83.8526458740234","68.1978530883789","48.945384979248","11.745192527771","123.850631713867","64.0566635131836","200","51.2190055847168","74.4477310180664","80.8161544799805"
"257","137.72900390625","76.629997253418","1103.30004882812","10.833589553833","73.5367889404297","1611.26672363281","27.8645458221436","16","1048.90002441406","38.5999984741211","193.059997558594","52.1371726989746","358.446014404297","67.2407455444336","46.3228797912598","101.279998779297","82.7200012207031","5.12008762359619","24.7769775390625","77.0109634399414","87.8413467407227","60.8591995239258","224.343399047852","71.9213409423828","89.5899963378906","56.8153076171875","23.9201602935791","123.40258026123","295.130004882812","44.4741973876953","82.4774169921875","167.933258056641","16.6857414245605","98.3600006103516","16.0799999237061","97.5400314331055","3193.19995117188","417.600006103516","31.2478351593018","254.657073974609","48.5800018310547","65.1577453613281","81.1747360229492","68.3923187255859","48.3185005187988","11.5616731643677","123.360305786133","65.7320022583008","194.199996948242","51.8958053588867","72.8144454956055","80.2933197021484"
"258","134.643493652344","74.129997253418","1104.93005371094","10.6265783309937","73.6149368286133","1537.31591796875","27.6399669647217","15.7799997329712","1033.15002441406","36.1500015258789","186.110000610352","51.096549987793","350.878143310547","65.7623138427734","47.7200698852539","102.540000915527","77.5899963378906","5.01819562911987","24.0208015441895","75.7434234619141","86.5907745361328","61.075439453125","220.348037719727","70.5822982788086","86.5800018310547","56.0927581787109","23.5213317871094","121.192451477051","289.529998779297","42.8332290649414","79.43505859375","165.158294677734","15.706582069397","95.7099990844727","15.2799997329712","90.1042938232422","3167.63989257812","415.470001220703","30.6244087219238","251.791229248047","46.4099998474121","62.7300872802734","80.6738586425781","66.2808227539062","47.0552101135254","11.515793800354","122.568183898926","63.982666015625","189.990005493164","49.5791091918945","68.3501739501953","79.1636123657227"
"259","134.018997192383","75.6699981689453","1127.92004394531","11.5926322937012","74.9431228637695","1589.1533203125","29.1787605285645","16.7800006866455","1045.94995117188","39.5900001525879","194.669998168945","52.628589630127","354.100921630859","69.0797424316406","48.1139144897461","102.889999389648","82.6699981689453","5.10310649871826","24.8457202911377","78.7854843139648","87.7683029174805","63.8260459899902","225.019943237305","73.3199005126953","88.9800033569336","57.9466667175293","24.5278930664062","125.041458129883","294.350006103516","44.1380958557129","84.9898223876953","167.970001220703","16.805643081665","99.8000030517578","16.5599994659424","92.2205352783203","3190.77001953125","422.390014648438","32.1302146911621","256.47119140625","50.2999992370605","67.2425689697266","82.1091156005859","68.049674987793","48.2235145568848","12.249870300293","124.105255126953","67.2900009155273","198.630004882812","52.3730278015137","73.4677734375","81.2082901000977"
"260","137.940994262695","77.9199981689453","1128.11999511719","11.4776258468628","75.759147644043","1588.27551269531","29.3617477416992","16.4200000762939","1052.35998535156","40.060001373291","196.389999389648","53.4283218383789","354.359954833984","68.3044815063477","49.1828994750977","106.230003356934","82.1999969482422","5.16254281997681","24.8457202911377","78.7311553955078","89.0006332397461","64.8294067382812","229.033569335938","72.8536987304688","89.5500030517578","58.5836524963379","24.8792419433594","126.539878845215","312.010009765625","45.0178909301758","84.135986328125","169.504547119141","16.7856597900391","101.76000213623","16.4300003051758","94.3175506591797","3258.75","421.670013427734","32.638542175293","262.338043212891","50.2999992370605","67.1962356567383","82.1091156005859","68.1515350341797","48.0240440368652","12.1856365203857","124.274993896484","71.9873352050781","203.419998168945","52.8762855529785","73.7350311279297","81.142936706543"
"261","143.934997558594","75.4199981689453","1130.47998046875","11.577296257019","75.8285827636719","1654.55590820312","28.4800662994385","16.3600006103516","1068.35998535156","40.8600006103516","194.350006103516","51.8962898254395","360.373931884766","68.6109771728516","49.6611213684082","111.209999084473","84.4400024414062","5.07763290405273","24.5118255615234","77.7714691162109","88.6628952026367","64.6045150756836","226.875930786133","73.8356781005859","89.0199966430664","56.8343276977539","23.8157005310059","127.017471313477","308.619995117188","44.523624420166","85.0094528198242","169.679122924805","16.7556858062744","97.5100021362305","16.4200000762939","93.6922912597656","3185.89990234375","426.079986572266","31.6314754486084","263.341552734375","50.8300018310547","65.4820404052734","83.9874954223633","68.5590057373047","48.6129493713379","11.9011821746826","125.114250183105","74.6419982910156","203.570007324219","52.5812644958496","73.042121887207","80.7134552001953"
"262","144.514999389648","76.8099975585938","1148.96997070312","11.5849647521973","75.9153900146484","1665.71728515625","29.2702541351318","15.8800001144409","1056.44995117188","41.2000007629395","194.199996948242","52.0986366271973","358.820098876953","67.4120178222656","50.9739265441895","110.680000305176","84.8899993896484","5.13706970214844","24.7867965698242","78.6225128173828","89.0280303955078","64.5266723632812","227.195907592773","73.9150161743164","89.2200012207031","57.2050971984863","24.5943660736084","127.092384338379","304.769989013672","45.8087196350098","86.1675033569336","168.631576538086","16.845609664917","99.2099990844727","15.9700002670288","94.6830825805664","3170","427.850006103516","31.5355663299561","260.745849609375","49.5099983215332","65.5561752319336","85.3264465332031","68.3274841308594","49.1543655395508","11.9378871917725","124.897346496582","80.5773315429688","203.589996337891","53.4315910339355","76.5363540649414","80.8161544799805"
"263","152.852005004883","78.4300003051758","1137.38000488281","11.9759845733643","76.1324081420898","1699.4111328125","29.4033355712891","15.6099996566772","1125.92004394531","39.5299987792969","194.899993896484","53.8811798095703","369.284759521484","67.6013412475586","52.6711845397949","112.970001220703","87.3399963378906","5.25594472885132","25.2679996490479","79.1747970581055","90.4429016113281","64.7342681884766","228.155883789062","75.6210632324219","90.379997253418","58.8878860473633","24.6323528289795","127.139228820801","314.350006103516","46.5303497314453","88.1597595214844","173.207595825195","16.6957359313965","103.26000213623","16.1299991607666","96.1452255249023","3306.46997070312","425.839996337891","32.705680847168","259.819519042969","50.0200004577637","66.1492080688477","86.8291397094727","69.8648300170898","49.9997177124023","12.0938777923584","126.132667541504","91.4386672973633","209","54.6550178527832","75.9226303100586","82.6367568969727"
"264","150.005996704102","77.1100006103516","1128.57995605469","11.6156330108643","74.3007125854492","1653.21923828125","29.1454849243164","14.5699996948242","1109.09997558594","38.0299987792969","189.100006103516","54.4882202148438","365.582366943359","65.0772171020508","53.4494743347168","112.209999084473","85.0500030517578","5.19650745391846","24.6787719726562","78.6225128173828","90.1142730712891","63.6098022460938","226.144515991211","73.56787109375","88.5899963378906","59.1065406799316","24.2904949188232","126.446212768555","306.739990234375","44.5137367248535","85.8043823242188","170.745010375977","16.126220703125","95.9800033569336","15.2700004577637","93.3748397827148","3241.07006835938","422.170013427734","32.5330390930176","262.357238769531","47.560001373291","63.8419990539551","83.2072372436523","68.7627487182617","48.2520065307617","11.6075525283813","126.575866699219","92.6573333740234","202.929992675781","51.913158416748","72.6263809204102","81.0962524414062"
"265","154.05549621582","76.7600021362305","1117.97998046875","12.0143213272095","75.6810073852539","1657.0595703125","29.053991317749","15.3199996948242","1114.43005371094","39.75","193.360000610352","56.7043609619141","368.459899902344","65.9155654907227","54.6403656005859","111.900001525879","84.1999969482422","5.17103385925293","24.4921836853027","77.9887542724609","89.6213455200195","63.3676223754883","227.808456420898","74.4803848266602","88.6999969482422","62.3200149536133","24.3949527740479","127.129837036133","309.880004882812","45.0870933532715","88.3167877197266","170.772583007812","16.2860851287842","91.3899993896484","15.9899997711182","95.0774536132812","3331.419921875","420.489990234375","33.8278388977051","261.305541992188","50.0699996948242","64.4442825317383","82.8604736328125","68.6608963012695","48.3185005187988","11.9287118911743","127.877159118652","91.0586700439453","202.020004272461","52.6506843566895","73.4281768798828","80.8068237304688"
"266","159.131500244141","75.3899993896484","1107.76000976562","11.8993139266968","73.7451477050781","1666.0166015625","28.6131496429443","14.5799999237061","1115.57995605469","40.9500007629395","190.020004272461","55.9238891601562","369.764373779297","64.3109664916992","55.5311965942383","114.51000213623","81.5599975585938","4.95875787734985","22.9994773864746","76.4586944580078","88.4711837768555","61.8452644348145","226.702209472656","73.528190612793","86.2300033569336","60.2482223510742","24.1670551300049","126.998764038086","315.079986572266","44.1677513122559","84.6463165283203","169.375885009766","15.9863424301147","73.120002746582","15.1999998092651","93.2979049682617","3244.47998046875","419.410003662109","32.4946784973145","269.343505859375","47.1199989318848","62.5169639587402","81.6082153320312","68.1330032348633","47.4826469421387","11.3230991363525","129.847991943359","92.9520034790039","192.300003051758","50.5595779418945","70.4090805053711","80.6480941772461"
"267","160","76.2799987792969","1113.58996582031","12.2136659622192","73.7017517089844","1703.04187011719","29.5364208221436","16.1599998474121","1118.0400390625","40.1500015258789","196.039993286133","56.5212860107422","382.051483154297","64.9870681762695","55.5780830383301","111.290000915527","83.5400009155273","5.17952442169189","23.9520587921143","77.4817657470703","88.6263656616211","64.1633758544922","228.667877197266","74.6291809082031","88.1900024414062","62.1628379821777","24.3664646148682","128.703140258789","314.390014648438","45.1958274841309","86.8643112182617","169.881256103516","16.1861705780029","70.4700012207031","16.3999996185303","94.2598266601562","3270.7099609375","420.760009765625","33.5784759521484","268.725921630859","51.7700004577637","63.9161186218262","83.6021881103516","68.7998046875","48.5084686279297","11.5800256729126","130.526916503906","102.976669311523","195.990005493164","52.7027397155762","73.3786697387695","81.4510345458984"
"268","155.199996948242","76.6800003051758","1108.32995605469","12.5663528442383","74.3094100952148","1682.45458984375","29.3201599121094","15.2799997329712","1088.92004394531","39","193.740005493164","54.835090637207","384.996185302734","65.7172546386719","54.6685066223145","104.569999694824","81.5800018310547","5.14555978775024","24.4136219024658","77.0743408203125","88.0786743164062","63.670352935791","228.219879150391","72.982666015625","87.2799987792969","59.5909729003906","24.404447555542","127.879035949707","305.149993896484","47.9736061096191","85.8730773925781","169.917999267578","16.3660163879395","76.5999984741211","15.6000003814697","92.7880783081055","3214.6298828125","419.790008544922","32.504264831543","266.593353271484","49.5400009155273","64.5647430419922","81.7045440673828","67.281005859375","47.843578338623","11.836950302124","127.848892211914","99.8040008544922","192.710006713867","52.1040458679199","80.4463043212891","81.62841796875"
"269","154.199996948242","78.1900024414062","1133.36999511719","12.773362159729","75.4292755126953","1691.900390625","30.1768913269043","15.039999961853","1103.02001953125","40.1100006103516","198.429992675781","56.9934158325195","385.878570556641","65.7443008422852","55.3999176025391","103.73999786377","82.4700012207031","5.40029191970825","25.179615020752","78.0159072875977","89.3110046386719","64.5439758300781","235.689483642578","72.9132232666016","91.3499984741211","63.1439628601074","24.689323425293","131.166152954102","308.320007324219","46.8466796875","85.5001525878906","175.247451782227","16.146203994751","74.2099990844727","15.3299999237061","93.07666015625","3306.48999023438","427.899993896484","34.0004844665527","271.514617919922","48.1500015258789","64.8241729736328","77.2253341674805","67.3551025390625","47.3591537475586","11.9011821746826","131.696228027344","101.120002746582","191.940002441406","52.2689056396484","78.4962844848633","82.3286666870117"
