"","ALB","AMCR","APD","AVY","BALL","CE","CF","CTVA","DD","DOW","ECL","EMN","FCX","FMC","IFF","IP","LIN","LYB","MLM","MOS","NEM","NUE","PKG","PPG","SHW","STLD","VMC","WRK"
"15","66.8589096069336","8.97936725616455","203.926727294922","106.555686950684","67.7082290649414","94.7527694702148","39.9737014770508","24.7667331695557","63.3793754577637","37.2101020812988","189.550415039062","64.0162124633789","10.4960851669312","74.6371307373047","124.390266418457","32.2220916748047","188.660491943359","63.8710403442383","217.124313354492","21.0058650970459","33.8386917114258","48.7822303771973","84.9363861083984","106.724822998047","148.625122070312","26.3634223937988","131.061874389648","31.4671039581299"
"16","68.8008346557617","9.03609752655029","203.389511108398","104.873718261719","66.6138534545898","96.2640686035156","41.0677757263184","25.8631000518799","65.2214660644531","38.7131500244141","189.778350830078","65.9120254516602","10.4675884246826","75.1425399780273","124.895919799805","32.3886871337891","189.748931884766","64.7209396362305","218.571807861328","21.4822101593018","33.9592933654785","49.7470474243164","85.2797622680664","107.681686401367","150.072418212891","27.0645294189453","130.084716796875","32.1279296875"
"17","68.6019134521484","8.97936725616455","203.837188720703","104.85523223877","65.9381866455078","96.3180313110352","42.588809967041","26.3128967285156","65.6044769287109","39.6632614135742","188.952026367188","66.090576171875","10.5815744400024","75.8013610839844","126.186210632324","31.7904472351074","189.832611083984","64.5930633544922","217.114685058594","21.8277988433838","33.7439270019531","49.8011589050293","83.3655700683594","108.298118591309","151.395095825195","27.370138168335","129.107574462891","31.1714782714844"
"18","69.1986923217773","8.83349418640137","203.335815429688","107.119415283203","65.7288284301758","97.1996307373047","42.4375839233398","26.1067409515381","65.9510269165039","40.7457733154297","188.002182006836","66.7791976928711","10.5625743865967","76.2345886230469","126.247230529785","32.259952545166","188.455825805664","66.0371704101562","222.074752807617","22.145357131958","33.3304290771484","50.0987167358398","84.5243682861328","108.426902770996","149.37272644043","27.999340057373","131.847396850586","31.1366958618164"
"19","68.8102951049805","9.06040954589844","202.735931396484","104.670402526855","65.1959381103516","95.88623046875","42.1796340942383","25.1884098052979","65.0208435058594","40.1850471496582","186.121459960938","66.277587890625","10.5055847167969","75.3140029907227","124.747695922852","32.0024795532227","187.739593505859","64.4802703857422","220.424591064453","22.285457611084","33.649169921875","49.3232536315918","84.1123504638672","107.286041259766","145.957443237305","27.5768795013428","131.809066772461","30.7280349731445"
"20","69.1513214111328","9.14145088195801","201.939041137695","105.21565246582","67.4703216552734","95.4364471435547","41.788257598877","24.9728851318359","65.2761840820312","40.3018569946289","187.774200439453","66.0990753173828","10.5910739898682","75.6298751831055","124.756423950195","32.1842231750488","189.432632446289","64.4727478027344","217.635726928711","22.257438659668","34.2005081176758","49.3142318725586","84.4127807617188","107.644866943359","146.225814819336","27.6038436889648","130.688262939453","30.6410808563232"
"21","70.5438232421875","9.13334560394287","201.034744262695","105.224891662598","67.2799987792969","96.3090362548828","41.9483795166016","25.6663188934326","65.2670669555664","40.1227378845215","187.384765625","66.8897247314453","10.9140291213989","75.2418212890625","124.172332763672","32.7446098327637","189.190704345703","64.623161315918","216.46809387207","22.6217002868652","33.8473091125488","51.1356735229492","85.7518539428711","108.114105224609","145.877517700195","28.2869720458984","130.295486450195","31.5018863677979"
"22","69.3218383789062","8.70382881164551","202.359848022461","103.773963928223","67.6701583862305","95.0676193237305","42.1084785461426","26.0130310058594","65.6318435668945","39.6243286132812","187.346786499023","66.9152221679688","10.9140291213989","76.1533432006836","123.858428955078","32.3659744262695","189.37678527832","63.3445625305176","213.322204589844","22.6497211456299","34.3728103637695","50.7389297485352","85.3741760253906","107.59886932373","145.235397338867","28.3498916625977","128.89680480957","31.0323467254639"
"23","70.6480255126953","8.80107688903809","204.911666870117","108.209922790527","68.307746887207","99.2326812744141","42.9979591369629","26.3503818511963","66.7900009155273","40.9794082641602","189.930313110352","69.0490951538086","11.0660095214844","76.6136016845703","126.569793701172","32.9642181396484","192.390747070312","64.7961502075195","215.705749511719","23.1540851593018","34.1316032409668","51.0184593200684","86.9192504882812","109.448165893555","156.62190246582","28.8532524108887","130.017684936523","31.9714126586914"
"24","71.5479278564453","8.74435043334961","201.330200195312","107.766334533691","68.5456466674805","100.986862182617","43.5138740539551","26.5377883911133","67.6928100585938","41.1117935180664","188.021148681641","69.4911575317383","11.3414707183838","77.4258651733398","127.249839782715","33.411018371582","188.604705810547","64.9541015625","218.813003540039","23.1914405822754","33.8559226989746","51.0184593200684","87.7604522705078","108.656929016113","160.104309082031","28.7633686065674","131.761169433594","31.9887981414795"
"25","70.6764526367188","8.8983268737793","203.828262329102","107.193359375","67.8414535522461","100.869262695312","43.0335464477539","26.2566680908203","66.7079162597656","39.5386581420898","188.382095336914","68.547492980957","10.8475360870361","76.9295196533203","126.883674621582","34.8271217346191","185.944229125977","64.3147888183594","214.113555908203","22.6497211456299","32.9513778686523","50.6758079528809","87.5458679199219","108.693702697754","162.714462280273","28.9700984954834","128.848876953125","32.2670440673828"
"26","70.6480255126953","8.88212108612061","206.4248046875","108.302345275879","68.6503219604492","100.552665710449","42.8289680480957","26.6877212524414","66.7626419067383","38.2458839416504","189.607391357422","66.014045715332","10.9805202484131","77.2273254394531","127.563690185547","34.3045997619629","186.939590454102","64.1869049072266","215.985595703125","22.7057628631592","32.1157379150391","50.6397361755371","87.5630416870117","108.509719848633","163.672943115234","29.302677154541","131.052291870117","31.8583755493164"
"27","69.2365798950195","8.80918121337891","206.997817993164","107.572257995605","68.783576965332","101.421058654785","42.2685852050781","26.9688396453857","66.6531982421875","37.4203758239746","190.557235717773","65.4954833984375","11.0280141830444","75.8735580444336","125.471321105957","34.1001243591309","185.832611083984","63.0812873840332","216.149642944336","22.2667808532715","32.4861793518066","50.2520027160645","87.5716171264648","108.960525512695","162.982849121094","29.3116664886475","130.333831787109","31.9540214538574"
"28","69.7196884155273","8.59847450256348","207.552947998047","107.285774230957","69.2593612670898","101.782875061035","44.2432479858398","27.42067527771","67.2117919921875","37.6929512023926","195.363403320312","65.2149200439453","10.8950319290161","76.5323944091797","127.110336303711","34.122859954834","182.790771484375","63.4723968505859","237.717346191406","23.5837306976318","32.5034103393555","50.7208938598633","88.447151184082","109.448165893555","164.541946411133","29.5363807678223","134.424377441406","32.3018264770508"
"29","69.1134490966797","8.59037208557129","204.383392333984","106.158294677734","68.0222473144531","101.466285705566","44.0831413269043","27.7689647674561","66.0763168334961","37.7240943908691","191.611541748047","64.058708190918","10.5055847167969","77.9944610595703","125.532379150391","33.2519760131836","177.934967041016","62.9458999633789","239.078002929688","23.5276870727539","31.4610271453857","49.0347023010254","86.6703262329102","108.003707885742","163.909378051758","28.3229293823242","132.537185668945","31.3453693389893"
"30","65.9210815429688","8.51743412017822","202.682220458984","102.60026550293","71.1245498657227","97.9022445678711","46.5648231506348","29.4162788391113","65.6459503173828","36.48583984375","190.851684570312","61.6187858581543","10.1636295318604","76.7670364379883","124.756423950195","32.350830078125","177.134963989258","61.2912139892578","235.93212890625","23.4249477386475","32.0037498474121","47.8444557189941","85.9063720703125","106.42121887207","163.880599975586","27.2443008422852","131.00439453125","32.3974647521973"
"31","65.0590667724609","8.54174613952637","199.521591186523","102.461647033691","71.1150283813477","96.8981704711914","46.8583602905273","29.6139545440674","63.2285232543945","35.5123672485352","189.958847045898","59.8674736022949","9.78368377685547","77.5431976318359","125.384147644043","31.9116058349609","174.613998413086","57.2673187255859","237.4375","22.7804832458496","31.7969970703125","47.4026298522949","86.9106674194336","105.041168212891","163.088317871094","26.6510562896729","131.924072265625","32.0409736633301"
"32","61.9614791870117","8.34724807739258","197.032485961914","100.123519897461","69.7066268920898","93.3431930541992","45.132740020752","28.1454944610596","60.490592956543","34.8659782409668","184.601715087891","57.7590980529785","9.56520843505859","73.6624221801758","123.335388183594","30.442497253418","177.330291748047","57.3951797485352","237.36994934082","22.0426139831543","32.2363471984863","45.7615165710449","85.4943389892578","102.08780670166","158.260833740234","25.9499492645264","131.799560546875","30.5802097320557"
"33","61.9993705749512","8.29862308502197","198.250183105469","101.713073730469","70.3727722167969","94.6457748413086","45.3106498718262","28.2866897583008","62.7523651123047","34.6011924743652","186.862350463867","57.5380706787109","9.63170051574707","75.8645401000977","103.667282104492","30.2683162689209","175.590713500977","57.0115966796875","238.518325805664","20.5668830871582","32.7273941040039","46.2935256958008","85.9664611816406","102.106231689453","159.382232666016","26.1566848754883","132.316864013672","30.2758960723877"
"34","64.0265579223633","8.45260143280029","200.085647583008","102.591041564941","71.6479568481445","96.2830581665039","44.8747978210449","28.8420734405518","63.8878173828125","34.9594306945801","190.148803710938","57.3935508728027","9.57470703125","76.6226501464844","105.968849182129","30.4273433685303","177.469833374023","57.116886138916","236.501480102539","21.2206802368164","33.898998260498","46.2123756408691","86.2668762207031","103.835914611816","163.893417358398","26.0038814544678","132.192291259766","30.2498149871826"
"35","69.615478515625","8.59847450256348","204.123748779297","105.973457336426","72.3997268676758","98.7254028320312","46.3869247436523","29.7551536560059","64.7943649291992","36.4391174316406","194.755523681641","58.192684173584","9.61270236968994","80.1333847045898","106.404769897461","31.0104503631592","179.172149658203","58.0119285583496","242.194900512695","21.5475940704346","33.8473091125488","47.0419425964355","87.6574554443359","107.322853088379","167.190490722656","26.3454418182373","133.485565185547","30.6771068572998"
"36","66.5463104248047","8.48501777648926","205.815933227539","104.661140441895","73.7129745483398","98.7344665527344","45.399600982666","29.773983001709","63.2193717956543","36.3222923278809","195.638916015625","57.3000259399414","9.26125049591064","79.7092208862305","106.831954956055","30.1774387359619","178.576797485352","56.7257804870605","240.679931640625","21.1086101531982","33.6233177185059","46.0410575866699","86.8076782226562","106.574356079102","166.056335449219","25.3387298583984","134.11784362793","30.2365913391113"
"37","63.8276062011719","8.3229341506958","203.362701416016","103.616844177246","73.1229553222656","98.3002700805664","43.4871864318848","27.8913383483887","62.2120971679688","35.5824546813965","194.594039916992","55.8377723693848","9.04278087615967","77.2273254394531","104.687286376953","29.1854152679443","178.790771484375","54.8529739379883","239.801742553711","19.3900299072266","33.1322860717773","44.5081481933594","85.5372695922852","104.005424499512","164.768814086914","24.6106491088867","133.523895263672","29.2674751281738"
"38","64.8412170410156","8.45260143280029","205.63688659668","104.180610656738","75.4544448852539","100.407928466797","43.380443572998","27.8631000518799","62.7065887451172","36.48583984375","197.054168701172","57.0874938964844","9.3942346572876","78.0305557250977","103.492919921875","30.3289031982422","179.441940307617","56.8686866760254","242.629196166992","19.2499294281006","32.4430999755859","45.238525390625","87.1252670288086","104.504417419434","168.002029418945","25.0600814819336","134.778854370117","30.5273303985596"
"39","60.9005317687988","8.06360244750977","199.297714233398","101.565223693848","73.1324996948242","98.2640762329102","42.2438049316406","26.6770401000977","60.234203338623","34.3286247253418","191.526062011719","54.1374778747559","8.89080238342285","75.6569595336914","98.5148544311523","29.6387271881104","172.688400268555","54.6875152587891","240.129837036133","18.3439407348633","32.7101593017578","43.7236709594727","85.4600143432617","101.852279663086","164.618637084961","23.9634780883789","133.293975830078","29.2850894927979"
"40","58.4091873168945","7.86099910736084","202.655303955078","103.164016723633","74.2268676757812","97.1876220703125","42.0111045837402","26.7523403167725","59.6756324768066","33.7834701538086","193.454223632812","54.6220664978027","8.53934955596924","75.3952560424805","96.4312362670898","29.6233940124512","173.618667602539","54.6047668457031","241.326416015625","18.0170402526855","33.1839790344238","43.020336151123","85.8291168212891","101.297843933105","166.562194824219","23.8376407623291","133.02571105957","28.7212295532227"
"41","59.7638053894043","8.03929233551025","204.822082519531","105.335784912109","75.7780075073242","99.7747268676758","43.1208953857422","28.4655456542969","60.5455513000488","34.6634979248047","196.436752319336","55.6762580871582","8.64383411407471","77.2453765869141","98.3230667114258","29.8994598388672","175.61865234375","55.8457908630371","245.919830322266","18.4373416900635","33.2356643676758","43.9671211242676","86.9364471435547","102.314338684082","169.728851318359","24.5387439727783","135.775161743164","29.3819999694824"
"42","61.497314453125","8.19327068328857","204.652008056641","106.962310791016","75.882682800293","101.755760192871","43.6042022705078","28.776180267334","61.7451057434082","35.5123672485352","198.108505249023","56.5688972473145","8.78631401062012","77.804931640625","98.6369094848633","30.1525211334229","175.91633605957","56.3196258544922","246.44091796875","18.6615028381348","32.8479995727539","45.004093170166","87.9664764404297","103.146011352539","169.200546264648","25.4106349945068","136.378677368164","29.9370460510254"
"43","60.7868614196777","8.07981300354004","202.109146118164","105.437446594238","75.3592834472656","101.077323913574","42.9955978393555","28.4843673706055","61.442928314209","33.6121406555176","196.237258911133","55.4552001953125","8.729323387146","77.0648727416992","95.9342880249023","29.65407371521","174.59538269043","54.6799736022949","243.864379882812","18.0917568206787","33.2270431518555","44.2105827331543","86.5673141479492","101.926231384277","167.778900146484","25.06907081604","136.282653808594","29.2939033508301"
